DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1556.7812,2554.7244,2550718.75,nan,8.7174,8.7174,1.2667,40.1813,151.9595,3.0,nan,22.8397,30.13,30.8153,1556.7812,0.8139,0.6894,nan,0.0218,0.0001,0.01,8368.501,1.2737,34.3908,34.3908,1182.7277,-197.9183,1.0,1.0,1.0,-1469.4111,0.001,0.0001,19.0
1556.8052,2550.5115,2550511.5,nan,8.7174,8.7174,1.269,39.9239,151.9442,3.0,nan,22.4725,31.0223,31.5814,1556.8052,0.8144,0.6772,nan,0.0217,0.0001,0.01,8367.8203,1.2714,36.2346,36.2346,1331.1384,-197.9193,1.0,1.0,1.0,-1469.4352,0.001,0.0001,19.0
1556.9336,2529.5605,2527599.5,nan,8.7171,8.7171,1.2772,38.5469,151.7662,3.0,nan,20.5083,35.7958,35.6801,1556.9336,0.8169,0.6121,nan,0.0209,0.0001,0.01,8292.6504,1.2595,46.0992,46.0992,2125.1362,-197.9021,1.0,1.0,1.0,-1469.5636,0.001,0.0001,19.0
1556.9576,2523.3171,2523317.0,nan,8.7182,8.7182,1.2787,40.2776,151.7329,3.0,nan,20.1955,37.9819,37.887,1556.9576,0.8209,0.5999,nan,0.0208,0.0001,0.01,8278.5996,1.2561,48.8791,48.8791,2430.5142,-197.8989,1.0,1.0,1.0,-1469.5875,0.001,0.0001,19.0
1557.086,2490.1819,2490246.0,nan,8.724,8.724,1.2736,49.5368,151.5358,3.0,nan,18.522,49.6778,49.6938,1557.0859,0.842,0.5454,nan,0.02,0.0001,0.01,8170.0981,1.238,63.7518,63.7518,4064.2866,-197.8939,1.0,1.0,1.0,-1469.7159,0.001,0.0001,19.0
1557.11,2484.0645,2484064.5,nan,8.7261,8.7261,1.2726,53.3138,151.4989,3.0,nan,18.2862,52.8195,53.1211,1557.11,0.8415,0.5352,nan,0.0199,0.0001,0.01,8149.8174,1.2347,65.9003,65.9003,4367.5513,-197.893,1.0,1.0,1.0,-1469.74,0.001,0.0001,19.0
1557.2384,2449.252,2450956.25,nan,8.7373,8.7373,1.2866,73.5209,151.4273,3.0,nan,17.0247,69.6276,71.4572,1557.2384,0.8385,0.4938,nan,0.0191,0.0001,0.01,8041.1948,1.2168,77.3952,77.3952,5990.0176,-197.8899,1.0,1.0,1.0,-1469.8684,0.001,0.0001,19.0
1557.2625,2444.7422,2444742.0,nan,8.738,8.738,1.2892,76.0185,151.4139,3.0,nan,16.8721,71.3581,73.5449,1557.2625,0.8313,0.486,nan,0.019,0.0001,0.01,8020.8071,1.2145,77.24,77.24,5966.1396,-197.8893,1.0,1.0,1.0,-1469.8925,0.001,0.0001,19.0
1557.3908,2421.0898,2425515.25,nan,8.742,8.742,1.2821,89.3146,151.3192,3.0,nan,16.0599,80.5705,84.659,1557.3907,0.793,0.4728,nan,0.0182,0.0001,0.01,7957.728,1.202,76.4135,76.4135,5839.0225,-197.8881,1.0,1.0,1.0,-1470.0208,0.001,0.0001,19.0
1557.4148,2421.9189,2421918.75,nan,8.7423,8.7423,1.2808,88.9602,151.3015,3.0,nan,16.064,79.6518,83.7278,1557.4148,0.7978,0.4703,nan,0.0181,0.0001,0.01,7945.9282,1.2022,74.1806,74.1806,5529.4365,-197.8879,1.0,1.0,1.0,-1470.0448,0.001,0.0001,19.0
1557.5432,2428.9014,2434816.25,nan,8.7438,8.7438,1.2926,87.0641,151.0484,3.0,nan,16.086,74.7366,78.7458,1557.5432,0.8235,0.5161,nan,0.0173,0.0001,0.01,7988.2422,1.2037,62.2346,62.2346,3873.1516,-197.9001,1.0,1.0,1.0,-1470.1732,0.001,0.0001,19.0
1557.5673,2437.2371,2437237.0,nan,8.7441,8.7441,1.2948,85.3985,151.0009,3.0,nan,16.3325,71.9571,75.7856,1557.5673,0.8269,0.5247,nan,0.0171,0.0001,0.01,7996.1846,1.2074,59.514,59.514,3581.3203,-197.9024,1.0,1.0,1.0,-1470.1973,0.001,0.0001,19.0
1557.6956,2480.9751,2487391.5,nan,8.7462,8.7462,1.3215,76.5314,150.7921,3.0,nan,17.6449,57.1594,60.0262,1557.6956,0.845,0.6326,nan,0.0164,0.0001,0.01,8160.7329,1.2274,45.0301,45.0301,2027.7125,-197.9241,1.0,1.0,1.0,-1470.3256,0.001,0.0001,19.0
1557.7196,2496.7734,2496773.5,nan,8.7479,8.7479,1.3265,74.9001,150.7531,3.0,nan,18.2038,54.6115,57.337,1557.7196,0.8417,0.6528,nan,0.0162,0.0001,0.01,8191.5137,1.2349,42.7506,42.7506,1855.4132,-197.9282,1.0,1.0,1.0,-1470.3496,0.001,0.0001,19.0
