DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1319.6314,4694.5259,4694526.0,nan,10.7093,10.7093,137.8427,0.0,nan,58.4643,0.7844,0.7877,1.0378,1319.6313,0.5861,nan,nan,0.0128,0.0128,15401.9883,2.1231,0.7844,0.6152,24.5355,1.0,1.0,-1248.0414,85.9037,0.0128,nan
1319.7408,4717.4155,4718892.5,nan,10.6964,10.6964,137.692,0.0,nan,57.4042,0.7881,0.7931,1.0458,1319.7408,0.5928,nan,nan,0.0124,0.0124,15481.9297,2.1311,0.7881,0.6211,24.6122,1.0,1.0,-1248.1508,86.404,0.0124,nan
1319.7838,4728.4692,4728469.5,nan,10.6862,10.6862,137.6327,0.0,nan,56.8047,0.7895,0.7953,1.0462,1319.7838,0.593,nan,nan,0.0125,0.0125,15513.3506,2.1351,0.7895,0.6232,24.6234,1.0,1.0,-1248.1937,86.2516,0.0125,nan
1319.8932,4745.3389,4745926.0,nan,10.6603,10.6603,137.8092,0.0,nan,55.2796,0.7928,0.8008,1.0471,1319.8932,0.5936,nan,nan,0.0128,0.0128,15570.623,2.1455,0.7928,0.6286,24.6519,1.0,1.0,-1248.3032,85.864,0.0128,nan
1319.9362,4752.7876,4752787.5,nan,10.6466,10.6466,137.8786,0.0,nan,54.7571,0.7941,0.8027,1.0483,1319.9362,0.5895,nan,nan,0.0135,0.0135,15593.1348,2.15,0.7941,0.6306,24.6542,1.0,1.0,-1248.3462,85.1877,0.0135,nan
1320.0456,4764.0146,4763115.0,nan,10.6117,10.6117,138.2779,0.0,nan,53.428,0.7973,0.8077,1.0514,1320.0455,0.5793,nan,nan,0.015,0.015,15627.0176,2.1613,0.7973,0.6357,24.6602,1.0,1.0,-1248.4556,83.467,0.015,nan
1320.0886,4767.1738,4767174.0,nan,10.5922,10.5922,138.4349,0.0,nan,53.4666,0.7987,0.8095,1.0536,1320.0885,0.5742,nan,nan,0.0157,0.0157,15640.335,2.1652,0.7987,0.6379,24.6215,1.0,1.0,-1248.4985,82.7165,0.0157,nan
1320.198,4779.2104,4776123.0,nan,10.5427,10.5427,138.7171,0.0,nan,53.5649,0.802,0.8141,1.059,1320.198,0.5612,nan,nan,0.0174,0.0174,15669.6943,2.1751,0.802,0.6433,24.5228,1.0,1.0,-1248.608,80.807,0.0174,nan
1320.2411,4779.6484,4779648.5,nan,10.5333,10.5333,138.8283,0.0,nan,53.7759,0.8035,0.816,1.0622,1320.2411,0.5593,nan,nan,0.0177,0.0177,15681.2607,2.177,0.8035,0.6457,24.4505,1.0,1.0,-1248.6511,80.538,0.0177,nan
1320.3504,4787.5874,4783917.0,nan,10.5093,10.5093,138.9118,0.0,nan,54.3112,0.8073,0.8209,1.0702,1320.3503,0.5545,nan,nan,0.0183,0.0183,15695.2646,2.1819,0.8073,0.6518,24.2672,1.0,1.0,-1248.7604,79.856,0.0183,nan
1320.3934,4785.5957,4785596.0,nan,10.5074,10.5074,138.9446,0.0,nan,54.4988,0.8089,0.8233,1.0733,1320.3933,0.5565,nan,nan,0.0181,0.0181,15700.7734,2.1815,0.8089,0.6544,24.198,1.0,1.0,-1248.8033,80.1249,0.0181,nan
1320.5028,4802.6919,4800982.5,nan,10.5028,10.5028,138.3867,0.0,nan,54.976,0.813,0.8292,1.0811,1320.5028,0.5616,nan,nan,0.0174,0.0174,15751.2539,2.1805,0.813,0.661,24.0219,1.0,1.0,-1248.9128,80.809,0.0174,nan
1320.5459,4807.0439,4807044.0,nan,10.5014,10.5014,138.1669,0.0,nan,54.8614,0.8144,0.8321,1.0866,1320.5459,0.5637,nan,nan,0.0172,0.0172,15771.1416,2.179,0.8144,0.6632,23.9678,1.0,1.0,-1248.9559,81.0771,0.0172,nan
1320.6552,4829.3115,4830539.0,nan,10.4977,10.4977,137.2913,0.0,nan,54.5706,0.8178,0.8393,1.1006,1320.6552,0.5688,nan,nan,0.0166,0.0166,15848.2256,2.1753,0.8178,0.6688,23.8306,1.0,1.0,-1249.0652,81.757,0.0166,nan
1320.6982,4839.7822,4839782.5,nan,10.5095,10.5095,136.9468,0.0,nan,54.3209,0.8185,0.8421,1.108,1320.6981,0.5667,nan,nan,0.0168,0.0168,15878.5518,2.1745,0.8185,0.67,23.7822,1.0,1.0,-1249.1082,81.4768,0.0168,nan
1320.8076,4864.6558,4866796.5,nan,10.5395,10.5395,136.1265,0.0,nan,53.6856,0.8202,0.8491,1.1269,1320.8076,0.5614,nan,nan,0.0175,0.0175,15967.1797,2.1726,0.8202,0.6728,23.6589,1.0,1.0,-1249.2175,80.764,0.0175,nan
1320.8507,4877.439,4877439.0,nan,10.5617,10.5617,135.8033,0.0,nan,53.4407,0.8202,0.8507,1.1358,1320.8507,0.5548,nan,nan,0.0183,0.0183,16002.0957,2.1731,0.8202,0.6727,23.617,1.0,1.0,-1249.2606,79.8921,0.0183,nan
1320.96,4893.437,4892998.0,nan,10.6182,10.6182,135.4442,0.0,nan,52.8197,0.82,0.8548,1.1583,1320.96,0.5379,nan,nan,0.0203,0.0203,16053.1426,2.1745,0.82,0.6724,23.5109,1.0,1.0,-1249.37,77.681,0.0203,nan
1321.003,4899.1187,4899119.0,nan,10.63,10.63,135.3029,0.0,nan,52.6156,0.8195,0.8545,1.1618,1321.0029,0.5307,nan,nan,0.0211,0.0211,16073.2246,2.1748,0.8195,0.6716,23.496,1.0,1.0,-1249.413,76.7812,0.0211,nan
1321.1124,4889.9971,4885647.0,nan,10.6602,10.6602,135.5956,0.0,nan,52.0964,0.8183,0.8536,1.1708,1321.1124,0.5123,nan,nan,0.0232,0.0232,16029.0254,2.1754,0.8183,0.6697,23.458,1.0,1.0,-1249.5223,74.492,0.0232,nan
1321.1554,4880.3516,4880351.5,nan,10.6621,10.6621,135.7106,0.0,nan,52.0658,0.8183,0.8517,1.1706,1321.1554,0.5091,nan,nan,0.0234,0.0234,16011.6523,2.173,0.8183,0.6696,23.4497,1.0,1.0,-1249.5653,74.2121,0.0234,nan
1321.2648,4833.9248,4829169.5,nan,10.6668,10.6668,136.6211,0.0,nan,51.988,0.8181,0.847,1.1703,1321.2648,0.5011,nan,nan,0.0241,0.0241,15843.7324,2.1667,0.8181,0.6693,23.4284,1.0,1.0,-1249.6748,73.5,0.0241,nan
1321.3078,4809.0527,4809052.5,nan,10.6557,10.6557,136.979,0.0,nan,52.0491,0.8195,0.8448,1.1703,1321.3077,0.5043,nan,nan,0.0235,0.0235,15777.7314,2.1612,0.8195,0.6716,23.4342,1.0,1.0,-1249.7178,74.1142,0.0235,nan
1321.4172,4750.3716,4749306.0,nan,10.6275,10.6275,137.7729,0.0,nan,52.2045,0.8232,0.8395,1.1701,1321.4172,0.5125,nan,nan,0.0221,0.0221,15581.7139,2.1472,0.8232,0.6777,23.4489,1.0,1.0,-1249.8271,75.677,0.0221,nan
1321.4602,4725.8228,4725822.5,nan,10.6028,10.6028,138.085,0.0,nan,52.3695,0.8275,0.8387,1.1712,1321.4602,0.5202,nan,nan,0.021,0.021,15504.668,2.141,0.8275,0.6848,23.4548,1.0,1.0,-1249.8701,76.8567,0.021,nan
1321.5696,4659.0483,4660659.5,nan,10.5402,10.5402,139.0224,0.0,nan,52.7892,0.8385,0.8366,1.1738,1321.5696,0.5399,nan,nan,0.0183,0.0183,15290.8779,2.125,0.8385,0.703,23.4698,1.0,1.0,-1249.9796,79.858,0.0183,nan
1321.6126,4635.0469,4635047.0,nan,10.5122,10.5122,139.3909,0.0,nan,52.7846,0.8475,0.8389,1.2435,1321.6125,0.5489,nan,nan,0.0171,0.0171,15206.8477,2.1197,0.8475,0.7185,23.453,1.0,1.0,-1250.0226,81.1426,0.0171,nan
1321.722,4562.7998,4559301.0,nan,10.4409,10.4409,140.6898,0.0,nan,52.7729,0.8705,0.8446,1.4209,1321.722,0.5718,nan,nan,0.0142,0.0142,14958.3369,2.1061,0.8705,0.7578,23.4103,1.0,1.0,-1250.132,84.411,0.0142,nan
1321.765,4529.5288,4529529.0,nan,10.4242,10.4242,141.2003,0.0,nan,52.6896,0.8869,0.8526,1.4817,1321.765,0.5804,nan,nan,0.013,0.013,14860.6592,2.0983,0.8869,0.7872,23.3548,1.0,1.0,-1250.1749,84.6669,0.013,nan
1321.8744,4441.1978,4426709.0,nan,10.3816,10.3816,142.6519,0.0,nan,52.4779,0.9285,0.8729,1.6364,1321.8744,0.6022,nan,nan,0.0099,0.01,14523.3223,2.0786,0.9285,0.8621,23.2137,1.0,1.0,-1250.2844,85.318,0.0099,nan
1321.9174,4386.2949,4386295.0,nan,10.3715,10.3715,143.2224,0.0,nan,52.3885,0.955,0.8909,1.6648,1321.9174,0.6103,nan,nan,0.0078,0.01,14390.7305,2.0611,0.955,0.9138,23.1142,1.0,1.0,-1250.3274,68.0571,0.0078,nan
1322.0268,4248.0605,4225929.0,nan,10.346,10.346,144.6911,3.0,nan,52.1612,1.0225,0.9367,1.7371,1322.0267,0.6308,nan,nan,0.0025,0.01,13864.5967,2.0166,1.0225,1.0456,22.861,1.0,1.0,-1250.4368,24.142,0.0025,nan
1322.0698,4162.897,4162896.75,nan,10.3364,10.3364,145.2684,3.0,nan,52.2685,1.0624,0.9714,1.8294,1322.0697,0.6405,nan,nan,0.0019,0.01,13657.7979,1.984,1.0624,1.1327,22.6885,1.0,1.0,-1250.4797,17.3303,0.0019,nan
1322.1792,3959.0972,3940665.75,nan,10.3122,10.3122,146.372,3.0,nan,52.5415,1.1638,1.0598,2.0642,1322.1792,0.6649,nan,nan,0.0001,0.01,12928.6934,1.9013,1.1638,1.3545,22.2496,1.0,1.0,-1250.5892,0.0,0.0001,nan
1322.2223,3853.1138,3853114.0,nan,10.2867,10.2867,146.8068,3.0,nan,52.2642,1.2204,1.1204,2.3848,1322.2223,0.6785,nan,nan,0.0001,0.01,12641.4502,1.8559,1.2204,1.4974,22.0073,1.0,1.0,-1250.6323,0.0,0.0001,nan
1322.3316,3606.5742,3602009.0,nan,10.222,10.222,147.1123,3.0,nan,51.561,1.3638,1.2741,3.198,1322.3315,0.7128,nan,nan,0.0001,0.01,11817.6152,1.7407,1.3638,1.86,21.393,1.0,1.0,-1250.7416,0.0,0.0001,nan
1322.3746,3503.2214,3503221.25,nan,10.1916,10.1916,147.2325,3.0,nan,50.2698,1.442,1.3709,3.5962,1322.3745,0.7271,nan,nan,0.0001,0.01,11493.5088,1.6922,1.442,2.0949,21.0994,1.0,1.0,-1250.7845,0.0,0.0001,nan
1322.484,3251.9514,3263874.25,nan,10.1142,10.1142,147.0429,3.0,nan,46.9849,1.6409,1.6172,4.6092,1322.484,0.7633,nan,nan,0.0001,0.01,10708.249,1.5688,1.6409,2.6925,20.3524,1.0,1.0,-1250.894,0.0,0.0001,nan
1322.5271,3169.5791,3169579.25,nan,10.0793,10.0793,146.9682,3.0,nan,44.7036,1.7517,1.7628,5.0476,1322.5271,0.7707,nan,nan,0.0001,0.01,10398.8818,1.5283,1.7517,3.0996,20.0241,1.0,1.0,-1250.9371,0.0,0.0001,nan
1322.6364,2958.8557,2979545.5,nan,9.991,9.991,146.8509,3.0,nan,38.9182,2.0327,2.132,6.1595,1322.6364,0.7894,nan,nan,0.0001,0.01,9775.4121,1.4256,2.0327,4.132,19.1915,1.0,1.0,-1251.0464,0.0,0.0001,nan
1322.6794,2904.7837,2904783.75,nan,9.9518,9.9518,146.8048,3.0,nan,36.2368,2.1956,2.3415,6.67,1322.6793,0.7899,nan,nan,0.0001,0.01,9530.1309,1.3991,2.1956,4.8884,18.883,1.0,1.0,-1251.0894,0.0,0.0001,nan
1322.7888,2761.219,2780209.25,nan,9.8523,9.8523,146.9978,3.0,nan,29.4149,2.6101,2.8745,7.9689,1322.7888,0.7912,nan,nan,0.0001,0.01,9121.4219,1.3317,2.6101,6.8127,18.0981,1.0,1.0,-1251.1987,0.0,0.0001,nan
1322.8319,2731.1311,2731131.0,nan,9.8228,9.8228,147.0738,3.0,nan,27.2064,2.8551,3.1743,8.4814,1322.8319,0.791,nan,nan,0.0001,0.01,8960.4033,1.3178,2.8551,8.3041,17.8233,1.0,1.0,-1251.2418,0.0,0.0001,nan
1322.9412,2651.3457,2663294.75,nan,9.7478,9.7478,147.4679,3.0,nan,21.6059,3.4766,3.9345,9.7811,1322.9412,0.7904,nan,nan,0.0001,0.01,8737.8438,1.2828,3.4766,12.0865,17.1265,1.0,1.0,-1251.3512,0.0,0.0001,nan
1322.9842,2636.6072,2636607.25,nan,9.7396,9.7396,147.6229,3.0,nan,20.1734,3.8181,4.3609,10.1264,1322.9841,0.7936,nan,nan,0.0001,0.01,8650.2861,1.277,3.8181,14.8743,16.9085,1.0,1.0,-1251.3942,0.0,0.0001,nan
1323.0936,2600.1685,2605462.25,nan,9.7186,9.7186,147.965,3.0,nan,16.5289,4.6869,5.4458,11.0051,1323.0936,0.8016,nan,nan,0.0001,0.01,8548.1045,1.2622,4.6869,21.9671,16.3539,1.0,1.0,-1251.5035,0.0,0.0001,nan
1323.1366,2593.2205,2593220.5,nan,9.7181,9.7181,148.0994,3.0,nan,15.6983,5.0419,5.9878,11.233,1323.1366,0.8081,nan,nan,0.0001,0.01,8507.9414,1.26,5.0419,25.7415,16.2137,1.0,1.0,-1251.5465,0.0,0.0001,nan
1323.246,2579.8071,2581826.5,nan,9.717,9.717,148.1994,3.0,nan,13.5851,5.9451,7.3667,11.8128,1323.246,0.8244,nan,nan,0.0001,0.01,8470.5596,1.2543,5.9451,35.3442,15.8571,1.0,1.0,-1251.656,0.0,0.0001,nan
1323.289,2577.3479,2577348.0,nan,9.7164,9.7164,148.2387,3.0,nan,13.0208,6.0905,7.773,12.0159,1323.2889,0.8302,nan,nan,0.0001,0.01,8455.8662,1.2535,6.0905,37.1475,15.8252,1.0,1.0,-1251.699,0.0,0.0001,nan
1323.3984,2577.0896,2580157.5,nan,9.715,9.715,147.9938,3.0,nan,11.5851,6.4603,8.807,12.5327,1323.3984,0.845,nan,nan,0.0001,0.01,8465.083,1.2513,6.4603,41.7353,15.7439,1.0,1.0,-1251.8084,0.0,0.0001,nan
1323.4414,2581.2617,2581261.75,nan,9.7154,9.7154,147.8975,3.0,nan,11.3193,6.2761,8.6863,12.5583,1323.4414,0.8441,nan,nan,0.0001,0.01,8468.7061,1.2525,6.2761,39.4758,15.8068,1.0,1.0,-1251.8513,0.0,0.0001,nan
1323.5508,2593.9092,2601887.75,nan,9.7164,9.7164,147.5382,3.0,nan,10.6429,5.8075,8.3794,12.6234,1323.5508,0.8417,nan,nan,0.0001,0.01,8536.377,1.2556,5.8075,33.7269,15.9668,1.0,1.0,-1251.9608,0.0,0.0001,nan
1323.5938,2609.9951,2609995.0,nan,9.7206,9.7206,147.397,3.0,nan,10.6357,5.4583,7.8069,12.3252,1323.5938,0.8333,nan,nan,0.0001,0.01,8562.9756,1.2622,5.4583,30.1032,16.1296,1.0,1.0,-1252.0038,0.0,0.0001,nan
1323.7032,2645.9502,2660589.5,nan,9.7311,9.7311,147.3216,3.0,nan,10.6174,4.5699,6.3505,11.5666,1323.7032,0.812,nan,nan,0.0001,0.01,8728.9678,1.2789,4.5699,20.8838,16.544,1.0,1.0,-1252.1132,0.0,0.0001,nan
1323.7462,2680.4756,2680475.75,nan,9.7453,9.7453,147.292,3.0,nan,10.9341,4.2505,5.7569,11.0093,1323.7462,0.8021,nan,nan,0.0001,0.01,8794.2119,1.2953,4.2505,18.3265,16.7758,1.0,1.0,-1252.1561,0.0,0.0001,nan
1323.8556,2763.6709,2783838.5,nan,9.7815,9.7815,147.4673,3.0,nan,11.7396,3.4381,4.2467,9.5914,1323.8556,0.7771,nan,nan,0.0001,0.01,9133.3291,1.3371,3.4381,11.8204,17.3657,1.0,1.0,-1252.2656,0.0,0.0001,nan
1323.8987,2824.5601,2824560.0,nan,9.8063,9.8063,147.5364,3.0,nan,12.4951,3.2093,3.8432,8.9234,1323.8987,0.7677,nan,nan,0.0001,0.01,9266.9297,1.3672,3.2093,10.4324,17.6343,1.0,1.0,-1252.3087,0.0,0.0001,nan
1324.008,2974.6128,2994298.75,nan,9.8694,9.8694,147.9154,3.0,nan,14.411,2.6292,2.8199,7.2295,1324.0079,0.7441,nan,nan,0.0001,0.01,9823.8154,1.4435,2.6292,6.9126,18.3155,1.0,1.0,-1252.418,0.0,0.0001,nan
1324.051,3061.0762,3061076.25,nan,9.9072,9.9072,148.0645,3.0,nan,15.7755,2.4774,2.5887,6.5395,1324.0509,0.7319,nan,nan,0.0001,0.01,10042.9014,1.487,2.4774,6.1963,18.6014,1.0,1.0,-1252.4609,0.0,0.0001,nan
1324.1604,3286.0359,3296348.0,nan,10.0033,10.0033,148.1835,3.0,nan,19.247,2.0914,2.0006,4.784,1324.1604,0.7008,nan,nan,0.0001,0.01,10814.79,1.5976,2.0914,4.3739,19.3287,1.0,1.0,-1252.5704,0.0,0.0001,nan
1324.2035,3389.0374,3389037.25,nan,10.0511,10.0511,148.2304,3.0,nan,21.4355,1.9899,1.8738,4.2293,1324.2035,0.6846,nan,nan,0.0001,0.01,11118.8887,1.6482,1.9899,3.986,19.6171,1.0,1.0,-1252.6135,0.0,0.0001,nan
1324.3128,3673.2532,3668469.25,nan,10.1725,10.1725,147.4083,0.0,nan,26.9854,1.7327,1.5525,2.8225,1324.3127,0.6434,nan,nan,0.0001,0.01,12035.6602,1.7765,1.7327,3.0022,20.3485,1.0,1.0,-1252.7228,0.0,0.0001,nan
1324.3558,3778.4011,3778401.25,nan,10.2195,10.2195,147.0849,0.0,nan,29.8948,1.6615,1.4842,2.527,1324.3557,0.6284,nan,nan,0.0001,0.01,12396.3291,1.8233,1.6615,2.7734,20.591,1.0,1.0,-1252.7657,0.0,0.0001,nan
1324.4652,4087.0598,4071477.5,nan,10.3393,10.3393,144.8648,0.0,nan,37.297,1.4803,1.3106,1.7752,1324.4652,0.5902,nan,nan,0.0001,0.01,13357.8652,1.9425,1.4803,2.1912,21.208,1.0,1.0,-1252.8752,0.0,0.0001,nan
1324.5083,4186.9395,4186939.75,nan,10.3746,10.3746,143.9901,0.0,nan,40.4179,1.4276,1.2738,1.6747,1324.5083,0.5802,nan,nan,0.0001,0.01,13736.6787,1.9779,1.4276,2.0451,21.4076,1.0,1.0,-1252.9183,0.0,0.0001,nan
1324.6176,4485.0078,4467743.5,nan,10.4643,10.4643,140.5312,0.0,nan,48.3323,1.2941,1.1807,1.4197,1324.6176,0.5547,nan,nan,0.0001,0.01,14657.9512,2.0679,1.2941,1.6748,21.9138,1.0,1.0,-1253.0276,0.0,0.0001,0.0
1324.6606,4578.2153,4578215.5,nan,10.4876,10.4876,139.1705,0.0,nan,51.0365,1.255,1.161,1.4003,1324.6605,0.5502,nan,nan,0.0001,0.01,15020.3916,2.0904,1.255,1.5789,22.0572,1.0,1.0,-1253.0706,0.0,0.0001,0.0
1324.77,4826.7661,4814753.0,nan,10.5468,10.5468,135.6246,0.0,nan,57.9165,1.1553,1.1106,1.3508,1324.77,0.5386,nan,nan,0.0001,0.01,15796.4336,2.1477,1.1553,1.3348,22.422,1.0,1.0,-1253.1799,0.0,0.0001,0.0
1324.8131,4907.9409,4907941.0,nan,10.5661,10.5661,134.2276,0.0,nan,59.8707,1.1267,1.0987,1.3561,1324.8131,0.5377,nan,nan,0.0004,0.01,16102.1689,2.1614,1.1267,1.2716,22.5169,1.0,1.0,-1253.223,0.7568,0.0004,0.0
1324.9224,5033.1357,5025801.0,nan,10.6152,10.6152,132.9814,0.0,nan,64.8266,1.0541,1.0686,1.3695,1324.9224,0.5354,nan,nan,0.0011,0.01,16488.8477,2.1959,1.0541,1.1112,22.7577,1.0,1.0,-1253.3324,2.676,0.0011,0.0
1324.9654,5072.1685,5072168.5,nan,10.6155,10.6155,132.4911,0.0,nan,65.5584,1.0345,1.0588,1.3811,1324.9653,0.5368,nan,nan,0.0063,0.0127,16640.9727,2.2048,1.0345,1.0712,22.7932,1.0,1.0,-1253.3754,16.5483,0.0063,0.0
1325.0748,5061.0347,5055610.5,nan,10.6165,10.6165,134.1418,0.0,nan,67.4203,0.9846,1.0337,1.4107,1325.0748,0.5402,nan,nan,0.0194,0.0194,16586.6484,2.2273,0.9846,0.9695,22.8835,1.0,1.0,-1253.4847,51.842,0.0194,0.0
1325.1178,5049.1021,5049102.0,nan,10.6146,10.6146,134.7906,0.0,nan,67.0938,0.9725,1.0227,1.4098,1325.1178,0.5425,nan,nan,0.0212,0.0212,16565.2969,2.2328,0.9725,0.946,22.888,1.0,1.0,-1253.5277,57.4501,0.0212,0.0
1325.2272,4969.4722,4963116.5,nan,10.6096,10.6096,137.8082,0.0,nan,66.2632,0.9415,0.9947,1.4075,1325.2272,0.5482,nan,nan,0.0257,0.0257,16283.1914,2.2468,0.9415,0.8864,22.8992,1.0,1.0,-1253.6372,71.718,0.0257,0.0
1325.2702,4929.3198,4929319.5,nan,10.6059,10.6059,138.9942,0.0,nan,65.4305,0.9347,0.9827,1.3932,1325.2701,0.552,nan,nan,0.0253,0.0253,16172.3086,2.2479,0.9347,0.8737,22.8676,1.0,1.0,-1253.6802,72.2075,0.0253,0.0
1325.3796,4849.2568,4844390.5,nan,10.5964,10.5964,141.4533,0.0,nan,63.3122,0.9173,0.9523,1.3569,1325.3796,0.5615,nan,nan,0.0241,0.0241,15893.6699,2.2505,0.9173,0.8414,22.7872,1.0,1.0,-1253.7896,73.453,0.0241,0.0
1325.4226,4811.0093,4811009.0,nan,10.5994,10.5994,142.4198,0.0,nan,62.5885,0.9137,0.9419,1.3381,1325.4226,0.5654,nan,nan,0.0237,0.0237,15784.1504,2.248,0.9137,0.8348,22.7589,1.0,1.0,-1253.8325,73.942,0.0237,0.0
1325.532,4765.7969,4765690.0,nan,10.6071,10.6071,143.3651,0.0,nan,60.7473,0.9045,0.9156,1.2902,1325.532,0.5753,nan,nan,0.0226,0.0226,15635.4668,2.2416,0.9045,0.8181,22.6869,1.0,1.0,-1253.942,75.186,0.0226,0.0
1325.575,4747.8779,4747877.5,nan,10.6033,10.6033,143.7366,0.0,nan,60.5095,0.9019,0.9092,1.2739,1325.575,0.5771,nan,nan,0.0224,0.0224,15577.0264,2.239,0.9019,0.8135,22.6624,1.0,1.0,-1253.985,75.4035,0.0224,0.0
1325.6844,4690.8916,4694669.0,nan,10.5937,10.5937,145.0462,0.0,nan,59.9045,0.8954,0.8928,1.2325,1325.6843,0.5816,nan,nan,0.0219,0.0219,15402.457,2.2323,0.8954,0.8018,22.6,1.0,1.0,-1254.0944,75.957,0.0219,0.0
1325.7274,4673.7549,4673755.0,nan,10.5965,10.5965,145.5609,0.0,nan,60.2932,0.8924,0.8905,1.2171,1325.7273,0.5808,nan,nan,0.0219,0.0219,15333.8418,2.232,0.8924,0.7964,22.5874,1.0,1.0,-1254.1373,75.8678,0.0219,0.0
1325.8368,4587.1865,4590590.5,nan,10.6036,10.6036,148.2635,0.0,nan,61.2822,0.8847,0.8847,1.178,1325.8368,0.5786,nan,nan,0.0221,0.0221,15060.9922,2.2313,0.8847,0.7826,22.5555,1.0,1.0,-1254.2468,75.641,0.0221,0.0
1325.8799,4557.8267,4557826.5,nan,10.6049,10.6049,149.3283,0.0,nan,61.7708,0.8812,0.8847,1.1742,1325.8799,0.579,nan,nan,0.0221,0.0221,14953.499,2.233,0.8812,0.7765,22.5516,1.0,1.0,-1254.2899,75.7094,0.0221,0.0
1325.9892,4458.2515,4458535.0,nan,10.6081,10.6081,152.9479,0.0,nan,63.0099,0.8723,0.8849,1.1644,1325.9891,0.5798,nan,nan,0.0219,0.0219,14627.7393,2.2371,0.8723,0.7609,22.5418,1.0,1.0,-1254.3992,75.883,0.0219,0.0
1326.0322,4419.4727,4419472.5,nan,10.6106,10.6106,154.3719,0.0,nan,63.2273,0.8697,0.8855,1.1693,1326.0321,0.5832,nan,nan,0.0215,0.0215,14499.5811,2.2383,0.8697,0.7563,22.5469,1.0,1.0,-1254.4421,76.3274,0.0215,0.0
1326.1416,4434.0405,4430252.0,nan,10.617,10.617,154.0725,0.0,nan,63.7804,0.863,0.8873,1.1818,1326.1416,0.5918,nan,nan,0.0205,0.0205,14534.9473,2.2414,0.863,0.7447,22.56,1.0,1.0,-1254.5516,77.458,0.0205,0.0
1326.1847,4434.4985,4434498.5,nan,10.6202,10.6202,153.9545,0.0,nan,63.6288,0.8625,0.8884,1.1849,1326.1847,0.5961,nan,nan,0.02,0.02,14548.8799,2.2399,0.8625,0.7439,22.574,1.0,1.0,-1254.5947,77.9885,0.02,0.0
1326.294,4539.979,4537107.5,nan,10.6284,10.6284,150.1248,0.0,nan,63.2442,0.8613,0.8914,1.1927,1326.2939,0.6071,nan,nan,0.0188,0.0188,14885.5234,2.2361,0.8613,0.7418,22.6094,1.0,1.0,-1254.704,79.334,0.0188,0.0
1326.337,4577.4751,4577475.0,nan,10.6414,10.6414,148.6181,0.0,nan,62.9675,0.8632,0.8939,1.1931,1326.3369,0.6078,nan,nan,0.0187,0.0187,15017.9629,2.2319,0.8632,0.7451,22.6257,1.0,1.0,-1254.7469,79.4051,0.0187,0.0
1326.4464,4732.4937,4733942.0,nan,10.6747,10.6747,143.0685,0.0,nan,62.2635,0.8681,0.9002,1.1943,1326.4464,0.6097,nan,nan,0.0186,0.0186,15531.3057,2.2214,0.8681,0.7536,22.667,1.0,1.0,-1254.8564,79.586,0.0186,0.0
1326.4895,4795.585,4795585.0,nan,10.6857,10.6857,140.8821,0.0,nan,62.1594,0.8714,0.9039,1.1965,1326.4895,0.6069,nan,nan,0.0189,0.0189,15733.5459,2.2166,0.8714,0.7594,22.6466,1.0,1.0,-1254.8995,79.2257,0.0189,0.0
1326.5988,4858.9844,4861934.5,nan,10.7137,10.7137,138.2827,0.0,nan,61.8954,0.8798,0.9133,1.202,1326.5988,0.5998,nan,nan,0.0197,0.0197,15951.2295,2.2044,0.8798,0.7741,22.595,1.0,1.0,-1255.0088,78.312,0.0197,0.0
1326.6418,4888.0376,4888037.5,nan,10.7157,10.7157,137.26,0.0,nan,62.1626,0.8828,0.9164,1.2016,1326.6417,0.5974,nan,nan,0.02,0.02,16036.8691,2.2012,0.8828,0.7793,22.58,1.0,1.0,-1255.0518,78.0327,0.02,0.0
1326.7512,4868.793,4872256.5,nan,10.7208,10.7208,137.2898,0.0,nan,62.8426,0.8904,0.9246,1.2005,1326.7512,0.5914,nan,nan,0.0206,0.0206,15985.0938,2.193,0.8904,0.7927,22.5417,1.0,1.0,-1255.1611,77.322,0.0206,0.0
1326.7942,4866.0537,4866054.0,nan,10.724,10.724,137.3015,0.0,nan,63.2104,0.892,0.9256,1.1996,1326.7942,0.5929,nan,nan,0.0204,0.0204,15964.7432,2.192,0.892,0.7957,22.5361,1.0,1.0,-1255.2041,77.5457,0.0204,0.0
1326.9036,4815.9746,4818568.5,nan,10.7323,10.7323,138.5607,0.0,nan,64.146,0.8963,0.9283,1.1972,1326.9036,0.597,nan,nan,0.0199,0.0199,15808.9502,2.1893,0.8963,0.8033,22.5217,1.0,1.0,-1255.3136,78.115,0.0199,0.0
1326.9466,4799.9038,4799904.0,nan,10.7203,10.7203,139.0556,0.0,nan,64.7424,0.8968,0.927,1.1976,1326.9465,0.6021,nan,nan,0.0193,0.0193,15747.7158,2.1898,0.8968,0.8042,22.5193,1.0,1.0,-1255.3566,78.7679,0.0193,0.0
