DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1598.8856,2349.8054,2349805.5,nan,8.8449,8.8449,129.2708,153.1675,0.0,nan,15.3442,143.3,121.235,1598.8856,0.7799,-733.5682,nan,0.0346,0.0001,0.01,7709.3354,1.1808,129.2708,16710.9355,281.4293,1.0,1.0,-1520.3956,0.0,0.0001,21.0
1599.038,2339.8455,2339845.5,nan,8.8473,8.8473,134.1787,153.4457,0.0,nan,16.0461,149.6202,120.2425,1599.038,0.7801,-733.6417,nan,0.0356,0.0001,0.01,7676.6582,1.1779,134.1787,18003.9297,281.4529,1.0,1.0,-1520.548,0.0,0.0001,21.0
1599.1904,2332.9753,2332975.25,nan,8.8487,8.8487,127.2579,153.6781,0.0,nan,17.1573,118.9859,100.0086,1599.1904,0.7891,-733.7153,nan,0.0366,0.0001,0.01,7654.1182,1.1763,127.2579,16194.5625,281.5608,1.0,1.0,-1520.7004,0.0,0.0001,21.0
1599.3428,2331.269,2331269.25,nan,8.8477,8.8477,115.3791,153.6258,0.0,nan,17.6251,98.4417,87.3742,1599.3428,0.8054,-733.7888,nan,0.0376,0.0001,0.01,7648.521,1.175,115.3791,13312.3271,281.5278,1.0,1.0,-1520.8528,0.0,0.0001,21.0
1599.4952,2334.4253,2334425.5,nan,8.8519,8.8519,107.7603,153.3672,0.0,nan,17.1839,100.2397,92.135,1599.4952,0.8251,-733.8623,nan,0.0386,0.0001,0.01,7658.876,1.1746,107.7603,11612.2842,281.6803,1.0,1.0,-1521.0051,0.0,0.0001,21.0
1599.6476,2344.3528,2344352.75,nan,8.8523,8.8523,105.8547,153.165,0.0,nan,16.5149,101.7034,94.7532,1599.6476,0.8414,-733.9359,nan,0.0395,0.0001,0.01,7691.4463,1.1781,105.8547,11205.2139,281.6902,1.0,1.0,-1521.1576,0.0,0.0001,21.0
1599.8,2354.8455,2354845.5,nan,8.8506,8.8506,104.2329,153.1064,0.0,nan,15.9054,96.7705,88.4425,1599.7999,0.8521,-734.0094,nan,0.0405,0.0001,0.01,7725.8711,1.1829,104.2329,10864.5078,281.759,1.0,1.0,-1521.3099,0.0,0.0001,21.0
1599.9524,2359.1548,2359154.75,nan,8.8523,8.8523,102.1985,153.0631,0.0,nan,15.4308,98.5639,88.101,1599.9524,0.8626,-734.0829,nan,0.0415,0.0001,0.01,7740.0093,1.1847,102.1985,10444.543,281.8634,1.0,1.0,-1521.4624,0.0,0.0001,21.0
1600.1048,2353.9202,2353920.25,nan,8.8519,8.8519,101.7605,153.0655,0.0,nan,15.1648,102.5222,92.269,1600.1047,0.8819,-734.1564,nan,0.0425,0.0001,0.01,7722.8354,1.1821,101.7605,10355.2021,281.8951,1.0,1.0,-1521.6147,0.0,0.0001,21.0
1600.2572,2344.4717,2344471.75,nan,8.8502,8.8502,103.7045,153.2885,0.0,nan,15.0753,100.6374,92.8308,1600.2572,0.9053,-734.23,nan,0.0435,0.0001,0.01,7691.8359,1.1791,103.7045,10754.6201,282.0575,1.0,1.0,-1521.7672,0.0,0.0001,21.0
1600.4096,2335.4346,2335434.5,nan,8.8499,8.8499,106.8097,153.7825,0.0,nan,15.1689,86.3241,81.115,1600.4095,0.9168,-734.3035,nan,0.0445,0.0001,0.01,7662.187,1.1783,106.8097,11408.3184,282.0172,1.0,1.0,-1521.9196,0.0,0.0001,21.0
1600.562,2325.1375,2325137.5,nan,8.8514,8.8514,109.9832,154.318,0.0,nan,15.2417,80.8256,71.8849,1600.562,0.9147,-734.377,nan,0.0455,0.0001,0.01,7628.4038,1.1772,109.9832,12096.3105,282.0327,1.0,1.0,-1522.072,0.0,0.0001,21.0
1600.7144,2320.637,2320637.0,nan,8.8522,8.8522,114.2532,154.6081,0.0,nan,15.0915,94.3768,81.1901,1600.7144,0.9039,-734.4506,nan,0.0465,0.0001,0.01,7613.6382,1.1771,114.2532,13053.7998,281.97,1.0,1.0,-1522.2244,0.0,0.0001,21.0
1600.8668,2320.1282,2320128.0,nan,8.8474,8.8474,120.3634,154.6223,0.0,nan,14.8482,116.1449,98.9976,1600.8668,0.8861,-734.5241,nan,0.0474,0.0001,0.01,7611.9688,1.177,120.3634,14487.3486,281.8382,1.0,1.0,-1522.3768,0.0,0.0001,21.0
1601.0192,2320.6267,2320626.5,nan,8.8471,8.8471,126.6497,154.4433,0.0,nan,14.5173,128.1246,109.9105,1601.0192,0.8614,-734.5977,nan,0.0484,0.0001,0.01,7613.6045,1.1759,126.6497,16040.1533,281.9261,1.0,1.0,-1522.5292,0.0,0.0001,21.0
1601.1716,2325.0168,2325016.75,nan,8.8453,8.8453,130.1512,154.1543,0.0,nan,13.9459,122.4676,109.7798,1601.1716,0.844,-734.6711,nan,0.0494,0.0001,0.01,7628.0078,1.1759,130.1512,16939.3457,281.8557,1.0,1.0,-1522.6816,0.0,0.0001,21.0
1601.324,2331.2458,2331246.0,nan,8.8443,8.8443,130.0765,153.8574,0.0,nan,13.436,116.2341,107.7296,1601.324,0.8509,-734.7447,nan,0.0504,0.0001,0.01,7648.4448,1.1768,130.0765,16919.8906,281.9608,1.0,1.0,-1522.834,0.0,0.0001,21.0
1601.4764,2332.4155,2332415.5,nan,8.8537,8.8537,127.8149,153.694,0.0,nan,13.278,108.8211,105.0281,1601.4764,0.8845,-734.8182,nan,0.0514,0.0001,0.01,7652.2817,1.1761,127.8149,16336.6572,282.0338,1.0,1.0,-1522.9863,0.0,0.0001,21.0
1601.6288,2333.488,2333488.0,nan,8.8637,8.8637,123.9945,153.7057,0.0,nan,13.245,101.4837,100.3078,1601.6288,0.919,-734.8918,nan,0.0524,0.0001,0.01,7655.8003,1.1767,123.9945,15374.6299,281.9738,1.0,1.0,-1523.1388,0.0,0.0001,21.0
1601.7812,2341.9365,2341936.5,nan,8.8908,8.8908,121.6111,153.7707,0.0,nan,13.1598,104.1802,97.7644,1601.7811,0.9281,-734.9653,nan,0.0534,0.0001,0.01,7683.5186,1.1815,121.6111,14789.2686,282.0242,1.0,1.0,-1523.2911,0.0,0.0001,21.0
1601.9336,2353.3843,2353384.25,nan,8.9387,8.9387,123.7182,153.7596,0.0,nan,12.9568,111.6171,102.4371,1601.9336,0.9081,-735.0388,nan,0.0544,0.0001,0.01,7721.0771,1.1872,123.7182,15306.1992,281.9139,1.0,1.0,-1523.4436,0.0,0.0001,21.0
1602.086,2363.3704,2363370.25,nan,8.9327,8.9327,128.4984,153.7071,0.0,nan,12.7252,114.6934,114.8753,1602.0859,0.8795,-735.1124,nan,0.0554,0.0001,0.01,7753.8398,1.1918,128.4984,16511.8301,281.8907,1.0,1.0,-1523.5959,0.0,0.0001,21.0
1602.2384,2366.0286,2366028.5,nan,8.9034,8.9034,131.0576,153.7199,0.0,nan,12.6151,107.6422,116.2279,1602.2384,0.8461,-735.1859,nan,0.0563,0.0001,0.01,7762.561,1.1933,131.0576,17176.0918,281.801,1.0,1.0,-1523.7484,0.0,0.0001,21.0
1602.3908,2365.4854,2365485.5,nan,8.886,8.886,125.4242,153.7913,0.0,nan,12.6828,94.0916,102.8346,1602.3907,0.8151,-735.2594,nan,0.0573,0.0001,0.01,7760.7788,1.1935,125.4242,15731.2188,281.6586,1.0,1.0,-1523.9008,0.0,0.0001,21.0
1602.5432,2359.9121,2359912.0,nan,8.8821,8.8821,117.3299,153.8135,0.0,nan,13.2814,82.6063,87.7971,1602.5432,0.805,-735.3329,nan,0.0583,0.0001,0.01,7742.4937,1.1909,117.3299,13766.2949,281.6185,1.0,1.0,-1524.0532,0.0,0.0001,21.0
1602.6956,2351.1838,2351183.75,nan,8.8813,8.8813,109.2192,153.7609,0.0,nan,14.2934,76.2095,79.3536,1602.6956,0.8223,-735.4065,nan,0.0593,0.0001,0.01,7713.8574,1.1861,109.2192,11928.8389,281.4154,1.0,1.0,-1524.2056,0.0,0.0001,21.0
1602.848,2347.5745,2347574.5,nan,8.8829,8.8829,105.8629,153.6909,0.0,nan,14.9071,80.0412,81.9201,1602.848,0.8531,-735.48,nan,0.0603,0.0001,0.01,7702.0156,1.1837,105.8629,11206.958,281.3873,1.0,1.0,-1524.358,0.0,0.0001,21.0
1603.0004,2351.7434,2351743.5,nan,8.8827,8.8827,108.4909,153.6233,0.0,nan,14.9839,99.351,92.1883,1603.0004,0.8665,-735.5535,nan,0.0613,0.0001,0.01,7715.6934,1.1853,108.4909,11770.2646,281.3417,1.0,1.0,-1524.5104,0.0,0.0001,21.0
1603.1528,2356.2642,2356264.0,nan,8.8816,8.8816,116.9482,153.586,0.0,nan,14.8631,129.6502,96.8703,1603.1528,0.844,-735.6271,nan,0.0623,0.0001,0.01,7730.5254,1.1873,116.9482,13676.8809,281.4267,1.0,1.0,-1524.6628,0.0,0.0001,21.0
1603.3052,2353.1365,2353136.5,nan,8.8828,8.8828,125.1636,153.689,0.0,nan,14.3419,165.287,93.6422,1603.3052,0.8011,-735.7006,nan,0.0633,0.0001,0.01,7720.2642,1.1865,125.1636,15665.9258,281.6917,1.0,1.0,-1524.8152,0.0,0.0001,21.0
1603.4576,2344.0989,2344098.75,nan,8.8868,8.8868,129.1494,153.9292,0.0,nan,13.6358,195.0593,96.7124,1603.4576,0.7642,-735.7741,nan,0.0643,0.0001,0.01,7690.6128,1.1838,129.1494,16679.5781,281.8215,1.0,1.0,-1524.9675,0.0,0.0001,21.0
1603.61,2339.7305,2339730.5,nan,8.8934,8.8934,129.524,154.0668,0.0,nan,13.4076,191.6525,117.0541,1603.61,0.7469,-735.8477,nan,0.0652,0.0001,0.01,7676.2812,1.1827,129.524,16776.4785,282.1031,1.0,1.0,-1525.12,0.0,0.0001,21.0
1603.7624,2342.9385,2342938.25,nan,8.8944,8.8944,126.4326,153.8884,0.0,nan,13.5156,161.2871,132.1286,1603.7623,0.753,-735.9212,nan,0.0662,0.0001,0.01,7686.8057,1.1829,126.4326,15985.1992,282.2214,1.0,1.0,-1525.2723,0.0,0.0001,21.0
1603.9148,2348.4836,2348483.75,nan,8.8898,8.8898,123.2398,153.5432,0.0,nan,13.6509,129.3038,114.8059,1603.9148,0.7799,-735.9947,nan,0.0672,0.0001,0.01,7704.999,1.1831,123.2398,15188.0391,282.3155,1.0,1.0,-1525.4248,0.0,0.0001,21.0
1604.0672,2355.9241,2355924.25,nan,8.8807,8.8807,121.44,153.3895,0.0,nan,13.915,109.0429,92.6494,1604.0671,0.8178,-736.0682,nan,0.0682,0.0001,0.01,7729.4102,1.1856,121.44,14747.667,282.4852,1.0,1.0,-1525.5771,0.0,0.0001,21.0
1604.2196,2359.5784,2359578.5,nan,8.8772,8.8772,120.4506,153.5614,0.0,nan,14.3723,97.2504,82.8904,1604.2196,0.8463,-736.1418,nan,0.0692,0.0001,0.01,7741.3989,1.1888,120.4506,14508.3564,282.5103,1.0,1.0,-1525.7296,0.0,0.0001,21.0
1604.372,2361.1565,2361156.5,nan,8.87,8.87,114.1587,153.7286,0.0,nan,14.9203,93.8914,89.398,1604.3719,0.8475,-736.2153,nan,0.0702,0.0001,0.01,7746.5762,1.1909,114.1587,13032.209,282.7364,1.0,1.0,-1525.882,0.0,0.0001,21.0
1604.5244,2366.1877,2366187.75,nan,8.862,8.862,105.1422,153.4004,0.0,nan,15.3161,97.6823,102.4985,1604.5244,0.8261,-736.2888,nan,0.0712,0.0001,0.01,7763.0835,1.1909,105.1422,11054.8848,282.8131,1.0,1.0,-1526.0344,0.0,0.0001,21.0
1604.6768,2378.1729,2378172.75,nan,8.8492,8.8492,98.155,152.676,0.0,nan,15.5012,92.7005,102.0292,1604.6768,0.8069,-736.3624,nan,0.0722,0.0001,0.01,7802.4043,1.1912,98.155,9634.3965,282.9398,1.0,1.0,-1526.1868,0.0,0.0001,21.0
1604.8292,2385.6533,2385653.25,nan,8.8329,8.8329,94.1448,152.3416,0.0,nan,15.801,79.6429,94.4665,1604.8292,0.7984,-736.4359,nan,0.0732,0.0001,0.01,7826.9468,1.1924,94.1448,8863.2432,283.1356,1.0,1.0,-1526.3392,0.0,0.0001,21.0
1604.9816,2403.7542,2403754.25,nan,8.8289,8.8289,95.1934,152.7465,0.0,nan,16.3447,72.9699,86.4228,1604.9816,0.7921,-736.5095,nan,0.0741,0.0001,0.01,7886.3325,1.2046,95.1934,9061.7861,283.1966,1.0,1.0,-1526.4916,0.0,0.0001,21.0
1605.134,2484.7505,2484750.5,nan,8.8486,8.8486,105.5674,152.825,0.0,nan,17.4098,57.2746,63.1339,1605.134,0.7813,-736.5829,nan,0.0751,0.0001,0.01,8152.0684,1.2458,105.5674,11144.4824,283.4778,1.0,1.0,-1526.644,0.0,0.0001,21.0
1605.2864,2694.2241,2694224.25,nan,8.8866,8.8866,115.409,150.9279,0.0,nan,20.0874,23.1252,23.8956,1605.2864,0.7599,-736.6565,nan,0.0761,0.0001,0.01,8839.3184,1.3341,115.409,13319.2256,283.7352,1.0,1.0,-1526.7964,0.0,0.0001,21.0
1605.4388,3100.1145,3100114.5,nan,8.9224,8.9224,107.5106,145.8424,2.0,nan,25.4342,16.1948,16.597,1605.4388,0.7234,-736.73,nan,0.0771,0.0001,0.01,10170.9795,1.4834,107.5106,11558.5205,284.1026,1.0,1.0,-1526.9487,0.0,0.0001,21.0
1605.5912,3707.9727,3707972.5,nan,8.9371,8.9371,65.2624,139.1223,2.0,nan,33.292,13.3278,13.5281,1605.5912,0.6763,-736.8035,nan,0.0781,0.0001,0.01,12165.2646,1.6925,65.2624,4259.1768,284.4641,1.0,1.0,-1527.1012,0.0,0.0001,22.0
1605.7436,4448.6611,4448661.0,nan,8.9311,8.9311,28.2621,133.5953,2.0,nan,42.3947,10.0381,10.0957,1605.7435,0.6317,-736.8771,nan,0.0791,0.0001,0.01,14595.3447,1.9499,28.2621,798.7446,284.5232,1.0,1.0,-1527.2535,0.0,0.0001,22.0
1605.896,5147.8608,5147861.0,nan,8.9188,8.9188,11.1034,130.2682,2.0,nan,50.4344,5.8001,5.883,1605.896,0.6033,-736.9506,nan,0.0801,0.0517,0.0517,16889.3066,2.2001,11.1034,123.2857,284.5052,0.9283,0.9283,-1527.406,16.925,0.048,22.0
1606.0484,5652.542,5652542.0,nan,8.9202,8.9202,6.1865,127.7589,2.0,nan,55.6867,3.8311,3.9206,1606.0483,0.5918,-737.0242,nan,0.0811,0.1322,0.1322,18545.0859,2.3693,6.1865,38.2724,284.1655,0.8344,0.8344,-1527.5584,50.056,0.1103,22.0
1606.2008,5963.9634,5963963.5,nan,8.9211,8.9211,4.5194,125.8826,2.0,nan,57.9157,3.2687,3.3301,1606.2008,0.589,-737.0977,nan,0.0277,0.1032,0.1032,19566.8086,2.4631,4.5194,20.4249,283.8062,0.9168,0.9168,-1527.7108,60.935,0.0947,22.0
1606.3532,6138.707,6138707.0,nan,8.9311,8.9311,4.3149,126.607,2.0,nan,58.616,3.1847,3.2526,1606.3531,0.5878,-737.1712,nan,0.004,0.0601,0.0601,20140.1133,2.5499,4.3149,18.6183,283.531,0.9899,0.9899,-1527.8632,66.557,0.0595,22.0
1606.5056,6182.6177,6182618.0,nan,8.9619,8.9619,4.6176,129.4792,2.0,nan,60.7139,3.2768,3.3834,1606.5056,0.5877,-737.2448,nan,0.0346,0.0524,0.0524,20284.1797,2.6264,4.6176,21.3221,283.3793,0.981,0.981,-1528.0156,67.342,0.0514,22.0
1606.658,6150.2437,6150244.0,nan,9.0129,9.0129,5.2241,130.1776,2.0,nan,65.7628,3.4351,3.584,1606.658,0.5845,-737.3183,nan,0.299,0.0906,0.0906,20177.9648,2.6267,5.2241,27.2915,283.5462,0.9098,0.9098,-1528.168,61.619,0.0824,22.0
1606.8104,6202.9473,6202947.5,nan,9.0525,9.0525,5.9843,124.8546,2.0,nan,71.5516,3.446,3.635,1606.8104,0.5765,-737.3918,nan,0.4278,0.1375,0.1375,20350.877,2.5409,5.9843,35.8118,283.6858,0.8362,0.8362,-1528.3204,56.181,0.115,22.0
1606.9628,6294.0562,6294056.0,nan,9.0477,9.0477,6.0711,117.254,2.0,nan,75.1052,3.2018,3.4033,1606.9628,0.5689,-737.4653,nan,0.066,0.1576,0.1576,20649.791,2.4213,6.0711,36.8583,283.8998,0.8039,0.8039,-1528.4728,56.238,0.1267,22.0
1607.1152,6232.7124,6232712.5,nan,9.0055,9.0055,5.3436,114.1231,2.0,nan,75.7058,2.9929,3.1418,1607.1152,0.568,-737.5389,nan,1.8169,0.1717,0.1717,20448.5312,2.3336,5.3436,28.5536,284.0676,0.7494,0.7494,-1528.6252,55.454,0.1286,22.0
1607.2676,6041.0864,6041086.5,nan,8.9677,8.9677,4.9184,116.5005,2.0,nan,73.6242,3.1853,3.2219,1607.2676,0.5737,-737.6124,nan,2.2646,0.1775,0.1775,19819.8379,2.309,4.9184,24.1908,284.2195,0.7119,0.7119,-1528.7776,54.23,0.1264,22.0
1607.42,5937.2871,5937287.0,nan,8.9579,8.9579,4.9108,119.9299,2.0,nan,70.2328,3.4396,3.4072,1607.42,0.5834,-737.6859,nan,1.0768,0.168,0.168,19479.2891,2.3361,4.9108,24.1162,284.721,0.7719,0.7719,-1528.9299,53.554,0.1297,22.0
1607.5724,6117.0596,6117059.5,nan,8.9588,8.9588,4.8114,120.2237,2.0,nan,67.7208,3.2418,3.2785,1607.5724,0.5901,-737.7595,nan,0.1885,0.1086,0.1086,20069.0938,2.4128,4.8114,23.1495,285.2675,0.9172,0.9172,-1529.0824,60.37,0.0996,22.0
1607.7248,6653.4795,6653479.5,nan,8.9457,8.9457,4.2276,116.4309,2.0,nan,65.5072,2.8451,2.9651,1607.7247,0.5862,-737.833,nan,0.001,0.047,0.047,21829.0,2.5416,4.2276,17.8725,285.9941,0.9909,0.9909,-1529.2347,65.831,0.0465,22.0
1607.8772,7514.7236,7514723.5,nan,8.9174,8.9174,3.725,109.4177,2.0,nan,61.91,2.6484,2.8256,1607.8772,0.5692,-737.9065,nan,0.0012,0.0153,0.0153,24654.6035,2.6976,3.725,13.8755,286.5832,1.0,1.0,-1529.3872,65.489,0.0153,22.0
1608.0296,8486.2744,8486274.0,nan,8.8845,8.8845,3.8219,101.9456,2.0,nan,56.8758,2.7806,3.0259,1608.0295,0.5449,-737.98,nan,0.0038,0.012,0.012,27842.1055,2.8384,3.8219,14.607,286.8356,1.0,1.0,-1529.5396,62.65,0.012,22.0
1608.182,8938.5479,8938548.0,nan,8.867,8.867,4.6781,97.9368,2.0,nan,51.5771,3.2172,3.4731,1608.182,0.5272,-738.0536,nan,0.1128,0.0295,0.0295,29325.9434,2.8721,4.6781,21.8848,286.9372,1.0,1.0,-1529.692,61.325,0.0295,22.0
1608.3344,8482.1104,8482111.0,nan,8.8592,8.8592,6.307,98.823,2.0,nan,47.9353,3.7326,3.9219,1608.3344,0.5304,-738.1271,nan,2.0473,0.0818,0.0818,27828.4473,2.7501,6.307,39.778,286.8106,0.9117,0.9117,-1529.8444,58.362,0.0746,22.0
1608.4868,7685.2607,7685261.0,nan,8.8629,8.8629,8.0065,102.6735,2.0,nan,48.2852,4.0667,4.2092,1608.4868,0.5565,-738.2006,nan,3.2544,0.1289,0.1289,25214.1094,2.5888,8.0065,64.1036,286.809,0.7388,0.7388,-1529.9968,57.064,0.0953,22.0
1608.6392,7072.4561,7072456.0,nan,8.8665,8.8665,9.0085,106.9502,2.0,nan,52.8186,4.1439,4.2544,1608.6392,0.5908,-738.2742,nan,0.4581,0.1284,0.1284,23203.5957,2.4816,9.0085,81.1524,286.7835,0.7727,0.7727,-1530.1492,59.617,0.0992,22.0
1608.7916,6939.0444,6939044.5,nan,8.8675,8.8675,8.6306,108.9015,2.0,nan,58.3982,3.6484,3.7702,1608.7916,0.605,-738.3477,nan,0.0009,0.0884,0.0884,22765.8945,2.4792,8.6306,74.4878,286.7432,0.9343,0.9343,-1530.3016,63.27,0.0826,22.0
1608.944,7306.6406,7306640.5,nan,8.8703,8.8703,6.1184,107.341,2.0,nan,62.1113,2.8488,3.045,1608.944,0.5886,-738.4212,nan,0.0,0.0548,0.0548,23971.918,2.5732,6.1184,37.4347,286.7558,0.9941,0.9941,-1530.454,63.949,0.0544,22.0
1609.0964,7792.2192,7792219.5,nan,8.8751,8.8751,4.1433,104.1978,2.0,nan,62.7118,2.5846,2.7867,1609.0964,0.559,-738.4948,nan,0.0366,0.0515,0.0515,25565.0234,2.6638,4.1433,17.1669,286.5021,1.0,1.0,-1530.6064,61.328,0.0515,22.0
1609.2488,7906.0317,7906031.5,nan,8.8815,8.8815,3.5944,103.1142,2.0,nan,60.7863,2.8846,3.0485,1609.2488,0.5383,-738.5683,nan,0.732,0.0902,0.0902,25938.4238,2.6746,3.5944,12.9196,286.2956,0.9123,0.9123,-1530.7588,55.09,0.0823,22.0
1609.4012,7439.7896,7439789.5,nan,8.8841,8.8841,4.3328,106.0656,2.0,nan,58.4929,3.7388,3.7588,1609.4012,0.533,-738.6418,nan,7.2709,0.1627,0.1627,24408.7578,2.5889,4.3328,18.7733,286.0015,0.716,0.716,-1530.9111,45.602,0.1165,22.0
1609.5536,6697.4751,6697475.0,nan,8.8912,8.8912,5.8205,111.3276,2.0,nan,58.35,4.5335,4.3578,1609.5536,0.5343,-738.7153,nan,16.7329,0.2186,0.2186,21973.3438,2.4462,5.8205,33.8785,285.6536,0.6532,0.6532,-1531.0636,38.465,0.1428,22.0
1609.706,6208.5928,6208593.0,nan,8.8908,8.8908,6.4985,115.4688,2.0,nan,61.053,4.1194,4.0126,1609.7059,0.5348,-738.7889,nan,4.853,0.2339,0.2339,20369.4004,2.352,6.4985,42.23,285.344,0.7212,0.7212,-1531.2159,36.786,0.1687,22.0
1609.8584,6105.6362,6105636.5,nan,8.8825,8.8825,5.2698,116.4439,2.0,nan,64.0709,3.2187,3.2623,1609.8584,0.5357,-738.8624,nan,0.0556,0.216,0.216,20031.6152,2.3326,5.2698,27.7704,284.9326,0.8061,0.8061,-1531.3684,39.866,0.1741,22.0
1610.0108,6306.3965,6306396.5,nan,8.8762,8.8762,3.9852,114.3808,2.0,nan,65.5149,2.8689,2.9234,1610.0107,0.5404,-738.936,nan,0.3015,0.1802,0.1802,20690.2773,2.3666,3.9852,15.8821,284.7259,0.8798,0.8798,-1531.5208,46.052,0.1586,22.0
1610.1632,6635.6807,6635681.0,nan,8.8712,8.8712,3.6072,111.408,2.0,nan,66.0825,2.7839,2.8684,1610.1632,0.5515,-739.0095,nan,0.1178,0.1514,0.1514,21770.6055,2.4254,3.6072,13.0117,284.5313,0.9132,0.9132,-1531.6732,52.166,0.1382,22.0
1610.3156,6840.9268,6840927.0,nan,8.8674,8.8674,3.6298,109.8441,2.0,nan,65.9072,2.7986,2.9345,1610.3156,0.5691,-739.083,nan,0.1649,0.1477,0.1477,22443.9863,2.4653,3.6298,13.1754,284.4542,0.861,0.861,-1531.8256,55.504,0.1272,22.0
1610.468,6744.8882,6744888.0,nan,8.8716,8.8716,3.7993,110.9734,2.0,nan,65.1694,2.9906,3.1525,1610.468,0.5904,-739.1566,nan,0.5657,0.1554,0.1554,22128.8984,2.4557,3.7993,14.4348,284.5387,0.7298,0.7298,-1531.978,58.241,0.1134,22.0
1610.6204,6366.1724,6366172.5,nan,8.8867,8.8867,4.2992,115.0318,2.0,nan,65.5273,3.633,3.6938,1610.6204,0.6081,-739.23,nan,0.6528,0.165,0.165,20886.3926,2.4026,4.2992,18.4833,284.502,0.598,0.598,-1532.1304,60.849,0.0987,22.0
1610.7728,5920.3789,5920379.0,nan,8.8945,8.8945,5.076,119.824,2.0,nan,67.437,4.4425,4.2447,1610.7728,0.6186,-739.3036,nan,0.4172,0.1815,0.1815,19423.8164,2.3274,5.076,25.7656,284.5202,0.562,0.562,-1532.2828,59.657,0.102,22.0
1610.9252,5700.1299,5700130.0,nan,8.8889,8.8889,5.6547,122.3942,2.0,nan,70.7105,4.3923,4.0851,1610.9252,0.6209,-739.3771,nan,1.3482,0.1813,0.1813,18701.2148,2.2889,5.6547,31.9751,284.3954,0.635,0.635,-1532.4352,59.862,0.1151,22.0
1611.0776,5721.4634,5721463.5,nan,8.8875,8.8875,5.2478,122.0151,2.0,nan,75.2556,3.5754,3.389,1611.0776,0.6203,-739.4507,nan,6.4727,0.1859,0.1859,18771.2051,2.2904,5.2478,27.539,284.2737,0.7602,0.7602,-1532.5875,57.916,0.1414,22.0
1611.23,5858.1724,5858172.5,nan,8.8798,8.8798,4.076,120.0922,2.0,nan,78.9589,2.7145,2.6644,1611.23,0.6179,-739.5242,nan,15.1434,0.1908,0.1908,19219.7266,2.3081,4.076,16.6141,284.0729,0.8981,0.8981,-1532.74,53.762,0.1714,22.0
1611.3824,6119.7935,6119793.5,nan,8.8667,8.8667,3.0461,117.3689,2.0,nan,79.3916,2.1027,2.1704,1611.3823,0.6071,-739.5977,nan,9.0266,0.1551,0.1551,20078.0625,2.3565,3.0461,9.279,283.62,0.9875,0.9875,-1532.8923,55.244,0.1532,22.0
1611.5348,6621.0537,6621053.5,nan,8.8584,8.8584,2.6723,112.7857,4.0,nan,75.6887,2.0308,2.1336,1611.5348,0.5864,-739.6713,nan,1.0163,0.1014,0.1014,21722.6172,2.45,2.6723,7.1409,283.3178,1.0,1.0,-1533.0448,59.114,0.1014,22.0
1611.6872,7319.7847,7319785.0,nan,8.8481,8.8481,2.8901,107.07,nan,nan,67.9301,2.4006,2.5026,1611.6871,0.5659,-739.7448,nan,0.0003,0.0567,0.0567,24015.043,2.5713,2.8901,8.3528,283.0914,1.0,1.0,-1533.1971,63.272,0.0567,22.0
1611.8396,7875.2456,7875245.5,nan,8.8422,8.8422,3.7158,103.02,0.0,nan,58.6956,2.96,3.0663,1611.8396,0.5592,-739.8183,nan,0.0504,0.0446,0.0446,25837.4199,2.6618,3.7158,13.8074,283.21,1.0,1.0,-1533.3496,65.676,0.0446,22.0
1611.992,7909.6089,7909609.0,nan,8.85,8.85,5.0606,102.8749,0.0,nan,52.2767,3.6324,3.7157,1611.9919,0.5701,-739.8918,nan,0.0499,0.0429,0.0429,25950.1602,2.6696,5.0606,25.6101,283.6827,1.0,1.0,-1533.502,69.563,0.0429,22.0
1612.1444,7489.0791,7489079.0,nan,8.8612,8.8612,6.8054,105.9377,0.0,nan,49.1981,4.522,4.4513,1612.1444,0.5902,-739.9654,nan,0.0494,0.0241,0.0241,24570.4688,2.6029,6.8054,46.3132,284.1846,1.0,1.0,-1533.6544,76.18,0.0241,22.0
1612.2968,7046.7515,7046751.5,nan,8.8639,8.8639,7.4497,109.6354,0.0,nan,48.1275,4.6205,4.4823,1612.2968,0.6038,-740.0389,nan,0.0489,0.0207,0.0207,23119.2637,2.5347,7.4497,55.4986,284.6988,1.0,1.0,-1533.8068,77.19,0.0207,22.0
1612.4492,6805.3774,6805377.5,nan,8.8618,8.8618,6.0171,112.3747,0.0,nan,48.5687,3.4958,3.5911,1612.4492,0.6028,-740.1124,nan,0.0484,0.0216,0.0216,22327.3535,2.509,6.0171,36.2057,284.8818,1.0,1.0,-1533.9592,76.226,0.0216,22.0
1612.6016,6659.5659,6659566.0,nan,8.8597,8.8597,4.4697,114.2525,0.0,nan,49.4149,2.9603,3.1151,1612.6016,0.5937,-740.186,nan,0.048,0.0224,0.0224,21848.9707,2.4963,4.4697,19.9779,285.0338,1.0,1.0,-1534.1116,75.374,0.0224,22.0
