DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PHIT,PIGE,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1292.8096,4714.8008,4714801.0,nan,9.5878,9.5878,144.602,0.0,nan,46.4099,0.851,0.8556,1.0384,1292.8096,0.5346,-586.2722,nan,nan,0.2903,0.0841,0.0841,0.0841,15468.5068,2.2368,0.851,0.851,0.7242,36.8428,1.0,1.0,1.0,-1215.1096,67.5733,0.0841,nan
1292.9184,4687.6113,4684504.0,nan,9.5243,9.5243,145.4273,0.0,nan,45.7126,0.8464,0.8543,1.04,1292.9183,0.5347,-586.3247,nan,nan,0.2903,0.0842,0.0842,0.0842,15369.1074,2.2366,0.8464,0.8464,0.7164,36.9001,1.0,1.0,1.0,-1215.2184,67.514,0.0842,nan
1292.962,4672.3628,4672363.0,nan,9.5173,9.5173,145.758,0.0,nan,45.4908,0.8456,0.854,1.0402,1292.9619,0.5362,-586.3458,nan,nan,0.2903,0.0837,0.0837,0.0837,15329.2744,2.2344,0.8456,0.8456,0.7151,36.9235,1.0,1.0,1.0,-1215.262,67.712,0.0837,nan
1293.0708,4633.145,4629549.0,nan,9.4999,9.4999,146.6297,0.0,nan,44.9373,0.8436,0.8533,1.0407,1293.0708,0.54,-586.3983,nan,nan,0.2906,0.0824,0.0824,0.0824,15188.8086,2.2289,0.8436,0.8436,0.7116,36.982,1.0,1.0,1.0,-1215.3707,68.206,0.0824,nan
1293.1144,4612.3916,4612392.0,nan,9.5072,9.5072,146.979,0.0,nan,44.8855,0.8434,0.8532,1.0402,1293.1144,0.543,-586.4193,nan,nan,0.2908,0.0813,0.0813,0.0813,15132.5195,2.2242,0.8434,0.8434,0.7113,37.0075,1.0,1.0,1.0,-1215.4143,68.6374,0.0813,nan
1293.2232,4566.0811,4564483.0,nan,9.5254,9.5254,147.6872,0.0,nan,44.7561,0.843,0.853,1.0389,1293.2231,0.5506,-586.4718,nan,nan,0.2913,0.0785,0.0785,0.0785,14975.3379,2.2124,0.843,0.843,0.7106,37.0711,1.0,1.0,1.0,-1215.5232,69.714,0.0785,nan
1293.2668,4545.2842,4545284.0,nan,9.5323,9.5323,147.971,0.0,nan,44.9451,0.8426,0.8526,1.039,1293.2667,0.5554,-586.4928,nan,nan,0.2916,0.0765,0.0765,0.0765,14912.3496,2.2066,0.8426,0.8426,0.71,37.0951,1.0,1.0,1.0,-1215.5668,70.4753,0.0765,nan
1293.3756,4506.3047,4508194.0,nan,9.5496,9.5496,148.2644,0.0,nan,45.4167,0.8416,0.8516,1.0394,1293.3756,0.5676,-586.5453,nan,nan,0.2925,0.0716,0.0716,0.0716,14790.6631,2.192,0.8416,0.8416,0.7082,37.1551,1.0,1.0,1.0,-1215.6755,72.375,0.0716,nan
1293.4192,4493.3311,4493331.0,nan,9.5591,9.5591,148.382,0.0,nan,45.9094,0.8408,0.8508,1.0402,1293.4192,0.5722,-586.5663,nan,nan,0.2928,0.0696,0.0696,0.0696,14741.8994,2.1874,0.8408,0.8408,0.7069,37.171,1.0,1.0,1.0,-1215.7191,73.1535,0.0696,nan
1293.528,4479.3711,4485007.0,nan,9.5828,9.5828,148.0672,0.0,nan,47.1388,0.8389,0.8489,1.0421,1293.528,0.5837,-586.6188,nan,nan,0.2937,0.0646,0.0646,0.0646,14714.5889,2.176,0.8389,0.8389,0.7037,37.2108,1.0,1.0,1.0,-1215.828,75.096,0.0646,nan
1293.5716,4481.6709,4481671.0,nan,9.5973,9.5973,147.941,0.0,nan,47.3582,0.838,0.8476,1.042,1293.5715,0.5858,-586.6399,nan,nan,0.2939,0.0636,0.0636,0.0636,14703.6445,2.1753,0.838,0.838,0.7022,37.2152,1.0,1.0,1.0,-1215.8716,75.4722,0.0636,nan
1293.6804,4484.8013,4491247.0,nan,9.6333,9.6333,147.7126,0.0,nan,47.9057,0.8359,0.8444,1.0416,1293.6804,0.5909,-586.6924,nan,nan,0.2943,0.0612,0.0612,0.0612,14735.0625,2.1734,0.8359,0.8359,0.6987,37.2261,1.0,1.0,1.0,-1215.9803,76.411,0.0612,nan
1293.724,4495.0845,4495084.5,nan,9.6382,9.6382,147.621,0.0,nan,47.9061,0.8352,0.843,1.0416,1293.724,0.5912,-586.7134,nan,nan,0.2944,0.0608,0.0608,0.0608,14747.6523,2.1771,0.8352,0.8352,0.6976,37.2223,1.0,1.0,1.0,-1216.0239,76.5566,0.0608,nan
1293.8328,4519.8594,4523502.5,nan,9.6504,9.6504,147.4232,0.0,nan,47.9069,0.8336,0.8394,1.0417,1293.8328,0.592,-586.7659,nan,nan,0.2946,0.0598,0.0598,0.0598,14840.8867,2.1861,0.8336,0.8336,0.6948,37.2127,1.0,1.0,1.0,-1216.1328,76.92,0.0598,nan
1293.8764,4534.8906,4534890.5,nan,9.6465,9.6465,147.344,0.0,nan,47.6352,0.834,0.838,1.0465,1293.8763,0.5957,-586.7869,nan,nan,0.2949,0.0579,0.0579,0.0579,14878.249,2.1922,0.834,0.834,0.6956,37.2003,1.0,1.0,1.0,-1216.1764,77.6836,0.0579,nan
1293.9852,4566.0659,4566484.0,nan,9.6367,9.6367,147.3526,0.0,nan,46.9572,0.8351,0.8344,1.0584,1293.9852,0.6048,-586.8394,nan,nan,0.2958,0.0529,0.0529,0.0529,14981.9023,2.2074,0.8352,0.8351,0.6975,37.1692,1.0,1.0,1.0,-1216.2852,79.589,0.0529,nan
1294.0288,4579.1445,4579144.5,nan,9.6355,9.6355,147.356,0.0,nan,46.5386,0.837,0.8336,1.0601,1294.0288,0.6124,-586.8605,nan,nan,0.2965,0.0491,0.0491,0.0491,15023.4395,2.2138,0.837,0.837,0.7006,37.1528,1.0,1.0,1.0,-1216.3287,81.0526,0.0491,nan
1294.1376,4636.8682,4636572.0,nan,9.6324,9.6324,146.5671,0.0,nan,45.4938,0.8417,0.8316,1.0643,1294.1376,0.6314,-586.913,nan,nan,0.2981,0.0397,0.0397,0.0397,15211.8496,2.2297,0.8417,0.8417,0.7085,37.1119,1.0,1.0,1.0,-1216.4376,84.705,0.0397,nan
1294.1812,4659.585,4659585.0,nan,9.6207,9.6207,146.251,0.0,nan,45.072,0.8448,0.8326,1.0597,1294.1812,0.6375,-586.934,nan,nan,0.2985,0.0375,0.0375,0.0375,15287.3525,2.2358,0.8448,0.8448,0.7137,37.0932,1.0,1.0,1.0,-1216.4812,85.5338,0.0375,nan
1294.29,4763.2476,4762519.5,nan,9.5916,9.5916,144.0407,0.0,nan,44.0193,0.8526,0.8353,1.0483,1294.29,0.6528,-586.9865,nan,nan,0.2995,0.0321,0.0321,0.0321,15625.0635,2.251,0.8526,0.8526,0.7269,37.0465,1.0,1.0,1.0,-1216.59,87.602,0.0321,nan
1294.3336,4803.769,4803769.0,nan,9.5662,9.5662,143.155,0.0,nan,43.8294,0.8558,0.839,1.0483,1294.3336,0.6515,-587.0076,nan,nan,0.2995,0.032,0.032,0.032,15760.3965,2.2562,0.8558,0.8558,0.7324,37.0288,1.0,1.0,1.0,-1216.6335,87.6669,0.032,nan
1294.4424,4924.292,4920578.5,nan,9.5029,9.5029,140.4529,0.0,nan,43.3556,0.8638,0.8484,1.0484,1294.4424,0.648,-587.0601,nan,nan,0.2996,0.0316,0.0316,0.0316,16143.6309,2.2691,0.8639,0.8638,0.7462,36.9849,1.0,1.0,1.0,-1216.7424,87.829,0.0316,nan
1294.486,4967.3887,4967388.5,nan,9.4669,9.4669,139.37,0.0,nan,43.1991,0.8658,0.854,1.0651,1294.486,0.6399,-587.0811,nan,nan,0.299,0.035,0.035,0.035,16297.2061,2.2713,0.8658,0.8658,0.7496,36.9664,1.0,1.0,1.0,-1216.786,86.5081,0.035,nan
1294.5948,4997.6074,4988923.5,nan,9.3769,9.3769,138.8638,0.0,nan,42.8085,0.8706,0.868,1.1067,1294.5947,0.6197,-587.1335,nan,nan,0.2975,0.0435,0.0435,0.0435,16367.8604,2.2769,0.8706,0.8706,0.7579,36.9202,1.0,1.0,1.0,-1216.8948,83.212,0.0435,nan
1294.6384,4997.5537,4997553.5,nan,9.3439,9.3439,138.661,0.0,nan,42.6509,0.8708,0.8726,1.1182,1294.6383,0.611,-587.1546,nan,nan,0.2967,0.0479,0.0479,0.0479,16396.1738,2.2735,0.8708,0.8708,0.7583,36.9108,1.0,1.0,1.0,-1216.9384,81.5215,0.0479,nan
1294.7472,4908.0928,4899238.0,nan,9.2616,9.2616,140.6692,0.0,nan,42.2578,0.8713,0.884,1.1468,1294.7472,0.5893,-587.2071,nan,nan,0.2947,0.0588,0.0588,0.0588,16073.6162,2.2651,0.8713,0.8713,0.7591,36.8874,1.0,1.0,1.0,-1217.0472,77.303,0.0588,nan
1294.7908,4859.8398,4859839.5,nan,9.2363,9.2363,141.474,0.0,nan,41.87,0.8706,0.8843,1.1464,1294.7908,0.5847,-587.2281,nan,nan,0.2942,0.0617,0.0617,0.0617,15944.3555,2.2557,0.8706,0.8706,0.7579,36.8912,1.0,1.0,1.0,-1217.0908,76.2096,0.0617,nan
1294.8996,4674.7769,4673377.5,nan,9.1732,9.1732,145.539,0.0,nan,40.902,0.8689,0.8851,1.1454,1294.8995,0.5731,-587.2806,nan,nan,0.293,0.0688,0.0688,0.0688,15332.6025,2.2322,0.8688,0.8689,0.7549,36.9006,1.0,1.0,1.0,-1217.1996,73.481,0.0688,nan
1294.9432,4598.6553,4598655.5,nan,9.1631,9.1631,147.168,0.0,nan,40.9028,0.8694,0.8811,1.1438,1294.9431,0.5727,-587.3016,nan,nan,0.2928,0.0697,0.0697,0.0697,15087.4521,2.2204,0.8694,0.8694,0.7559,36.9135,1.0,1.0,1.0,-1217.2432,73.1194,0.0697,nan
1295.052,4426.9927,4433846.5,nan,9.1379,9.1379,150.8525,0.0,nan,40.9048,0.8709,0.8712,1.1399,1295.052,0.5714,-587.3542,nan,nan,0.2924,0.072,0.072,0.072,14546.7412,2.191,0.8709,0.8709,0.7584,36.9458,1.0,1.0,1.0,-1217.3519,72.217,0.072,nan
1295.0956,4367.8022,4367802.0,nan,9.1377,9.1377,152.329,0.0,nan,41.3382,0.8734,0.866,1.1372,1295.0956,0.5738,-587.3752,nan,nan,0.2925,0.0713,0.0713,0.0713,14330.0596,2.1829,0.8734,0.8734,0.7629,36.9661,1.0,1.0,1.0,-1217.3955,72.5108,0.0713,nan
1295.2044,4309.2217,4320232.5,nan,9.1373,9.1373,152.9637,0.0,nan,42.4198,0.8798,0.8532,1.1304,1295.2043,0.5799,-587.4277,nan,nan,0.2929,0.0694,0.0694,0.0694,14173.9902,2.1626,0.8799,0.8798,0.7741,37.0167,1.0,1.0,1.0,-1217.5044,73.244,0.0694,nan
1295.248,4301.1694,4301169.5,nan,9.1394,9.1394,153.218,0.0,nan,43.5042,0.8836,0.8509,1.1121,1295.2479,0.5838,-587.4487,nan,nan,0.2933,0.0671,0.0671,0.0671,14111.4482,2.1621,0.8836,0.8836,0.7808,37.0353,1.0,1.0,1.0,-1217.548,74.108,0.0671,nan
1295.3568,4368.6426,4379175.0,nan,9.1447,9.1447,150.7729,0.0,nan,46.2102,0.893,0.8451,1.0663,1295.3568,0.5937,-587.5012,nan,nan,0.2943,0.0615,0.0615,0.0615,14367.3711,2.161,0.893,0.893,0.7974,37.0818,1.0,1.0,1.0,-1217.6567,76.264,0.0615,nan
1295.4004,4410.4346,4410434.5,nan,9.1437,9.1437,149.793,0.0,nan,47.2779,0.8954,0.8471,1.0506,1295.4004,0.599,-587.5223,nan,nan,0.2949,0.0583,0.0583,0.0583,14469.9287,2.1675,0.8954,0.8954,0.8017,37.1014,1.0,1.0,1.0,-1217.7003,77.5288,0.0583,nan
1295.5092,4552.8369,4557580.5,nan,9.1413,9.1413,146.1927,0.0,nan,49.942,0.9013,0.8518,1.0113,1295.5092,0.6123,-587.5748,nan,nan,0.2963,0.0501,0.0501,0.0501,14952.6914,2.1837,0.9013,0.9013,0.8123,37.1504,1.0,1.0,1.0,-1217.8092,80.685,0.0501,nan
1295.5528,4616.5469,4616547.0,nan,9.1435,9.1435,144.75,0.0,nan,50.2233,0.901,0.8566,1.0172,1295.5527,0.6176,-587.5958,nan,nan,0.2968,0.047,0.047,0.047,15146.1514,2.1924,0.901,0.901,0.8117,37.1643,1.0,1.0,1.0,-1217.8528,81.8603,0.047,nan
1295.6616,4772.5215,4769191.0,nan,9.149,9.149,141.4068,0.0,nan,50.9254,0.9001,0.8686,1.0318,1295.6616,0.6309,-587.6483,nan,nan,0.2982,0.0394,0.0394,0.0394,15646.9531,2.2141,0.9001,0.9001,0.8103,37.1988,1.0,1.0,1.0,-1217.9615,84.793,0.0394,nan
1295.7052,4830.3608,4830361.0,nan,9.1681,9.1681,140.067,0.0,nan,50.1165,0.898,0.873,1.0491,1295.7052,0.6329,-587.6693,nan,nan,0.2984,0.0385,0.0385,0.0385,15847.6416,2.2197,0.898,0.898,0.8064,37.2012,1.0,1.0,1.0,-1218.0051,85.1681,0.0385,nan
1295.814,4885.2808,4877590.5,nan,9.2158,9.2158,139.3645,0.0,nan,48.0978,0.8926,0.884,1.0921,1295.814,0.6381,-587.7218,nan,nan,0.2988,0.036,0.036,0.036,16002.5938,2.2337,0.8925,0.8926,0.7967,37.2071,1.0,1.0,1.0,-1218.114,86.104,0.036,nan
1295.8576,4896.5171,4896517.0,nan,9.2483,9.2483,139.083,0.0,nan,46.9395,0.8906,0.8857,1.0989,1295.8575,0.6355,-587.7429,nan,nan,0.2985,0.0376,0.0376,0.0376,16064.6885,2.2343,0.8906,0.8906,0.7932,37.2011,1.0,1.0,1.0,-1218.1576,85.5041,0.0376,nan
1295.9664,4830.7983,4825774.0,nan,9.3295,9.3295,141.072,0.0,nan,44.0491,0.8857,0.8901,1.116,1295.9664,0.629,-587.7953,nan,nan,0.2978,0.0415,0.0415,0.0415,15832.5928,2.2359,0.8857,0.8857,0.7845,37.186,1.0,1.0,1.0,-1218.2664,84.007,0.0415,nan
1296.01,4797.4253,4797425.0,nan,9.3705,9.3705,141.869,0.0,nan,43.0282,0.8858,0.8892,1.117,1296.01,0.6242,-587.8164,nan,nan,0.2973,0.0442,0.0442,0.0442,15739.584,2.233,0.8858,0.8858,0.7847,37.1733,1.0,1.0,1.0,-1218.3099,82.9542,0.0442,nan
1296.1188,4688.3047,4687630.0,nan,9.4728,9.4728,144.7004,0.0,nan,40.4806,0.8861,0.8867,1.1194,1296.1188,0.6122,-587.8689,nan,nan,0.2961,0.051,0.051,0.051,15379.3633,2.2257,0.8862,0.8861,0.7852,37.1416,1.0,1.0,1.0,-1218.4188,80.327,0.051,nan
1296.1624,4643.6309,4643631.0,nan,9.5203,9.5203,145.835,0.0,nan,40.1045,0.8882,0.8852,1.1184,1296.1624,0.607,-587.8899,nan,nan,0.2956,0.0538,0.0538,0.0538,15235.0098,2.2218,0.8882,0.8882,0.789,37.1252,1.0,1.0,1.0,-1218.4624,79.2645,0.0538,nan
1296.2712,4553.9326,4555537.5,nan,9.6388,9.6388,148.0524,0.0,nan,39.1661,0.8934,0.8814,1.1157,1296.2712,0.5942,-587.9424,nan,nan,0.2944,0.0606,0.0606,0.0606,14945.9893,2.212,0.8935,0.8934,0.7982,37.0842,1.0,1.0,1.0,-1218.5712,76.613,0.0606,nan
1296.3148,4520.2354,4520235.5,nan,9.6772,9.6772,148.941,0.0,nan,39.2664,0.8956,0.881,1.1091,1296.3148,0.5915,-587.9634,nan,nan,0.2942,0.062,0.062,0.062,14830.1689,2.2088,0.8956,0.8956,0.8021,37.0672,1.0,1.0,1.0,-1218.6147,76.0772,0.062,nan
1296.4236,4486.291,4488900.5,nan,9.7729,9.7729,149.5271,0.0,nan,39.5168,0.901,0.88,1.0926,1296.4236,0.5847,-588.0159,nan,nan,0.2936,0.0655,0.0655,0.0655,14727.3633,2.2009,0.901,0.901,0.8118,37.0249,1.0,1.0,1.0,-1218.7236,74.74,0.0655,nan
1296.4672,4476.3433,4476343.5,nan,9.7788,9.7788,149.762,0.0,nan,39.8076,0.9016,0.881,1.0818,1296.4672,0.5879,-588.037,nan,nan,0.2938,0.0639,0.0639,0.0639,14686.166,2.1994,0.9016,0.9016,0.8128,37.0076,1.0,1.0,1.0,-1218.7672,75.3419,0.0639,nan
1296.576,4496.041,4498121.5,nan,9.7934,9.7934,148.8639,0.0,nan,40.5334,0.903,0.8836,1.0547,1296.5759,0.5958,-588.0895,nan,nan,0.2945,0.06,0.06,0.06,14757.6172,2.1959,0.903,0.903,0.8154,36.9645,1.0,1.0,1.0,-1218.876,76.844,0.06,nan
1296.6196,4506.8491,4506849.0,nan,9.7733,9.7733,148.504,0.0,nan,40.9321,0.9014,0.8848,1.0516,1296.6195,0.6032,-588.1105,nan,nan,0.2952,0.0564,0.0564,0.0564,14786.25,2.1958,0.9014,0.9014,0.8125,36.9435,1.0,1.0,1.0,-1218.9196,78.2304,0.0564,nan
1296.7284,4532.6465,4535005.0,nan,9.7231,9.7231,147.6516,0.0,nan,41.9269,0.8973,0.8879,1.0437,1296.7284,0.6217,-588.163,nan,nan,0.2968,0.0475,0.0475,0.0475,14878.625,2.1957,0.8973,0.8973,0.8051,36.8913,1.0,1.0,1.0,-1219.0284,81.69,0.0475,nan
1296.772,4546.2881,4546288.0,nan,9.6997,9.6997,147.31,0.0,nan,42.1694,0.8946,0.8882,1.0477,1296.772,0.6278,-588.184,nan,nan,0.2973,0.0445,0.0445,0.0445,14915.6436,2.1972,0.8946,0.8946,0.8003,36.8737,1.0,1.0,1.0,-1219.072,82.8344,0.0445,nan
1296.8808,4562.0615,4562492.0,nan,9.6413,9.6413,147.053,0.0,nan,42.7744,0.8879,0.889,1.0576,1296.8807,0.6428,-588.2365,nan,nan,0.2986,0.0371,0.0371,0.0371,14968.8066,2.201,0.8878,0.8879,0.7883,36.8297,1.0,1.0,1.0,-1219.1808,85.69,0.0371,nan
1296.9244,4568.9858,4568985.5,nan,9.617,9.617,146.95,0.0,nan,42.7887,0.8858,0.8884,1.0624,1296.9243,0.6449,-588.2576,nan,nan,0.2988,0.036,0.036,0.036,14990.1104,2.2028,0.8858,0.8858,0.7847,36.8189,1.0,1.0,1.0,-1219.2244,86.0988,0.036,nan
1297.0332,4574.5728,4574453.0,nan,9.5562,9.5562,147.0692,0.0,nan,42.8245,0.8807,0.8869,1.0744,1297.0332,0.6501,-588.3101,nan,nan,0.2993,0.0334,0.0334,0.0334,15008.0479,2.2073,0.8807,0.8807,0.7757,36.7919,1.0,1.0,1.0,-1219.3331,87.119,0.0334,nan
1297.0768,4576.644,4576644.0,nan,9.5294,9.5294,147.117,0.0,nan,42.4362,0.8804,0.886,1.0725,1297.0768,0.6479,-588.3311,nan,nan,0.2991,0.0344,0.0344,0.0344,15015.2363,2.209,0.8804,0.8804,0.7752,36.7744,1.0,1.0,1.0,-1219.3767,86.7228,0.0344,nan
1297.1856,4580.6289,4581231.0,nan,9.4625,9.4625,147.274,0.0,nan,41.4672,0.8797,0.8839,1.0676,1297.1855,0.6424,-588.3836,nan,nan,0.2986,0.037,0.037,0.037,15030.2861,2.2133,0.8797,0.8797,0.7739,36.7309,1.0,1.0,1.0,-1219.4856,85.734,0.037,nan
1297.2292,4583.0693,4583069.5,nan,9.4234,9.4234,147.337,0.0,nan,40.9637,0.8812,0.8834,1.0648,1297.2291,0.6386,-588.4046,nan,nan,0.2983,0.0388,0.0388,0.0388,15036.3174,2.2154,0.8812,0.8812,0.7766,36.7123,1.0,1.0,1.0,-1219.5292,85.0408,0.0388,nan
1297.338,4606.3403,4607213.5,nan,9.3258,9.3258,146.9436,0.0,nan,39.7072,0.885,0.8823,1.058,1297.338,0.629,-588.4571,nan,nan,0.2975,0.0433,0.0433,0.0433,15115.5312,2.2207,0.885,0.885,0.7832,36.6657,1.0,1.0,1.0,-1219.6379,83.311,0.0433,nan
1297.3816,4616.8892,4616889.0,nan,9.3041,9.3041,146.786,0.0,nan,39.5218,0.8874,0.883,1.0582,1297.3816,0.6273,-588.4781,nan,nan,0.2974,0.044,0.044,0.044,15147.2744,2.2234,0.8874,0.8874,0.7875,36.6419,1.0,1.0,1.0,-1219.6815,83.0335,0.044,nan
1297.4904,4654.6162,4654023.0,nan,9.2499,9.2499,146.0371,0.0,nan,39.0592,0.8934,0.8849,1.0589,1297.4904,0.6229,-588.5306,nan,nan,0.2971,0.0458,0.0458,0.0458,15269.1045,2.2301,0.8935,0.8934,0.7982,36.5823,1.0,1.0,1.0,-1219.7904,82.341,0.0458,nan
1297.534,4668.9043,4668904.0,nan,9.2462,9.2462,145.737,0.0,nan,39.3523,0.8962,0.8872,1.0602,1297.5339,0.6236,-588.5517,nan,nan,0.2972,0.0452,0.0452,0.0452,15317.9268,2.2324,0.8962,0.8962,0.8032,36.5509,1.0,1.0,1.0,-1219.834,82.5579,0.0452,nan
1297.6428,4705.6733,4702924.5,nan,9.237,9.237,144.9617,0.0,nan,40.0836,0.9031,0.8931,1.0636,1297.6428,0.6256,-588.6042,nan,nan,0.2974,0.0438,0.0438,0.0438,15429.5439,2.238,0.9032,0.9031,0.8157,36.4725,1.0,1.0,1.0,-1219.9427,83.099,0.0438,nan
1297.6864,4716.5581,4716558.0,nan,9.2448,9.2448,144.651,0.0,nan,40.384,0.9068,0.8964,1.074,1297.6864,0.6272,-588.6252,nan,nan,0.2975,0.043,0.043,0.043,15474.2725,2.2384,0.9068,0.9068,0.8223,36.4266,1.0,1.0,1.0,-1219.9863,83.402,0.043,nan
1297.7952,4753.2183,4749848.5,nan,9.2641,9.2641,143.5944,0.0,nan,41.1336,0.916,0.9046,1.1,1297.7952,0.6313,-588.6777,nan,nan,0.2979,0.0411,0.0411,0.0411,15583.4922,2.2393,0.916,0.916,0.839,36.312,1.0,1.0,1.0,-1220.0952,84.158,0.0411,nan
1297.8388,4763.189,4763189.0,nan,9.2642,9.2642,143.171,0.0,nan,41.1242,0.9222,0.9082,1.107,1297.8387,0.6326,-588.6987,nan,nan,0.298,0.0407,0.0407,0.0407,15627.2598,2.2374,0.9223,0.9222,0.8506,36.2449,1.0,1.0,1.0,-1220.1388,84.3174,0.0407,nan
1297.9476,4803.1431,4803560.0,nan,9.2643,9.2643,141.6761,0.0,nan,41.1009,0.9378,0.9173,1.1247,1297.9476,0.6359,-588.7512,nan,nan,0.2982,0.0396,0.0396,0.0396,15759.71,2.2326,0.9379,0.9378,0.8795,36.0776,1.0,1.0,1.0,-1220.2476,84.715,0.0396,nan
1297.9912,4819.7378,4819738.0,nan,9.2755,9.2755,141.077,0.0,nan,40.9601,0.9485,0.9234,1.1249,1297.9912,0.6354,-588.7723,nan,nan,0.2981,0.0401,0.0401,0.0401,15812.7881,2.2308,0.9485,0.9485,0.8999,35.9822,1.0,1.0,1.0,-1220.2911,84.5482,0.0401,nan
1298.1,4893.5811,4899459.0,nan,9.3035,9.3035,138.6747,0.0,nan,40.6086,0.975,0.9388,1.1254,1298.1,0.6341,-588.8248,nan,nan,0.2979,0.0411,0.0411,0.0411,16074.3398,2.2264,0.9751,0.975,0.9506,35.7442,1.0,1.0,1.0,-1220.4,84.132,0.0411,nan
1298.1436,4931.4058,4931406.0,nan,9.3026,9.3026,137.712,0.0,nan,40.7567,0.9911,0.9513,1.1354,1298.1436,0.6312,-588.8458,nan,nan,0.2976,0.0425,0.0425,0.0425,16179.1523,2.2281,0.9912,0.9911,0.9829,35.6202,1.0,1.0,1.0,-1220.4436,83.599,0.0425,nan
1298.2524,5091.5186,5098570.0,nan,9.3003,9.3003,133.6254,0.0,nan,41.1262,1.0312,0.9824,1.1604,1298.2524,0.6237,-588.8983,nan,nan,0.297,0.046,0.046,0.046,16727.5918,2.2321,1.0314,1.0312,1.0635,35.311,1.0,1.0,1.0,-1220.5524,82.269,0.046,nan
1298.2961,5165.7119,5165712.0,nan,9.2815,9.2815,131.984,0.0,nan,41.4282,1.0519,1.0044,1.1857,1298.2961,0.6202,-588.9194,nan,nan,0.2968,0.0475,0.0475,0.0475,16947.875,2.2368,1.0521,1.0519,1.1075,35.1626,1.0,1.0,1.0,-1220.5961,81.6944,0.0475,nan
1298.4048,5388.2739,5388716.0,nan,9.2349,9.2349,127.1949,0.0,nan,42.1794,1.1033,1.0591,1.2485,1298.4048,0.6114,-588.9719,nan,nan,0.2961,0.0512,0.0512,0.0512,17679.5156,2.2486,1.1035,1.1033,1.2172,34.7936,1.0,1.0,1.0,-1220.7048,80.265,0.0512,nan
1298.4484,5478.1636,5478163.5,nan,9.2183,9.2183,125.274,0.0,nan,42.2445,1.1246,1.0897,1.2815,1298.4484,0.6096,-588.9929,nan,nan,0.2959,0.052,0.052,0.052,17972.9785,2.2515,1.1248,1.1246,1.2658,34.6307,1.0,1.0,1.0,-1220.7484,79.9271,0.052,nan
1298.5572,5643.0044,5633069.5,nan,9.177,9.177,122.0171,0.0,nan,42.4069,1.1778,1.1661,1.3636,1298.5571,0.6051,-589.0453,nan,nan,0.2956,0.0542,0.0542,0.0542,18481.1992,2.259,1.178,1.1778,1.3873,34.2243,1.0,1.0,1.0,-1220.8572,79.084,0.0542,nan
1298.6008,5695.146,5695146.0,nan,9.231,9.231,120.712,0.0,nan,41.962,1.1967,1.199,1.4084,1298.6007,0.6046,-589.0664,nan,nan,0.2954,0.0551,0.0551,0.0551,18684.8613,2.2555,1.1969,1.1967,1.4331,34.0681,1.0,1.0,1.0,-1220.9008,78.7587,0.0551,nan
1298.7096,5688.2485,5674642.5,nan,9.3657,9.3657,120.3886,0.0,nan,40.8517,1.244,1.2811,1.5201,1298.7096,0.6033,-589.1189,nan,nan,0.295,0.0572,0.0572,0.0572,18617.5918,2.2467,1.2441,1.244,1.5475,33.6783,1.0,1.0,1.0,-1221.0096,77.947,0.0572,nan
1298.7532,5666.4258,5666426.0,nan,9.4851,9.4851,120.259,0.0,nan,39.909,1.2597,1.3054,1.571,1298.7532,0.6026,-589.14,nan,nan,0.2948,0.0587,0.0587,0.0587,18590.6348,2.2357,1.2599,1.2597,1.5876,33.5451,1.0,1.0,1.0,-1221.0532,77.366,0.0587,nan
1298.862,5459.2598,5453268.0,nan,9.7832,9.7832,123.286,0.0,nan,37.5568,1.2991,1.3661,1.6982,1298.8619,0.6009,-589.1924,nan,nan,0.2941,0.0624,0.0624,0.0624,17891.2969,2.2082,1.2993,1.2991,1.6877,33.2127,1.0,1.0,1.0,-1221.162,75.916,0.0624,nan
1298.9056,5367.8477,5367848.0,nan,9.9179,9.9179,124.499,0.0,nan,36.6966,1.3111,1.3749,1.7165,1298.9055,0.5961,-589.2134,nan,nan,0.2935,0.066,0.066,0.066,17611.0488,2.1926,1.3113,1.3111,1.7194,33.1126,1.0,1.0,1.0,-1221.2056,74.5588,0.066,nan
1299.0144,5037.481,5044686.0,nan,10.2542,10.2542,130.3067,0.0,nan,34.55,1.3411,1.397,1.7621,1299.0144,0.5843,-589.2659,nan,nan,0.2919,0.0747,0.0747,0.0747,16550.8066,2.1536,1.3412,1.3411,1.7986,32.8629,1.0,1.0,1.0,-1221.3143,71.172,0.0747,nan
1299.058,4915.1836,4915183.5,nan,10.3775,10.3775,132.634,0.0,nan,34.1597,1.3489,1.3922,1.7443,1299.058,0.5754,-589.287,nan,nan,0.291,0.0799,0.0799,0.0799,16125.9297,2.1388,1.349,1.3489,1.8198,32.8178,1.0,1.0,1.0,-1221.3579,69.1823,0.0799,nan
