DEPTH,ACOUSTICIMPEDANCE1,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,NPHI,PERF_INT,PIGN,PIGN_MODELLING,RHOB,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,ZLT
1097.0228,4047.7678,nan,8.6863,8.6863,1.1932,151.9411,nan,nan,62.2833,1.052,1.0531,0.6625,nan,0.0146,0.0146,2.0178,271.5688,1.0,1.0,-1018.4028,88.834,nan
1097.1752,3968.7434,nan,8.6812,8.6812,1.1818,153.0757,nan,nan,62.2721,1.0615,1.0622,0.6605,nan,0.0128,0.0128,1.9932,271.6561,1.0,1.0,-1018.5552,90.21,nan
1097.3276,3971.5774,nan,8.6828,8.6828,1.2216,152.506,nan,nan,62.2976,1.0767,1.0814,0.6661,nan,0.0122,0.0122,1.9872,271.7657,1.0,1.0,-1018.7076,90.643,nan
1097.48,3988.7773,nan,8.6581,8.6581,1.2509,152.4154,nan,nan,62.431,1.0879,1.0942,0.6734,nan,0.0116,0.0116,1.9946,271.9065,1.0,1.0,-1018.86,91.074,nan
1097.6324,4008.8716,nan,8.6415,8.6415,1.2698,153.1234,nan,nan,63.196,1.0884,1.0953,0.6773,nan,0.0115,0.0115,2.0139,272.0598,1.0,1.0,-1019.0124,91.199,nan
1097.7848,4051.2778,nan,8.7044,8.7044,1.3051,153.8499,nan,nan,63.7088,1.0856,1.0929,0.6711,nan,0.0128,0.0128,2.0449,272.1137,1.0,1.0,-1019.1648,90.218,nan
1097.9372,4105.2109,nan,8.8233,8.8233,1.3283,153.9343,nan,nan,63.4293,1.0827,1.0847,0.6583,nan,0.0153,0.0153,2.0733,272.1247,1.0,1.0,-1019.3172,88.239,nan
1098.0896,4149.3516,nan,8.8632,8.8632,1.3358,153.1334,nan,nan,62.9002,1.0851,1.0875,0.6477,nan,0.0179,0.0179,2.0847,272.1642,1.0,1.0,-1019.4696,86.316,nan
1098.242,4182.2095,nan,8.8448,8.8448,1.3518,151.9004,nan,nan,62.3446,1.1102,1.1191,0.6453,nan,0.0194,0.0194,2.0842,272.2041,1.0,1.0,-1019.622,85.117,nan
1098.3944,4220.0957,nan,8.8328,8.8328,1.4092,151.0654,nan,nan,62.78,1.1383,1.1487,0.6487,nan,0.0199,0.0199,2.0916,272.273,1.0,1.0,-1019.7744,84.712,nan
1098.5468,4273.1323,nan,8.8574,8.8574,1.41,151.0843,nan,nan,64.2366,1.1356,1.1487,0.658,nan,0.019,0.019,2.1181,272.3499,1.0,1.0,-1019.9268,85.279,nan
1098.6992,4288.6025,nan,8.8537,8.8537,1.3701,151.7816,nan,nan,65.5807,1.0983,1.1108,0.6663,nan,0.0164,0.0164,2.1356,272.2999,1.0,1.0,-1020.0792,86.729,nan
1098.8516,4259.0928,nan,8.8316,8.8316,1.2947,152.4396,nan,nan,66.3479,1.0547,1.0631,0.6661,nan,0.0157,0.0157,2.1301,272.0624,1.0,1.0,-1020.2316,87.221,nan
1099.004,4241.5283,nan,8.79,8.79,1.247,152.6124,nan,nan,66.2985,1.0389,1.0465,0.6487,nan,0.0181,0.0181,2.1237,271.8718,1.0,1.0,-1020.384,85.931,nan
1099.1564,4255.8755,nan,8.7163,8.7163,1.2428,152.3529,nan,nan,66.1217,1.0412,1.0509,0.6222,nan,0.0195,0.0195,2.1273,271.8359,1.0,1.0,-1020.5364,84.999,nan
1099.3088,4299.04,nan,8.5924,8.5924,1.2241,151.7569,nan,nan,66.7444,1.0366,1.049,0.6019,nan,0.0193,0.0193,2.1405,271.8576,1.0,1.0,-1020.6888,84.76,nan
1099.4612,4367.1382,nan,8.5293,8.5293,1.1999,150.8702,nan,nan,67.5945,1.0295,1.0422,0.5914,nan,0.0192,0.0192,2.1616,271.9238,1.0,1.0,-1020.8412,83.944,nan
1099.6136,4462.8247,nan,8.5719,8.5719,1.1744,149.194,nan,nan,68.3419,1.0375,1.048,0.5849,nan,0.0198,0.0198,2.1845,271.9064,1.0,1.0,-1020.9936,82.62,nan
1099.766,4537.4775,nan,8.6556,8.6556,1.1738,146.6634,nan,nan,69.2468,1.0884,1.1005,0.5775,nan,0.0231,0.0231,2.1833,271.6553,1.0,1.0,-1021.146,80.285,nan
1099.9184,4565.0483,nan,8.6758,8.6758,1.3657,144.2513,nan,nan,69.6201,1.2344,1.2493,0.5715,nan,0.03,0.03,2.1605,271.2082,1.0,1.0,-1021.2984,76.243,nan
1100.0708,4581.8154,nan,8.5943,8.5943,1.5817,142.5373,nan,nan,68.7014,1.3635,1.383,0.572,nan,0.0359,0.0359,2.1426,270.797,1.0,1.0,-1021.4508,72.454,nan
1100.2232,4608.4424,nan,8.496,8.496,1.6171,140.4247,nan,nan,66.804,1.3415,1.3396,0.5807,nan,0.0387,0.0387,2.1232,270.4889,1.0,1.0,-1021.6032,70.331,nan
1100.3756,4673.4844,nan,8.4618,8.4618,1.5684,137.2325,nan,nan,65.0093,1.3706,1.3657,0.5945,nan,0.0403,0.0403,2.1042,270.3156,1.0,1.0,-1021.7556,69.131,nan
1100.528,4771.4048,nan,8.4966,8.4966,1.7817,134.5689,nan,nan,62.7645,1.5447,1.596,0.607,nan,0.0414,0.0414,2.1066,270.4487,1.0,1.0,-1021.908,68.275,nan
1100.6804,4797.9238,nan,8.5161,8.5161,2.0436,134.2482,nan,nan,60.7502,1.5605,1.605,0.6126,nan,0.0413,0.0413,2.1132,270.8519,1.0,1.0,-1022.0604,68.317,nan
1100.8328,4716.3105,nan,8.4992,8.4992,1.8695,136.8311,nan,nan,61.1075,1.3866,1.4044,0.6109,nan,0.0387,0.0387,2.1172,271.3115,1.0,1.0,-1022.2128,70.302,nan
1100.9852,4586.7837,nan,8.5115,8.5115,1.5672,141.2114,nan,nan,62.4383,1.254,1.2683,0.6125,nan,0.0345,0.0345,2.125,271.6844,1.0,1.0,-1022.3652,73.539,nan
1101.1376,4466.3418,nan,8.562,8.562,1.3687,145.4097,nan,nan,63.1068,1.1679,1.1808,0.6222,nan,0.0296,0.0296,2.1307,271.9484,1.0,1.0,-1022.5176,77.278,nan
1101.29,4394.7871,nan,8.588,8.588,1.2866,147.737,nan,nan,63.7954,1.1122,1.124,0.6414,nan,0.0248,0.0248,2.1302,272.0106,1.0,1.0,-1022.67,80.989,nan
1101.4424,4370.1978,nan,8.5322,8.5322,1.2614,148.0194,nan,nan,64.7534,1.1039,1.1137,0.6665,nan,0.0205,0.0205,2.1223,271.9085,1.0,1.0,-1022.8224,84.302,nan
1101.5948,4365.9272,nan,8.4199,8.4199,1.2994,147.6482,nan,nan,65.9918,1.1072,1.116,0.6943,nan,0.0163,0.0163,2.1149,271.8512,1.0,1.0,-1022.9748,87.38,nan
1101.7472,4366.2451,nan,8.3201,8.3201,1.3273,147.6794,nan,nan,67.2097,1.0892,1.0994,0.7153,nan,0.0119,0.0119,2.1155,271.8837,1.0,1.0,-1023.1272,90.252,nan
1101.8996,4381.3452,nan,8.2753,8.2753,1.3106,147.9391,nan,nan,67.8097,1.0612,1.0694,0.7248,nan,0.008,0.008,2.1265,272.0263,1.0,1.0,-1023.2796,92.249,nan
1102.052,4403.1626,nan,8.2467,8.2467,1.2904,148.2901,nan,nan,67.9332,1.0538,1.0608,0.7205,nan,0.0062,0.0062,2.1422,272.2721,1.0,1.0,-1023.432,92.627,nan
1102.2044,4392.4111,nan,8.2767,8.2767,1.3009,149.27,nan,nan,67.199,1.0643,1.0769,0.7041,nan,0.0079,0.0079,2.1511,272.3947,1.0,1.0,-1023.5844,91.16,nan
1102.3568,4338.7637,nan,8.3645,8.3645,1.3119,150.6078,nan,nan,65.3443,1.0757,1.0923,0.6766,nan,0.0132,0.0132,2.1439,272.2327,1.0,1.0,-1023.7368,88.038,nan
1102.5092,4297.1313,nan,8.4153,8.4153,1.2908,151.3995,nan,nan,62.8511,1.0828,1.1014,0.6475,nan,0.0194,0.0194,2.1345,272.0384,1.0,1.0,-1023.8892,84.575,nan
1102.6616,4280.5913,nan,8.4007,8.4007,1.2533,151.6121,nan,nan,60.4792,1.0843,1.1019,0.6218,nan,0.0222,0.0222,2.1292,272.0149,1.0,1.0,-1024.0416,82.974,nan
1102.814,4273.1313,nan,8.3597,8.3597,1.2645,151.5879,nan,nan,59.5998,1.0848,1.1011,0.6065,nan,0.022,0.022,2.1252,271.9912,1.0,1.0,-1024.194,83.138,nan
1102.9664,4276.0542,nan,8.3422,8.3422,1.3086,151.4657,nan,nan,60.3549,1.0914,1.1085,0.6035,nan,0.0217,0.0217,2.1249,271.8246,1.0,1.0,-1024.3464,83.351,nan
1103.1188,4279.4355,nan,8.3429,8.3429,1.3464,151.4643,nan,nan,61.3424,1.0955,1.1129,0.6032,nan,0.0216,0.0216,2.1266,271.4989,1.0,1.0,-1024.4988,83.451,nan
1103.2712,4264.5806,nan,8.3395,8.3395,1.3657,151.8489,nan,nan,61.6052,1.095,1.1134,0.6025,nan,0.0208,0.0208,2.1246,271.174,1.0,1.0,-1024.6512,84.05,nan
1103.4236,4225.3838,nan,8.3798,8.3798,1.3643,152.5622,nan,nan,61.247,1.0895,1.1076,0.6029,nan,0.0195,0.0195,2.1149,271.0049,1.0,1.0,-1024.8036,85.078,nan
1103.576,4186.6748,nan,8.451,8.451,1.3469,153.0896,nan,nan,60.7552,1.0762,1.0927,0.6139,nan,0.0184,0.0184,2.1028,271.0707,1.0,1.0,-1024.9561,85.875,nan
1103.7284,4171.6846,nan,8.4497,8.4497,1.3101,153.2649,nan,nan,60.8837,1.0675,1.0835,0.644,nan,0.0167,0.0167,2.0977,271.2646,1.0,1.0,-1025.1084,87.197,nan
1103.8808,4166.248,nan,8.4029,8.4029,1.2893,153.3413,nan,nan,62.1322,1.0716,1.0864,0.6963,nan,0.011,0.011,2.096,271.3926,1.0,1.0,-1025.2609,91.461,nan
1104.0332,4168.9751,nan,8.3397,8.3397,1.2878,153.4362,nan,nan,64.0518,1.0864,1.1008,0.7505,nan,0.0034,0.0034,2.0987,271.4549,1.0,1.0,-1025.4132,96.939,nan
1104.1856,4173.4395,nan,8.3395,8.3395,1.308,153.7431,nan,nan,65.6237,1.1055,1.1192,0.779,nan,0.0001,0.0001,2.1051,271.5017,1.0,1.0,-1025.5656,99.242,nan
1104.338,4179.7236,nan,8.4311,8.4311,1.307,154.3783,nan,nan,65.8595,1.1063,1.1177,0.7618,nan,0.0001,0.0001,2.117,271.4109,1.0,1.0,-1025.718,98.544,nan
1104.4904,4200.918,nan,8.5487,8.5487,1.2869,154.925,nan,nan,64.8148,1.082,1.0912,0.7237,nan,0.0013,0.0013,2.1353,271.2407,1.0,1.0,-1025.8704,96.49,nan
1104.6428,4213.2085,nan,8.5565,8.5565,1.2148,154.9672,nan,nan,63.743,1.0655,1.0748,0.6902,nan,0.0052,0.0052,2.1421,271.1989,1.0,1.0,-1026.0228,93.26,nan
1104.7952,4233.3013,nan,8.4172,8.4172,1.2056,154.3274,nan,nan,63.2421,1.1015,1.1127,0.6746,nan,0.0103,0.0103,2.1434,271.209,1.0,1.0,-1026.1752,89.988,nan
1104.9476,4283.9561,nan,8.2582,8.2582,1.3038,152.4379,nan,nan,63.1567,1.182,1.19,0.6657,nan,0.0155,0.0155,2.1425,271.2046,1.0,1.0,-1026.3276,86.718,nan
1105.1,4358.9956,nan,8.2121,8.2121,1.459,149.0564,nan,nan,63.3655,1.2239,1.2314,0.6518,nan,0.0222,0.0222,2.1317,271.2638,1.0,1.0,-1026.48,82.514,nan
1105.2524,4430.6528,nan,8.1993,8.1993,1.5411,145.8511,nan,nan,63.2275,1.2036,1.2189,0.6295,nan,0.0275,0.0275,2.1201,271.4166,1.0,1.0,-1026.6324,78.893,nan
1105.4048,4433.3081,nan,8.19,8.19,1.4864,145.6125,nan,nan,62.8528,1.1488,1.1602,0.6061,nan,0.0283,0.0283,2.1179,271.6393,1.0,1.0,-1026.7848,78.334,nan
1105.5572,4375.167,nan,8.1809,8.1809,1.3422,148.0902,nan,nan,63.8788,1.0854,1.0841,0.5872,nan,0.0251,0.0251,2.1257,271.9272,1.0,1.0,-1026.9373,80.715,nan
1105.7096,4324.2969,nan,8.1672,8.1672,1.251,150.645,nan,nan,66.6079,1.0534,1.0475,0.5751,nan,0.023,0.023,2.1372,272.1373,1.0,1.0,-1027.0896,82.218,nan
1105.862,4345.6504,nan,8.1511,8.1511,1.1942,151.8182,nan,nan,69.1924,1.0538,1.0459,0.5678,nan,0.0226,0.0226,2.1645,272.0147,1.0,1.0,-1027.2421,81.789,nan
1106.0144,4431.4722,nan,8.1237,8.1237,1.1903,151.577,nan,nan,70.5249,1.0671,1.0603,0.5638,nan,0.0209,0.0209,2.2038,271.3871,1.0,1.0,-1027.3944,81.243,nan
1106.1668,4541.7422,nan,8.1299,8.1299,1.168,150.0269,nan,nan,70.1986,1.0875,1.0846,0.5637,nan,0.0191,0.0191,2.2355,270.3278,1.0,1.0,-1027.5468,80.71,nan
1106.3192,4660.3682,nan,8.2564,8.2564,1.1882,146.2643,nan,nan,68.0807,1.1524,1.1485,0.574,nan,0.0214,0.0214,2.2364,268.8516,1.0,1.0,-1027.6992,78.713,nan
1106.4716,4789.7129,nan,8.5234,8.5234,1.2966,140.3049,nan,nan,65.6605,1.3099,1.3066,0.5936,nan,0.0318,0.0318,2.2048,267.3475,1.0,1.0,-1027.8516,72.861,nan
1106.624,4922.7168,nan,8.7753,8.7753,1.6325,133.2566,nan,nan,63.5198,1.5802,1.5891,0.6142,nan,0.0424,0.0424,2.1522,266.5871,1.0,1.0,-1028.004,66.991,nan
1106.7764,5040.8955,nan,8.9111,8.9111,2.1738,127.7048,nan,nan,62.5419,1.9053,1.9537,0.623,nan,0.0467,0.0467,2.112,266.936,1.0,1.0,-1028.1564,64.204,nan
1106.9288,5032.54,nan,8.9307,8.9307,2.8275,126.9042,nan,nan,63.6509,2.1287,2.25,0.6165,nan,0.0481,0.0481,2.0953,268.2509,1.0,1.0,-1028.3088,63.085,nan
1107.0812,4865.0054,nan,8.9566,8.9566,3.0003,131.1904,nan,nan,65.3192,1.9806,2.0629,0.6066,nan,0.0457,0.0457,2.094,269.891,1.0,1.0,-1028.4612,64.994,nan
1107.2336,4631.9116,nan,9.0712,9.0712,2.3678,138.3116,nan,nan,66.6781,1.5588,1.5706,0.6,nan,0.0391,0.0391,2.1019,271.1443,1.0,1.0,-1028.6136,70.006,nan
1107.386,4434.4224,nan,9.1731,9.1731,1.6271,144.747,nan,nan,67.2921,1.2577,1.2553,0.5975,nan,0.0308,0.0308,2.1059,271.621,1.0,1.0,-1028.766,76.363,nan
1107.5384,4321.5005,nan,9.1113,9.1113,1.3207,148.3797,nan,nan,66.6064,1.1562,1.1566,0.598,nan,0.0247,0.0247,2.1037,271.377,1.0,1.0,-1028.9185,81.041,nan
1107.6908,4292.5259,nan,8.9507,8.9507,1.2462,149.5829,nan,nan,65.8173,1.1344,1.1358,0.5997,nan,0.0228,0.0228,2.1066,270.767,1.0,1.0,-1029.0708,82.519,nan
1107.8432,4304.1011,nan,8.8573,8.8573,1.2475,149.7437,nan,nan,65.74,1.1349,1.1422,0.6052,nan,0.0235,0.0235,2.1145,270.1237,1.0,1.0,-1029.2233,81.979,nan
1107.9956,4312.46,nan,8.8703,8.8703,1.2703,149.9665,nan,nan,65.7606,1.1602,1.1719,0.6185,nan,0.0246,0.0246,2.1218,269.6672,1.0,1.0,-1029.3756,81.134,nan
1108.148,4308.3247,nan,8.9137,8.9137,1.322,150.09,nan,nan,65.7537,1.2064,1.217,0.6407,nan,0.0233,0.0233,2.1215,269.4918,1.0,1.0,-1029.528,82.124,nan
1108.3004,4320.2822,nan,8.9422,8.9422,1.4037,149.3034,nan,nan,65.4685,1.2454,1.2543,0.67,nan,0.02,0.02,2.1163,269.4996,1.0,1.0,-1029.6804,84.697,nan
1108.4528,4347.1221,nan,8.9475,8.9475,1.4773,148.085,nan,nan,64.323,1.252,1.2592,0.6965,nan,0.0169,0.0169,2.112,269.607,1.0,1.0,-1029.8328,86.983,nan
1108.6052,4368.8589,nan,8.9555,8.9555,1.4841,147.5903,nan,nan,62.97,1.224,1.2336,0.7125,nan,0.0139,0.0139,2.1155,269.9082,1.0,1.0,-1029.9852,88.871,nan
1108.7576,4377.6484,nan,8.957,8.957,1.4453,147.9429,nan,nan,61.7783,1.1959,1.2065,0.7202,nan,0.0104,0.0104,2.1248,270.2432,1.0,1.0,-1030.1376,90.624,nan
1108.91,4378.5361,nan,8.9495,8.9495,1.3989,148.6097,nan,nan,60.0578,1.1836,1.195,0.7258,nan,0.0071,0.0071,2.1348,270.337,1.0,1.0,-1030.29,92.217,nan
1109.0624,4373.1035,nan,8.9066,8.9066,1.3791,149.2237,nan,nan,58.3492,1.1769,1.1881,0.7294,nan,0.0054,0.0054,2.141,270.2351,1.0,1.0,-1030.4424,92.921,nan
1109.2148,4370.8735,nan,8.8483,8.8483,1.3774,149.3891,nan,nan,58.0223,1.1688,1.177,0.716,nan,0.0079,0.0079,2.1423,270.1037,1.0,1.0,-1030.5948,91.25,nan
1109.3672,4383.7305,nan,8.7976,8.7976,1.3496,148.9482,nan,nan,58.6374,1.1589,1.1639,0.6844,nan,0.0151,0.0151,2.1422,270.0294,1.0,1.0,-1030.7472,86.782,nan
1109.5196,4413.7588,nan,8.7568,8.7568,1.35,148.0571,nan,nan,59.2818,1.1744,1.1802,0.6464,nan,0.0237,0.0237,2.144,270.0354,1.0,1.0,-1030.8997,81.301,nan
1109.672,4453.5625,nan,8.7149,8.7149,1.3929,147.0192,nan,nan,60.4236,1.2162,1.2244,0.6217,nan,0.0291,0.0291,2.1482,270.1244,1.0,1.0,-1031.052,77.633,nan
1109.8244,4492.084,nan,8.696,8.696,1.4426,145.9349,nan,nan,62.6256,1.2491,1.2578,0.6273,nan,0.0291,0.0291,2.1508,270.1966,1.0,1.0,-1031.2045,77.523,nan
1109.9768,4515.4629,nan,8.6465,8.6465,1.4674,144.9774,nan,nan,64.9233,1.2774,1.283,0.6588,nan,0.0249,0.0249,2.1478,270.2548,1.0,1.0,-1031.3568,80.442,nan
1110.1292,4498.0137,nan,8.5764,8.5764,1.5082,144.4861,nan,nan,66.2349,1.3113,1.3198,0.6957,nan,0.0201,0.0201,2.1322,270.4825,1.0,1.0,-1031.5092,84.144,nan
1110.2816,4468.4038,nan,8.5561,8.5561,1.5443,144.344,nan,nan,66.402,1.3264,1.3403,0.7146,nan,0.0181,0.0181,2.1161,270.8005,1.0,1.0,-1031.6616,86.012,nan
1110.434,4464.8564,nan,8.6091,8.6091,1.548,144.232,nan,nan,65.7122,1.3159,1.3328,0.703,nan,0.0197,0.0197,2.1128,270.9121,1.0,1.0,-1031.814,84.9,nan
1110.5864,4470.6694,nan,8.6597,8.6597,1.5563,144.0459,nan,nan,64.3476,1.3088,1.3251,0.6732,nan,0.0239,0.0239,2.1128,270.7613,1.0,1.0,-1031.9664,81.678,nan
1110.7388,4472.4844,nan,8.6753,8.6753,1.5447,144.1735,nan,nan,62.5513,1.3097,1.3213,0.6412,nan,0.0287,0.0287,2.1155,270.5243,1.0,1.0,-1032.1188,78.007,nan
1110.8912,4492.0508,nan,8.7067,8.7067,1.5314,144.8991,nan,nan,61.1794,1.3103,1.322,0.6105,nan,0.0325,0.0325,2.1355,270.2683,1.0,1.0,-1032.2712,75.034,nan
1111.0436,4521.3638,nan,8.7647,8.7647,1.5052,145.9228,nan,nan,60.882,1.321,1.3305,0.5853,nan,0.0326,0.0326,2.1646,270.0476,1.0,1.0,-1032.4236,74.358,nan
1111.196,4543.6992,nan,8.8176,8.8176,1.5087,146.9201,nan,nan,61.7346,1.3213,1.325,0.574,nan,0.0285,0.0285,2.1902,269.947,1.0,1.0,-1032.576,76.2,nan
1111.3484,4556.748,nan,8.8018,8.8018,1.5147,147.4512,nan,nan,63.1706,1.2969,1.2956,0.575,nan,0.0249,0.0249,2.2044,269.8105,1.0,1.0,-1032.7284,77.816,nan
1111.5008,4577.9844,nan,8.7688,8.7688,1.4647,146.4883,nan,nan,64.6432,1.2874,1.2852,0.5793,nan,0.0271,0.0271,2.2002,269.4811,1.0,1.0,-1032.8809,76.532,nan
1111.6532,4622.7129,nan,8.7463,8.7463,1.4783,144.0772,nan,nan,65.7295,1.3596,1.3602,0.5805,nan,0.0345,0.0345,2.1851,268.9911,1.0,1.0,-1033.0332,72.309,nan
1111.8056,4685.8882,nan,8.6773,8.6773,1.6352,141.831,nan,nan,66.08,1.5049,1.5094,0.5751,nan,0.041,0.041,2.1805,268.5066,1.0,1.0,-1033.1855,68.233,nan
1111.958,4757.3838,nan,8.6505,8.6505,1.8174,140.9014,nan,nan,66.1262,1.5272,1.5317,0.5641,nan,0.0406,0.0406,2.1992,268.1756,1.0,1.0,-1033.338,67.771,nan
1112.1104,4793.2383,nan,8.6282,8.6282,1.7447,141.2305,nan,nan,66.2244,1.3928,1.3967,0.552,nan,0.0346,0.0346,2.221,268.0457,1.0,1.0,-1033.4904,70.827,nan
1112.2628,4781.2935,nan,8.5497,8.5497,1.5514,141.6497,nan,nan,66.3213,1.2906,1.2957,0.5448,nan,0.0308,0.0308,2.222,268.0258,1.0,1.0,-1033.6428,73.242,nan
1112.4152,4785.8848,nan,8.4476,8.4476,1.4262,140.6947,nan,nan,66.2284,1.3059,1.3087,0.5401,nan,0.0339,0.0339,2.2091,268.0429,1.0,1.0,-1033.7952,71.802,nan
1112.5676,4850.7422,nan,8.4108,8.4108,1.5022,138.4416,nan,nan,66.1174,1.4093,1.4163,0.5351,nan,0.0405,0.0405,2.2032,268.1718,1.0,1.0,-1033.9476,67.824,nan
1112.72,4943.9497,nan,8.3903,8.3903,1.7211,136.4691,nan,nan,66.5922,1.541,1.562,0.5286,nan,0.045,0.045,2.2136,268.3124,1.0,1.0,-1034.1,64.475,nan
1112.8724,4996.9819,nan,8.4002,8.4002,1.9061,135.8058,nan,nan,67.3837,1.5851,1.5951,0.5252,nan,0.0454,0.0454,2.2264,268.2476,1.0,1.0,-1034.2524,63.63,nan
1113.0248,4984.2451,nan,8.4633,8.4633,1.8603,136.1736,nan,nan,67.6368,1.5164,1.509,0.5301,nan,0.0443,0.0443,2.2268,267.9524,1.0,1.0,-1034.4048,64.343,nan
1113.1772,4929.6392,nan,8.5419,8.5419,1.7136,136.4448,nan,nan,67.4196,1.4733,1.4696,0.5424,nan,0.0456,0.0456,2.2068,267.7858,1.0,1.0,-1034.5573,64.185,nan
1113.3296,4886.583,nan,8.5663,8.5663,1.7118,136.1438,nan,nan,67.0144,1.5418,1.5511,0.557,nan,0.0481,0.0481,2.1827,267.9909,1.0,1.0,-1034.7096,63.0,nan
1113.482,4861.2642,nan,8.6158,8.6158,1.8969,135.9456,nan,nan,66.1233,1.6508,1.6721,0.5655,nan,0.0488,0.0488,2.1682,268.4381,1.0,1.0,-1034.8621,62.581,nan
1113.6344,4821.4951,nan,8.7007,8.7007,2.041,136.7793,nan,nan,65.1879,1.6602,1.674,0.5679,nan,0.0477,0.0477,2.1636,269.055,1.0,1.0,-1035.0144,63.431,nan
1113.7868,4744.2764,nan,8.7686,8.7686,1.9495,138.7498,nan,nan,65.2967,1.5511,1.562,0.5686,nan,0.045,0.045,2.1597,269.7122,1.0,1.0,-1035.1667,65.532,nan
1113.9392,4658.1597,nan,8.783,8.783,1.7391,141.1598,nan,nan,66.1782,1.4385,1.454,0.5774,nan,0.0409,0.0409,2.1573,270.2658,1.0,1.0,-1035.3192,68.623,nan
1114.0916,4577.5122,nan,8.7612,8.7612,1.6177,143.2826,nan,nan,66.5675,1.3701,1.3791,0.5969,nan,0.0365,0.0365,2.1518,270.7275,1.0,1.0,-1035.4716,72.026,nan
1114.244,4502.728,nan,8.7287,8.7287,1.5864,145.0693,nan,nan,66.3102,1.3234,1.3292,0.6201,nan,0.0318,0.0318,2.1431,271.0603,1.0,1.0,-1035.624,75.586,nan
1114.3964,4429.7598,nan,8.7362,8.7362,1.5283,146.6463,nan,nan,65.3102,1.2855,1.2906,0.6368,nan,0.0276,0.0276,2.1313,271.0774,1.0,1.0,-1035.7764,78.834,nan
1114.5488,4366.9971,nan,8.7931,8.7931,1.4693,147.9736,nan,nan,63.2888,1.2452,1.2471,0.6498,nan,0.0242,0.0242,2.1201,270.8703,1.0,1.0,-1035.9288,81.483,nan
1114.7012,4313.6548,nan,8.8333,8.8333,1.4307,149.1174,nan,nan,61.8754,1.2184,1.2182,0.663,nan,0.021,0.021,2.1104,270.7298,1.0,1.0,-1036.0812,83.936,nan
1114.8536,4267.9082,nan,8.8837,8.8837,1.3974,150.2393,nan,nan,62.7052,1.2089,1.2081,0.6763,nan,0.018,0.018,2.1037,270.7625,1.0,1.0,-1036.2336,86.195,nan
1115.006,4245.5454,nan,8.9529,8.9529,1.356,151.2001,nan,nan,64.7215,1.1904,1.1893,0.6831,nan,0.0163,0.0163,2.1061,270.8757,1.0,1.0,-1036.386,87.522,nan
1115.1584,4252.5312,nan,8.9787,8.9787,1.318,151.7022,nan,nan,65.6914,1.1709,1.1685,0.6766,nan,0.017,0.017,2.1165,271.1611,1.0,1.0,-1036.5385,86.936,nan
1115.3108,4259.7939,nan,8.9493,8.9493,1.3282,151.5173,nan,nan,65.6,1.169,1.1649,0.6519,nan,0.02,0.02,2.1176,271.6884,1.0,1.0,-1036.6908,84.646,nan
1115.4632,4257.8535,nan,8.9001,8.9001,1.3486,150.8504,nan,nan,65.757,1.1871,1.1775,0.6232,nan,0.0227,0.0227,2.1073,272.114,1.0,1.0,-1036.8433,82.611,nan
1115.6156,4260.1157,nan,8.8576,8.8576,1.4005,150.3704,nan,nan,65.9578,1.2112,1.1936,0.6116,nan,0.0237,0.0237,2.1017,272.1784,1.0,1.0,-1036.9956,81.798,nan
1115.768,4269.1455,nan,8.8207,8.8207,1.408,150.7027,nan,nan,65.8588,1.2131,1.1906,0.6216,nan,0.0241,0.0241,2.1108,272.011,1.0,1.0,-1037.1479,81.557,nan
1115.9204,4272.021,nan,8.8773,8.8773,1.3984,151.6408,nan,nan,65.0917,1.2098,1.1853,0.6381,nan,0.0228,0.0228,2.1254,271.7091,1.0,1.0,-1037.3004,82.373,nan
1116.0728,4290.2139,nan,8.9845,8.9845,1.3967,152.0152,nan,nan,62.5627,1.2214,1.1995,0.6478,nan,0.0212,0.0212,2.1397,271.4307,1.0,1.0,-1037.4528,83.194,nan
1116.2252,4340.7939,nan,9.0742,9.0742,1.4076,150.8947,nan,nan,58.7785,1.2152,1.1948,0.6376,nan,0.0231,0.0231,2.149,271.3968,1.0,1.0,-1037.6052,81.531,nan
1116.3776,4396.6865,nan,9.1301,9.1301,1.379,148.7138,nan,nan,56.404,1.1714,1.1545,0.6186,nan,0.0279,0.0279,2.1452,271.584,1.0,1.0,-1037.7576,78.296,nan
1116.53,4451.5459,nan,9.2152,9.2152,1.3226,145.8985,nan,nan,57.1493,1.1589,1.1465,0.6036,nan,0.0318,0.0318,2.1308,271.7918,1.0,1.0,-1037.91,75.583,nan
1116.6824,4543.6611,nan,9.2508,9.2508,1.3803,143.048,nan,nan,59.7212,1.2243,1.2104,0.5946,nan,0.035,0.035,2.1324,271.8774,1.0,1.0,-1038.0624,73.151,nan
1116.8348,4601.1025,nan,9.253,9.253,1.5135,141.7219,nan,nan,61.9511,1.2675,1.2504,0.5849,nan,0.0365,0.0365,2.1394,271.7956,1.0,1.0,-1038.2148,72.027,nan
1116.9872,4565.2129,nan,9.2468,9.2468,1.5329,142.7987,nan,nan,63.3492,1.2172,1.1997,0.5726,nan,0.0338,0.0338,2.1388,271.6363,1.0,1.0,-1038.3672,74.076,nan
