DEPTH,ACOUSTICIMPEDANCE1,AI,BS,CALI,CALI[DERIVED]1,DRES,DT,DT2,DT4P,FACIES,FLD1,GR,GR_EDTC,LLD,LLS,M2R2,LLS_1,LLD_1,DEPTH_1,MSFL,NPHI,PERF_INT,PIMP,PR,RHOB,RT_MODELLING,RT_POWER,SP,TDVSS,TENS,VPVS,ZLT
1649.7299,7226.6919,7226691.5,8.5,8.899,8.899,12.0491,98.0868,208.2108,98.0868,0.0,nan,48.4554,89.6375,12.0491,9.8428,nan,nan,nan,1649.7299,6.8555,0.4373,nan,23709.6172,0.3574,2.3256,12.0491,145.1808,-87.8425,-1348.4327,2060.0427,2.1228,16.0
1649.8822,6890.6768,6890758.5,8.5,8.6933,8.6933,12.2274,101.8038,221.5711,101.8038,0.0,nan,49.2549,93.608,12.2274,9.8989,nan,nan,nan,1649.8822,6.7851,0.4361,nan,22607.4746,0.3662,2.3015,12.2274,149.5093,-86.7643,-1348.4841,1983.1011,2.1764,16.0
1650.0347,6790.5781,6790597.0,8.5,8.5583,8.5583,12.5529,102.9678,224.045,102.9678,0.0,nan,50.014,92.683,12.5528,10.059,nan,nan,nan,1650.0347,6.6178,0.4324,nan,22278.8613,0.3661,2.294,12.5528,157.5728,-85.973,-1348.5358,1923.0394,2.1759,16.0
1650.187,6999.6606,6999727.0,8.5,8.5104,8.5104,13.0548,99.9705,242.4575,99.9705,0.0,nan,50.6915,93.9218,13.0548,10.4998,nan,nan,nan,1650.187,6.8408,0.4304,nan,22964.9824,0.3976,2.2958,13.0548,170.4278,-85.2929,-1348.5872,1874.0643,2.4253,16.0
1650.3394,7238.6333,7238855.5,8.5,8.4816,8.4816,13.7665,97.3607,241.9807,97.3607,0.0,nan,50.3533,86.1936,13.7665,11.1843,nan,nan,nan,1650.3394,6.5736,0.4303,nan,23749.5254,0.4034,2.3122,13.7665,189.5165,-84.3624,-1348.6387,1925.9318,2.4854,16.0
1650.4918,7396.499,7396786.5,8.5,8.465,8.465,14.4997,98.1055,252.3477,98.1055,0.0,nan,48.2201,83.4889,14.4997,11.7272,nan,nan,nan,1650.4917,6.5736,0.4248,nan,24267.6719,0.411,2.3807,14.4997,210.2413,-83.3414,-1348.6901,1959.9553,2.5722,16.0
1650.6442,9096.3789,9096726.0,8.5,8.4985,8.4985,15.0223,84.4465,156.3548,84.4465,0.0,nan,43.8149,75.9409,15.0223,12.1193,nan,nan,nan,1650.6442,7.6466,0.4109,nan,29844.9043,0.2939,2.5202,15.0223,225.6695,-82.4728,-1348.7416,2035.9003,1.8513,16.0
1650.7966,8510.0605,8509665.0,8.5,8.5724,8.5724,14.9591,95.1571,144.0244,95.1571,0.0,nan,40.9936,72.1264,14.9591,12.089,nan,nan,nan,1650.7965,13.1528,0.3953,nan,27918.8516,0.1125,2.6568,14.9591,223.7747,-81.6962,-1348.7931,2132.8728,1.5136,16.0
1650.949,8768.627,8768266.0,8.5,8.737,8.737,14.7726,93.1089,150.5727,93.1089,0.0,nan,39.7285,67.0059,14.7726,11.9585,nan,nan,nan,1650.949,14.3764,0.3914,nan,28767.2754,0.1904,2.6786,14.7726,218.2297,-80.9644,-1348.8446,2206.9028,1.6172,16.0
1651.1014,8752.5898,8752938.0,8.5,8.8903,8.8903,14.9837,91.0438,144.1814,91.0438,0.0,nan,40.6815,64.4526,14.9837,12.1267,nan,nan,nan,1651.1013,9.5675,0.3888,nan,28716.9883,0.1684,2.6144,14.9837,224.5113,-81.1447,-1348.8961,2169.0498,1.5836,16.0
1651.2538,8508.0303,8508371.0,8.5,8.893,8.893,15.4235,94.2089,133.9458,94.2089,0.0,nan,40.8466,65.2686,15.4235,12.4678,nan,nan,nan,1651.2538,9.2518,0.3856,nan,27914.6055,0.0104,2.6297,15.4235,237.8844,-81.4671,-1348.9476,2134.0459,1.4218,16.0
1651.4062,9057.3848,9057039.0,8.5,8.7452,8.7452,16.1609,91.6313,134.8623,91.6313,0.0,nan,37.5426,67.1368,16.1609,13.0272,nan,nan,nan,1651.4061,27.4549,0.3801,nan,29714.6934,0.0712,2.7229,16.1609,261.1747,-80.7166,-1348.9991,2139.9922,1.4718,16.0
1651.5586,8908.9619,8908301.0,8.5,8.6081,8.6081,17.4277,93.4658,133.9182,93.4658,0.0,nan,36.8491,72.6324,17.4277,13.9967,nan,nan,nan,1651.5586,18.4334,0.3761,nan,29226.7109,0.0252,2.7319,17.4277,303.7247,-79.8262,-1349.0507,2058.1077,1.4329,16.0
1651.7111,8178.2402,8178232.5,8.5,8.5764,8.5764,18.1901,96.3569,140.8239,96.3569,0.0,nan,39.1442,73.6041,18.1901,14.6226,nan,nan,nan,1651.7111,7.3578,0.3822,nan,26831.4727,0.0599,2.5854,18.1901,330.8797,-79.625,-1349.1022,2046.0079,1.4615,16.0
1651.8634,7436.8862,7437221.5,8.5,8.5497,8.5497,17.9711,99.5523,155.7158,99.5523,0.0,nan,42.6019,77.1764,17.9711,14.4955,nan,nan,nan,1651.8634,6.2812,0.3949,nan,24400.334,0.1544,2.429,17.9711,322.9604,-79.7979,-1349.1536,2041.0066,1.5642,16.0
1652.0159,7165.939,7166068.5,8.5,8.5405,8.5405,17.4731,99.8839,173.1872,99.8839,0.0,nan,45.0555,78.1657,17.4732,14.0877,nan,nan,nan,1652.0159,6.8656,0.4057,1.0,23510.7227,0.2507,2.3483,17.4732,305.3127,-80.1803,-1349.2052,2086.9697,1.7339,16.0
1652.1682,6994.5098,6994597.0,8.5,8.5114,8.5114,16.9309,101.6129,178.7645,101.6129,0.0,nan,46.6174,81.3839,16.9309,13.5948,nan,nan,nan,1652.1682,6.5992,0.4087,1.0,22948.1523,0.2614,2.3318,16.9309,286.6554,-80.5549,-1349.2566,2046.0538,1.7593,16.0
1652.3206,6977.0581,6977074.5,8.5,8.4419,8.4419,16.1897,102.0768,183.5203,102.0768,0.0,nan,47.9732,83.0159,16.1897,12.9486,nan,nan,nan,1652.3206,6.4193,0.4047,1.0,22890.6641,0.276,2.3366,16.1897,262.1064,-80.9718,-1349.3081,2055.9868,1.7978,16.0
1652.473,7419.5796,7419601.5,8.5,8.4401,8.4401,15.3901,96.3584,187.4679,96.3584,0.0,nan,48.5304,84.3294,15.3902,12.2666,nan,nan,nan,1652.4729,6.5275,0.4058,1.0,24342.5254,0.3204,2.3456,15.3902,236.8582,-81.3608,-1349.3596,2046.0132,1.9455,16.0
1652.6254,7502.9487,7502929.5,8.5,8.5089,8.5089,14.7507,95.5315,206.405,95.5315,0.0,nan,48.4823,86.6435,14.7507,11.6927,nan,nan,nan,1652.6254,6.966,0.411,1.0,24615.9082,0.3636,2.3516,14.7507,217.5831,-81.7148,-1349.4111,2041.0066,2.1606,16.0
1652.7778,7414.2046,7414195.0,8.5,8.6237,8.6237,14.3738,96.716,203.78,96.716,4.0,nan,48.9393,88.2511,14.3738,11.3282,nan,nan,nan,1652.7777,6.9863,0.4209,1.0,24324.7871,0.3546,2.3526,14.3738,206.6061,-82.0831,-1349.4626,2066.9658,2.107,16.0
1652.9302,7717.9976,7718023.5,8.5,8.7649,8.7649,14.2916,92.842,203.0974,92.842,4.0,nan,49.8408,87.9491,14.2916,11.2397,nan,nan,nan,1652.9302,6.8007,0.4329,1.0,25321.5996,0.3679,2.3509,14.2916,204.2498,-82.4023,-1349.514,2045.0289,2.1876,16.0
1653.0826,7979.7993,7979873.5,8.5,8.8172,8.8172,14.5025,89.8075,199.3482,89.8075,4.0,nan,50.8267,86.0281,14.5025,11.3806,nan,nan,nan,1653.0825,6.4969,0.4437,1.0,26180.6875,0.3727,2.3512,14.5025,210.3225,-82.7219,-1349.5656,2055.9856,2.2198,16.0
1653.235,8085.1167,8085221.5,8.5,8.7968,8.7968,14.9485,89.1805,200.5887,89.1805,4.0,nan,50.3116,81.2336,14.9485,11.6935,nan,nan,nan,1653.235,6.7674,0.4501,1.0,26526.3164,0.3768,2.3656,14.9485,223.4576,-83.0273,-1349.6171,2054.0027,2.2493,16.0
1653.3875,8018.1655,8018196.5,8.5,8.8119,8.8119,15.5682,91.3545,188.8462,91.3545,4.0,nan,48.6455,79.5892,15.5682,12.1751,nan,nan,nan,1653.3875,7.8947,0.447,1.0,26306.4199,0.3472,2.4032,15.5682,242.3689,-83.3608,-1349.6687,2056.998,2.0672,16.0
1653.5398,8066.4683,8066335.5,8.5,8.9028,8.9028,15.7968,92.7421,276.7828,92.7421,4.0,nan,46.4132,79.4749,15.7968,12.3566,nan,nan,nan,1653.5398,9.0209,0.4327,1.0,26464.3574,0.4367,2.4544,15.7968,249.5389,-83.6457,-1349.7201,2092.9526,2.9844,16.0
1653.6923,7891.5273,7891394.0,8.5,8.8771,8.8771,15.3164,95.5975,273.2086,95.5975,4.0,nan,45.7107,81.6105,15.3164,11.9393,nan,nan,nan,1653.6923,11.3283,0.4207,1.0,25890.4004,0.4302,2.4751,15.3164,234.5921,-83.8262,-1349.7717,2062.0203,2.8579,16.0
1653.8446,7587.5527,7587424.5,8.5,8.8453,8.8453,14.9668,97.6317,272.6943,97.6317,4.0,nan,45.3713,84.8314,14.9668,11.5352,nan,nan,nan,1653.8446,8.2477,0.4133,1.0,24893.125,0.4265,2.4304,14.9668,224.0051,-84.1378,-1349.8231,2099.9502,2.7931,16.0
1653.9971,6940.6592,6940720.5,8.5,8.9114,8.9114,14.585,103.3016,189.5147,103.3016,4.0,nan,47.5601,85.9148,14.585,11.1616,nan,nan,nan,1653.9971,5.7007,0.4197,1.0,22771.3926,0.2885,2.3523,14.585,212.7222,-84.7011,-1349.8748,2096.0027,1.8346,16.0
1654.1494,7085.1919,7085322.5,8.5,8.8202,8.8202,14.1909,98.682,192.4861,98.682,4.0,nan,53.5529,87.3272,14.1909,10.8199,nan,nan,nan,1654.1494,5.5126,0.4373,1.0,23245.8086,0.3218,2.2939,14.1909,201.3816,-85.0004,-1349.926,2140.9409,1.9505,16.0
1654.3018,6799.8779,6799925.5,8.5,8.6292,8.6292,14.2175,101.5495,198.6388,101.5495,4.0,nan,56.9304,88.7566,14.2174,10.8045,nan,nan,nan,1654.3018,5.5557,0.4494,1.0,22309.4648,0.3231,2.2655,14.2174,202.1344,-84.7924,-1349.9775,2165.9673,1.9561,16.0
1654.4542,6647.6958,6647708.5,8.5,8.4959,8.4959,14.4948,103.0031,191.9536,103.0031,4.0,nan,57.8896,94.4194,14.4948,10.9889,nan,nan,nan,1654.4541,6.2763,0.4467,1.0,21810.0684,0.2978,2.2465,14.4948,210.0992,-84.3612,-1350.0291,2174.9883,1.8636,16.0
1654.6066,6764.8867,6764893.5,8.5,8.4325,8.4325,14.5631,100.4798,198.1252,100.4798,4.0,nan,58.4408,98.3007,14.5631,11.0322,nan,nan,nan,1654.6066,6.6531,0.429,1.0,22194.5332,0.3269,2.2301,14.5631,212.0839,-84.277,-1350.0806,2106.0906,1.9718,16.0
1654.759,6632.4219,6632438.5,8.5,8.4158,8.4158,14.3657,101.7697,205.6824,101.7697,4.0,nan,59.7155,103.0442,14.3657,10.8983,nan,nan,nan,1654.7589,6.4885,0.4198,1.0,21759.9688,0.3379,2.2145,14.3657,206.3733,-84.5626,-1350.1321,2092.0183,2.021,16.0
1654.9114,6686.1987,6686246.0,8.5,8.4447,8.4447,14.2001,100.4087,209.033,100.4087,4.0,nan,63.3263,103.0983,14.2001,10.7804,nan,nan,nan,1654.9114,6.7588,0.4182,1.0,21936.502,0.35,2.2026,14.2001,201.6428,-84.6461,-1350.1836,2084.0105,2.0818,16.0
1655.0638,6807.7173,6807836.0,8.5,8.4711,8.4711,14.2634,98.5985,203.22,98.5985,4.0,nan,65.2344,106.1997,14.2634,10.8055,nan,nan,nan,1655.0637,6.9587,0.4307,1.0,22335.4199,0.3461,2.2022,14.2634,203.4446,-84.5278,-1350.2351,2041.0564,2.0611,16.0
1655.2162,6863.5073,6863755.5,8.5,8.4114,8.4114,14.5083,99.0449,197.4064,99.0449,4.0,nan,65.3893,103.7657,14.5083,10.959,nan,nan,nan,1655.2162,6.1673,0.4475,1.0,22518.8828,0.3318,2.2303,14.5083,210.4908,-84.548,-1350.2866,2041.0,1.9931,16.0
1655.3687,7194.4971,7194675.0,8.5,8.357,8.357,14.8526,98.2927,185.1416,98.2927,4.0,nan,65.9168,100.1412,14.8526,11.1917,nan,nan,nan,1655.3687,5.3723,0.4514,1.0,23604.5762,0.3037,2.3201,14.8526,220.5997,-84.6674,-1350.3381,2029.0079,1.8836,16.0
1655.521,7717.7769,7717876.0,8.5,8.3511,8.3511,15.1649,98.583,175.6999,98.583,4.0,nan,66.0471,91.3432,15.1649,11.378,nan,nan,nan,1655.521,6.6291,0.434,1.0,25321.1152,0.2702,2.4962,15.1649,229.9742,-84.417,-1350.3895,2077.9358,1.7822,16.0
1655.6735,8283.9648,8283653.5,8.5,8.4216,8.4216,14.5168,99.2481,166.4473,99.2481,4.0,nan,63.7482,89.4089,14.5168,10.861,nan,nan,nan,1655.6735,10.0673,0.4082,1.0,27177.3418,0.2241,2.6974,14.5168,210.7375,-84.3528,-1350.4412,2075.002,1.6771,16.0
1655.8258,8538.6504,8537849.0,8.5,8.6233,8.6233,11.8682,97.9798,162.6874,97.9798,4.0,nan,58.2582,94.7463,11.8683,8.9485,nan,nan,nan,1655.8258,6.1522,0.3968,1.0,28011.3164,0.2154,2.7448,11.8683,140.8566,-84.9508,-1350.4926,2068.0093,1.6604,16.0
1655.9783,8125.4468,8125454.5,8.5,8.8192,8.8192,8.8738,97.3243,176.1501,97.3243,4.0,nan,54.3472,105.6402,8.8738,6.8243,nan,nan,nan,1655.9783,2.7037,0.406,1.0,26658.3164,0.2803,2.5945,8.8738,78.7443,-85.3134,-1350.5442,2106.9744,1.8099,16.0
1656.1306,7630.6992,7631116.5,8.5,8.785,8.785,7.2998,97.8386,185.804,97.8386,4.0,nan,53.0398,109.6197,7.2998,5.7028,nan,nan,nan,1656.1306,2.0553,0.4192,1.0,25036.4727,0.3082,2.4494,7.2998,53.2871,-84.9796,-1350.5956,2124.9763,1.8991,16.0
1656.283,7379.4824,7379679.0,8.5,8.534,8.534,6.7706,99.3602,206.1007,99.3602,4.0,nan,53.4342,109.1239,6.7706,5.2896,nan,nan,nan,1656.283,1.6094,0.4346,1.0,24211.5449,0.3485,2.4056,6.7706,45.841,-84.5419,-1350.6471,2170.9397,2.0743,16.0
1656.4354,7344.4624,7344425.5,8.5,8.3689,8.3689,6.5289,99.9917,192.2383,99.9917,4.0,nan,52.7782,106.7388,6.5289,5.0724,nan,nan,nan,1656.4353,1.8074,0.4462,1.0,24095.8828,0.3145,2.4094,6.5289,42.6265,-84.3469,-1350.6986,2171.0,1.9225,16.0
1656.5878,7207.6812,7207639.0,8.5,8.3211,8.3211,6.3051,101.6524,215.5379,101.6524,4.0,nan,53.5852,109.3989,6.3051,4.8685,nan,nan,nan,1656.5878,1.7395,0.4578,1.0,23647.1094,0.3569,2.4038,6.3051,39.7543,-84.4097,-1350.75,2164.0093,2.1203,16.0
1656.7402,7092.1729,7092234.0,8.5,8.3909,8.3909,6.0624,102.5731,220.7116,102.5731,4.0,nan,57.5396,111.9352,6.0624,4.6309,nan,nan,nan,1656.7401,1.7773,0.4604,1.0,23268.4824,0.3623,2.3867,6.0624,36.7527,-84.3895,-1350.8015,2114.0657,2.1518,16.0
1656.8926,7161.8428,7161937.5,8.5,8.6265,8.6265,5.7899,101.4944,210.2174,101.4944,4.0,nan,60.2256,115.4241,5.7899,4.3561,nan,nan,nan,1656.8926,1.597,0.4614,1.0,23497.1719,0.348,2.3848,5.7899,33.5229,-84.063,-1350.853,2111.0039,2.0712,16.0
1657.045,7302.8774,7302965.5,8.5,8.8853,8.8853,5.5493,100.4484,217.865,100.4484,4.0,nan,61.4479,114.8828,5.5493,4.1333,nan,nan,nan,1657.0449,1.4508,0.4624,1.0,23959.8613,0.365,2.4067,5.5493,30.7947,-83.4737,-1350.9045,2042.0906,2.169,16.0
1657.1974,7598.4302,7598480.5,8.5,9.1228,9.1228,5.4888,98.2902,225.7897,98.2902,4.0,nan,61.6578,113.8436,5.4888,4.0619,nan,nan,nan,1657.1974,1.7634,0.4573,1.0,24929.3965,0.3831,2.4503,5.4888,30.1269,-82.7913,-1350.9561,2023.0249,2.2971,16.0
1657.3499,7774.6626,7774635.5,8.5,9.1037,9.1037,5.5286,98.1793,245.5752,98.1793,4.0,nan,60.2459,114.4251,5.5286,4.0649,nan,nan,nan,1657.3499,1.663,0.4505,1.0,25507.334,0.4049,2.5043,5.5286,30.5654,-82.7839,-1351.0077,2042.9868,2.5013,16.0
1657.5022,7955.521,7955335.5,8.5,8.7413,8.7413,5.5303,97.5028,247.9454,97.5028,4.0,nan,59.191,117.729,5.5303,4.0394,nan,nan,nan,1657.5022,2.315,0.4527,1.0,26100.1816,0.4085,2.5449,5.5303,30.5842,-83.1323,-1351.0591,1938.1378,2.5429,16.0
1657.6547,7987.2314,7987126.0,8.5,8.2957,8.2957,5.5093,96.9211,307.3589,96.9211,4.0,nan,59.6399,120.6488,5.5093,3.9997,nan,nan,nan,1657.6547,2.626,0.4614,1.0,26204.4805,0.4448,2.5398,5.5093,30.3524,-83.0838,-1351.1107,1985.9685,3.1712,16.0
1657.807,7784.8735,7784950.0,8.5,8.1462,8.1462,5.5627,97.2322,292.8503,97.2322,4.0,nan,61.2127,120.2689,5.5627,4.014,nan,nan,nan,1657.807,2.2444,0.4584,1.0,25541.1738,0.438,2.4834,5.5627,30.9436,-82.9299,-1351.162,1985.0013,3.0119,16.0
1657.9595,8187.7891,8187901.5,8.5,8.2079,8.2079,5.6912,91.0329,286.4897,91.0329,4.0,nan,65.6422,116.5301,5.6912,4.0644,nan,nan,nan,1657.9595,2.418,0.4513,1.0,26863.1953,0.4439,2.4454,5.6912,32.3898,-83.187,-1351.2136,2031.9691,3.1471,16.0
1658.1118,8002.1484,8002231.5,8.5,8.2989,8.2989,5.7547,93.3352,280.2605,93.3352,4.0,nan,66.7761,111.0538,5.7547,4.0425,nan,nan,nan,1658.1118,2.9121,0.4548,1.0,26254.0391,0.4376,2.4504,5.7547,33.1166,-83.6659,-1351.265,2060.9619,3.0027,16.0
1658.2642,8022.0034,8021979.5,8.5,8.4986,8.4986,5.7352,93.9743,286.9731,93.9743,4.0,nan,64.2865,109.8518,5.7352,3.9698,nan,nan,nan,1658.2642,2.9734,0.4678,1.0,26318.832,0.4399,2.4733,5.7352,32.8925,-84.2216,-1351.3165,2067.9907,3.0537,16.0
1658.4166,7527.6831,7527751.5,8.5,8.7993,8.7993,5.6883,100.8539,231.9986,100.8539,0.0,nan,63.3878,111.679,5.6883,3.9161,nan,nan,nan,1658.4165,2.3853,0.469,1.0,24697.3477,0.3835,2.4908,5.6883,32.3568,-84.6804,-1351.368,2127.9211,2.3004,16.0
1658.569,7713.583,7713543.0,8.5,9.0194,9.0194,5.588,99.3558,223.0667,99.3558,0.0,nan,64.2448,119.2038,5.588,3.8371,nan,nan,nan,1658.569,2.2028,0.4611,1.0,25306.8984,0.3762,2.5144,5.588,31.2257,-84.8268,-1351.4196,2165.9502,2.2452,16.0
1658.7214,7653.8906,7653746.0,8.5,9.0314,9.0314,5.5453,100.6364,243.1145,100.6364,0.0,nan,65.9873,124.9026,5.5453,3.7823,nan,nan,nan,1658.7213,2.5022,0.4563,1.0,25110.7168,0.3966,2.5271,5.5453,30.7504,-84.6668,-1351.4711,2157.0117,2.4158,16.0
1658.8738,7734.4658,7734405.5,8.5,8.97,8.97,5.684,98.6422,243.9049,98.6422,0.0,nan,71.021,127.6574,5.684,3.8456,nan,nan,nan,1658.8738,2.6305,0.459,1.0,25375.3477,0.4022,2.5031,5.684,32.3079,-84.6106,-1351.5226,2113.0579,2.4726,16.0
1659.0262,7786.4878,7786546.5,8.5,8.8971,8.8971,5.8765,96.4409,233.1289,96.4409,0.0,nan,75.1197,128.7679,5.8765,3.9508,nan,nan,nan,1659.0261,2.6946,0.4599,1.0,25546.4121,0.3968,2.4637,5.8765,34.5333,-84.8884,-1351.574,2106.0093,2.4173,16.0
1659.1786,7691.7744,7691880.0,8.5,8.8183,8.8183,5.9877,96.614,191.7546,96.614,0.0,nan,75.8058,126.7194,5.9877,4.0121,nan,nan,nan,1659.1786,2.6251,0.4588,1.0,25235.8262,0.3299,2.4381,5.9877,35.8526,-85.0083,-1351.6255,2015.1194,1.9848,16.0
1659.3311,7624.6323,7624684.0,8.5,8.8111,8.8111,5.9834,97.4567,189.4519,97.4567,0.0,nan,74.0909,125.4275,5.9834,4.0053,nan,nan,nan,1659.3311,2.4415,0.464,1.0,25015.3672,0.3201,2.4379,5.9834,35.8011,-84.597,-1351.6771,2004.0072,1.9439,16.0
1659.4834,7816.1206,7816171.5,8.5,8.8572,8.8572,5.9482,96.0441,186.7034,96.0441,0.0,nan,72.0896,119.6209,5.9482,3.9757,nan,nan,nan,1659.4834,2.2803,0.4695,1.0,25643.6055,0.3201,2.4629,5.9482,35.3811,-84.4927,-1351.7285,1996.0105,1.9439,16.0
1659.6359,7850.7549,7850710.0,8.5,8.9762,8.9762,5.9711,97.0336,186.7458,97.0336,0.0,nan,70.9547,116.858,5.9711,3.984,nan,nan,nan,1659.6359,2.3661,0.4647,1.0,25756.9219,0.3151,2.4993,5.9711,35.654,-84.7496,-1351.7802,1999.9973,1.9245,16.0
1659.7882,7866.7554,7866557.5,8.5,9.1575,9.1575,5.9929,97.3941,188.9137,97.3941,0.0,nan,70.7812,117.2508,5.9929,3.9894,nan,nan,nan,1659.7882,2.9151,0.4521,1.0,25808.916,0.319,2.5137,5.9929,35.9148,-84.9517,-1351.8315,2042.9436,1.9397,16.0
1659.9407,7754.0942,7754078.0,8.5,9.1415,9.1415,6.003,97.4766,187.6849,97.4766,0.0,nan,72.1797,120.271,6.003,3.9822,nan,nan,nan,1659.9407,2.5365,0.447,1.0,25439.8887,0.3153,2.4798,6.003,36.036,-84.751,-1351.8832,2044.9987,1.9254,16.0
1660.093,7769.0117,7769176.0,8.5,9.0021,9.0021,6.06,95.6574,189.7679,95.6574,0.0,nan,72.554,121.1549,6.06,4.0136,nan,nan,nan,1660.0929,2.1076,0.4479,1.0,25489.4238,0.3297,2.4382,6.06,36.7236,-84.3606,-1351.9346,2095.9331,1.9838,16.0
1660.2454,7872.8945,7873084.5,8.5,8.9549,8.9549,6.0662,94.3023,219.8947,94.3023,0.0,nan,71.8717,117.4544,6.0662,4.0197,nan,nan,nan,1660.2454,2.0884,0.4456,1.0,25830.3301,0.3873,2.4358,6.0662,36.7988,-84.3957,-1351.986,2101.9922,2.3318,16.0
1660.3978,8077.5059,8077471.5,8.5,8.9271,8.9271,6.0787,93.4984,219.6574,93.4984,0.0,nan,71.8227,116.2739,6.0786,4.0216,nan,nan,nan,1660.3977,2.4257,0.4414,1.0,26500.8906,0.3894,2.4778,6.0786,36.9494,-84.5623,-1352.0375,2103.9973,2.3493,16.0
1660.5502,8295.1797,8294989.5,8.5,8.8927,8.8927,6.0913,92.2721,219.532,92.2721,0.0,nan,69.62,118.0972,6.0913,4.0364,nan,nan,nan,1660.5502,2.75,0.4485,1.0,27214.5312,0.3927,2.5112,6.0913,37.1039,-84.6736,-1352.089,2111.9895,2.3792,16.0
1660.7026,8322.0176,8321825.5,8.5,8.9249,8.9249,6.0556,91.5533,215.4664,91.5533,0.0,nan,70.2218,120.6718,6.0556,4.0357,nan,nan,nan,1660.7025,2.8749,0.4553,1.0,27302.5762,0.3898,2.4997,6.0556,36.6703,-84.8742,-1352.1405,2064.063,2.3534,16.0
1660.855,8123.6914,8123795.5,8.5,8.943,8.943,6.0109,91.6986,201.0192,91.6986,0.0,nan,72.0363,120.0089,6.0109,4.0415,nan,nan,nan,1660.855,3.2626,0.458,1.0,26652.8711,0.3686,2.444,6.0109,36.1309,-85.3466,-1352.192,2088.9673,2.1922,16.0
1661.0074,7872.2417,7872577.0,8.5,8.931,8.931,6.0535,93.3925,191.1761,93.3925,0.0,nan,70.8527,115.6215,6.0535,4.1133,nan,nan,nan,1661.0073,3.0542,0.4579,1.0,25828.6641,0.3432,2.4121,6.0535,36.6449,-85.6397,-1352.2435,2029.0787,2.047,16.0
1661.1598,7699.9487,7700294.0,8.5,8.948,8.948,6.3117,97.2635,184.3591,97.2635,0.0,nan,68.527,111.3768,6.3117,4.329,nan,nan,nan,1661.1598,2.5695,0.4583,1.0,25263.4336,0.3071,2.4571,6.3117,39.8376,-85.4374,-1352.295,2019.0132,1.8955,16.0
1661.3123,7973.354,7973267.0,8.5,8.9291,8.9291,6.6724,98.7794,204.9536,98.7794,0.0,nan,66.354,108.327,6.6724,4.612,nan,nan,nan,1661.3123,3.0735,0.4509,1.0,26159.0137,0.3487,2.584,6.6724,44.5209,-85.3401,-1352.3467,1953.0433,2.0749,16.0
1661.4646,8295.1123,8294152.0,8.5,8.813,8.813,6.842,98.0748,191.1211,98.0748,0.0,nan,62.2512,105.4484,6.842,4.7575,nan,nan,nan,1661.4646,6.9207,0.4347,1.0,27211.7852,0.3212,2.6691,6.842,46.813,-85.4097,-1352.3979,2014.9186,1.9488,16.0
1661.6171,7786.0859,7785758.5,8.5,8.7436,8.7436,6.7482,98.5598,187.9891,98.5598,0.0,nan,58.8615,105.8861,6.7482,4.7106,nan,nan,nan,1661.6171,28.3396,0.4259,1.0,25543.8262,0.3105,2.5177,6.7482,45.5382,-85.4789,-1352.4496,2004.0072,1.9073,16.0
1661.7694,6837.9424,6838500.5,8.5,8.8172,8.8172,6.4273,98.2518,183.2188,98.2518,0.0,nan,58.7385,103.7844,6.4273,4.5068,nan,nan,nan,1661.7694,13.5076,0.4294,1.0,22436.0254,0.2982,2.2042,6.4273,41.3102,-85.6248,-1352.501,2045.9448,1.8648,16.0
1661.9219,6394.2783,6394665.5,8.5,9.0206,9.0206,5.9803,96.6985,181.3751,96.6985,0.0,nan,59.0067,102.5314,5.9803,4.2219,nan,nan,nan,1661.9219,0.6745,0.441,1.0,20979.875,0.3014,2.0286,5.9803,35.764,-85.8399,-1352.5526,2088.9717,1.8757,16.0
1662.0742,6568.5957,6569041.0,8.5,9.319,9.319,5.6611,94.7959,180.2346,94.7959,0.0,nan,59.0934,104.6379,5.6611,4.0249,nan,nan,nan,1662.0741,0.2994,0.4517,1.0,21551.9707,0.3088,2.0429,5.6611,32.0481,-86.1108,-1352.604,2074.0198,1.9013,16.0
1662.2266,6793.3608,6793306.0,8.5,9.3224,9.3224,5.7865,96.9942,189.7322,96.9942,0.0,nan,59.7705,109.5325,5.7865,4.1372,nan,nan,nan,1662.2266,0.6054,0.4674,1.0,22287.748,0.3231,2.1618,5.7865,33.4836,-86.3471,-1352.6555,2157.8896,1.9561,16.0
1662.379,7060.1982,7059986.0,8.5,9.1152,9.1152,6.1624,97.9563,196.9128,97.9563,0.0,nan,60.3289,118.4624,6.1624,4.4457,nan,nan,nan,1662.3789,1.7278,0.4815,1.0,23162.6836,0.3356,2.269,6.1624,37.9752,-86.4861,-1352.707,2158.0,2.0102,16.0
1662.5314,7296.9575,7296839.5,8.5,9.049,9.049,6.5163,97.113,199.3124,97.113,0.0,nan,61.2832,121.1431,6.5163,4.7401,nan,nan,nan,1662.5314,4.2481,0.4794,1.0,23939.7637,0.3444,2.3249,6.5163,42.4622,-86.5901,-1352.7585,2195.9502,2.0523,16.0
1662.6838,7397.2217,7397188.5,8.5,9.0932,9.0932,6.7523,96.8969,201.686,96.8969,0.0,nan,62.112,122.3174,6.7522,4.9617,nan,nan,nan,1662.6837,6.0213,0.4646,1.0,24268.9902,0.35,2.3516,6.7522,45.5922,-86.7498,-1352.8099,2159.0486,2.0815,16.0
