DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1300.8304,4115.3599,4115360.0,nan,10.3937,10.3937,1.219,152.4,0.0,nan,71.8848,0.9934,0.9957,1300.8303,0.5294,nan,0.9143,0.2583,0.099,0.099,13501.8369,2.0577,0.9949,0.9949,0.9898,88.1449,1.0,1.0,1.0,-1234.1003,67.486,0.099,2.0
1300.9828,4276.4004,4276400.5,nan,10.0799,10.0799,1.1785,152.4,0.0,nan,75.5423,1.0032,1.0273,1300.9828,0.5361,nan,0.6952,0.2414,0.0885,0.0885,14030.1846,2.1382,1.0043,1.0043,1.0086,87.9108,1.0,1.0,1.0,-1234.2528,71.476,0.0885,2.0
1301.1352,4393.7598,4393760.0,nan,9.945,9.945,1.2745,152.4,0.0,nan,76.8895,1.0502,1.0904,1301.1351,0.5507,nan,0.4152,0.2216,0.0759,0.0759,14415.2227,2.1969,1.0507,1.0507,1.1039,87.585,1.0,1.0,1.0,-1234.4052,75.546,0.0759,2.0
1301.2876,4436.7207,4436720.5,nan,9.8955,9.8955,1.4137,152.4,0.0,nan,76.5829,1.1157,1.1601,1301.2876,0.5711,nan,0.2067,0.2115,0.0639,0.0639,14556.1699,2.2184,1.116,1.116,1.2455,87.1833,1.0,1.0,1.0,-1234.5576,79.417,0.0639,2.0
1301.44,4395.3003,4395300.0,nan,9.8055,9.8055,1.5643,152.4,0.0,nan,75.723,1.1814,1.2189,1301.4399,0.5912,nan,0.0954,0.2131,0.0542,0.0542,14420.2754,2.1976,1.1813,1.1813,1.3954,86.7074,1.0,1.0,1.0,-1234.71,82.537,0.0542,2.0
1301.5924,4884.7622,4884762.0,nan,9.5869,9.5869,1.7162,134.7213,0.0,nan,76.0778,1.2454,1.2753,1301.5924,0.6011,nan,0.0546,0.219,0.0484,0.0484,16026.1221,2.1591,1.2455,1.2455,1.5512,86.2866,1.0,1.0,1.0,-1234.8624,84.4,0.0484,2.0
1301.7448,5345.5752,5345575.5,nan,9.355,9.355,1.9092,121.92,0.0,nan,77.8967,1.3346,1.3645,1301.7448,0.5932,nan,0.0622,0.221,0.0498,0.0498,17537.9766,2.1382,1.3354,1.3354,1.7833,85.9946,1.0,1.0,1.0,-1235.0148,83.945,0.0498,2.0
1301.8972,5319.1997,5319199.5,nan,9.4446,9.4446,2.0515,121.92,0.0,nan,79.9993,1.4276,1.4644,1301.8972,0.5711,nan,0.1298,0.2228,0.0587,0.0587,17451.4434,2.1277,1.4273,1.4273,2.0371,85.9611,1.0,1.0,1.0,-1235.1671,81.074,0.0587,2.0
1302.0496,5336.5254,5336525.5,nan,9.8432,9.8432,2.1324,121.92,0.0,nan,82.5407,1.4323,1.4689,1302.0496,0.5449,nan,0.2848,0.2203,0.069,0.069,17508.2852,2.1346,1.4297,1.4297,2.044,86.0029,1.0,1.0,1.0,-1235.3196,77.756,0.069,2.0
1302.202,4740.3398,4740339.5,nan,10.1186,10.1186,2.0031,139.5987,0.0,nan,84.026,1.3409,1.3688,1302.202,0.5226,nan,0.5554,0.2134,0.0785,0.0785,15552.2949,2.1711,1.3395,1.3395,1.7943,86.2191,1.0,1.0,1.0,-1235.4719,74.695,0.0785,2.0
1302.3544,4395.2803,4395280.0,nan,10.1481,10.1481,1.8264,152.4,0.0,nan,83.553,1.2603,1.2858,1302.3544,0.5097,nan,0.8656,0.2108,0.0864,0.0864,14420.21,2.1976,1.2616,1.2616,1.5916,86.4429,1.0,1.0,1.0,-1235.6244,72.161,0.0864,2.0
1302.5068,4449.5005,4449500.5,nan,10.1367,10.1367,1.7073,152.4,0.0,nan,82.8285,1.2461,1.2798,1302.5067,0.5091,nan,0.9283,0.2058,0.0872,0.0872,14598.0977,2.2248,1.2474,1.2474,1.5559,86.672,1.0,1.0,1.0,-1235.7767,71.909,0.0872,2.0
1302.6592,4545.2207,4545220.5,nan,10.2057,10.2057,1.6693,152.4,0.0,nan,82.3983,1.2584,1.3027,1302.6592,0.518,nan,0.7524,0.1933,0.0815,0.0815,14912.1406,2.2726,1.2584,1.2584,1.5836,86.7377,1.0,1.0,1.0,-1235.9292,73.726,0.0815,2.0
1302.8116,4599.8198,4599820.0,nan,10.252,10.252,1.6942,152.4,0.0,nan,82.26,1.2563,1.3009,1302.8115,0.5264,nan,0.8728,0.1688,0.0865,0.0865,15091.2725,2.2999,1.2559,1.2559,1.5772,86.888,1.0,1.0,1.0,-1236.0815,72.115,0.0865,2.0
1302.964,4586.4805,4586480.5,nan,10.1127,10.1127,1.6929,152.4,0.0,nan,81.2033,1.2451,1.2744,1302.964,0.5254,nan,0.8545,0.1781,0.0859,0.0859,15047.5078,2.2932,1.2451,1.2451,1.5503,87.0105,1.0,1.0,1.0,-1236.234,72.316,0.0859,2.0
1303.1164,5159.9883,5159988.5,nan,9.7606,9.7606,1.6665,134.7213,0.0,nan,79.3196,1.2494,1.259,1303.1163,0.5183,nan,0.9445,0.1948,0.0877,0.0877,16929.0957,2.2807,1.2499,1.2499,1.5623,86.9907,1.0,1.0,1.0,-1236.3864,71.753,0.0877,2.0
1303.2688,5741.4502,5741450.5,nan,9.2933,9.2933,1.6653,121.92,0.0,nan,77.4604,1.3074,1.3111,1303.2688,0.517,nan,1.4278,0.1798,0.0997,0.0997,18836.7793,2.2966,1.3088,1.3088,1.713,86.6454,1.0,1.0,1.0,-1236.5388,67.89,0.0997,2.0
1303.4212,5865.7002,5865700.5,nan,8.9016,8.9016,1.8791,121.92,0.0,nan,75.3755,1.4688,1.4944,1303.4211,0.5267,nan,1.3443,0.1687,0.0986,0.0986,19244.4238,2.3463,1.4714,1.4714,2.1649,86.0903,1.0,1.0,1.0,-1236.6912,68.241,0.0986,2.0
1303.5736,6035.75,6035750.0,nan,8.738,8.738,2.292,121.92,0.0,nan,74.3089,1.715,1.8136,1303.5736,0.5427,nan,0.7596,0.1659,0.0833,0.0833,19802.3301,2.4143,1.7163,1.7163,2.9456,85.5821,1.0,1.0,1.0,-1236.8436,73.172,0.0833,2.0
1303.726,6162.5249,6162525.0,nan,8.9175,8.9175,2.95,121.92,0.0,nan,76.2062,1.8811,2.0466,1303.726,0.5562,nan,0.344,0.1574,0.0653,0.0653,20218.2578,2.465,1.8778,1.8778,3.5261,85.564,1.0,1.0,1.0,-1236.996,78.972,0.0653,2.0
1303.8784,6091.75,6091750.0,nan,9.49,9.49,2.9018,121.92,0.0,nan,80.5052,1.7883,1.9225,1303.8784,0.5597,nan,0.247,0.1464,0.0597,0.0597,19986.0547,2.4367,1.7821,1.7821,3.1757,85.9658,1.0,1.0,1.0,-1237.1483,80.776,0.0597,2.0
1304.0308,5084.5527,5084553.0,nan,10.1874,10.1874,2.3761,139.5987,0.0,nan,84.2637,1.5259,1.585,1304.0308,0.5512,nan,0.2347,0.1651,0.0598,0.0598,16681.6035,2.3287,1.5245,1.5245,2.3241,86.3513,1.0,1.0,1.0,-1237.3008,80.736,0.0598,2.0
1304.1832,4468.6206,4468620.5,nan,10.5211,10.5211,1.9177,152.4,0.0,nan,85.8109,1.3041,1.3181,1304.1832,0.5377,nan,0.2992,0.1934,0.0647,0.0647,14660.8281,2.2343,1.3062,1.3062,1.7061,86.7105,1.0,1.0,1.0,-1237.4531,79.146,0.0647,2.0
1304.3356,4402.5005,4402500.5,nan,10.4951,10.4951,1.5851,152.4,0.0,nan,85.1886,1.186,1.1855,1304.3356,0.5306,nan,0.4011,0.2072,0.0707,0.0707,14443.8984,2.2013,1.1877,1.1877,1.4108,86.9051,1.0,1.0,1.0,-1237.6056,77.213,0.0707,2.0
1304.488,4407.7202,4407720.5,nan,10.209,10.209,1.4509,152.4,0.0,nan,82.947,1.164,1.1632,1304.4879,0.5344,nan,0.4255,0.2109,0.0728,0.0728,14461.0244,2.2039,1.1659,1.1659,1.3593,86.9024,1.0,1.0,1.0,-1237.7579,76.547,0.0728,2.0
1304.6404,5015.5537,5015554.0,nan,9.8139,9.8139,1.4747,134.7213,0.0,nan,81.4381,1.2189,1.2236,1304.6404,0.5414,nan,0.3792,0.2082,0.0712,0.0712,16455.2285,2.2169,1.2201,1.2201,1.4887,86.7124,1.0,1.0,1.0,-1237.9104,77.051,0.0712,2.0
1304.7928,5547.6499,5547650.0,nan,9.5074,9.5074,1.6127,121.92,0.0,nan,81.3375,1.3162,1.333,1304.7927,0.5452,nan,0.3297,0.2055,0.069,0.069,18200.9512,2.2191,1.3168,1.3168,1.734,86.6904,1.0,1.0,1.0,-1238.0627,77.773,0.069,2.0
1304.9452,5513.2505,5513250.5,nan,9.244,9.244,1.8077,121.92,0.0,nan,82.1499,1.4013,1.4297,1304.9452,0.549,nan,0.2618,0.2052,0.0654,0.0654,18088.0918,2.2053,1.4006,1.4006,1.9617,86.6575,1.0,1.0,1.0,-1238.2152,78.943,0.0654,2.0
1305.0976,5548.3003,5548300.0,nan,9.0546,9.0546,2.006,121.92,0.0,nan,83.8154,1.4549,1.4881,1305.0975,0.5575,nan,0.1586,0.1959,0.0566,0.0566,18203.084,2.2193,1.4544,1.4544,2.1153,86.4981,1.0,1.0,1.0,-1238.3676,81.766,0.0566,2.0
1305.25,5693.4258,5693425.5,nan,9.1599,9.1599,2.1042,121.92,0.0,nan,86.1413,1.518,1.5604,1305.25,0.5715,nan,0.14,0.1552,0.0552,0.0552,18679.2188,2.2774,1.5187,1.5187,2.3063,86.2259,1.0,1.0,1.0,-1238.52,82.203,0.0552,2.0
1305.4024,5832.5249,5832525.0,nan,9.4697,9.4697,2.1849,121.92,0.0,nan,88.1822,1.5611,1.6173,1305.4023,0.5863,nan,0.0857,0.1265,0.0479,0.0479,19135.5801,2.333,1.56,1.56,2.4336,86.3601,1.0,1.0,1.0,-1238.6724,84.563,0.0479,2.0
1305.5548,5895.3999,5895400.0,nan,9.7335,9.7335,2.1511,121.92,0.0,nan,88.8318,1.5066,1.5592,1305.5548,0.5941,nan,0.0522,0.1205,0.0411,0.0411,19341.8633,2.3582,1.5042,1.5042,2.2625,86.7379,1.0,1.0,1.0,-1238.8248,86.765,0.0411,2.0
1305.7072,5128.7886,5128789.0,nan,9.9393,9.9393,2.0337,139.5987,0.0,nan,88.4679,1.4001,1.4323,1305.7072,0.5867,nan,0.0849,0.1247,0.0471,0.0471,16826.7344,2.349,1.4001,1.4001,1.9602,87.0392,1.0,1.0,1.0,-1238.9772,84.835,0.0471,2.0
1305.8596,4632.6206,4632620.5,nan,10.0944,10.0944,1.8781,152.4,0.0,nan,86.9788,1.3438,1.3576,1305.8596,0.5639,nan,0.2657,0.1372,0.0648,0.0648,15198.8857,2.3163,1.3454,1.3454,1.81,87.0137,1.0,1.0,1.0,-1239.1295,79.132,0.0648,2.0
1306.012,4063.5232,4063523.25,nan,9.9676,9.9676,1.8038,170.0787,0.0,nan,84.3744,1.3549,1.3618,1306.012,0.5359,nan,0.5022,0.1755,0.0754,0.0754,13331.7695,2.2674,1.356,1.356,1.8387,86.8717,1.0,1.0,1.0,-1239.282,75.719,0.0754,2.0
1306.1644,3708.45,3708450.0,nan,9.5257,9.5257,1.8404,182.88,0.0,nan,83.0114,1.4112,1.4256,1306.1644,0.5159,nan,0.7369,0.2022,0.0827,0.0827,12166.8301,2.2251,1.412,1.412,1.9939,86.5776,1.0,1.0,1.0,-1239.4343,73.354,0.0827,2.0
1306.3168,3671.0496,3671049.5,nan,9.1005,9.1005,2.0024,182.88,0.0,nan,84.3468,1.5279,1.568,1306.3168,0.5112,nan,0.6622,0.2048,0.0799,0.0799,12044.126,2.2026,1.5295,1.5295,2.3392,86.1865,1.0,1.0,1.0,-1239.5868,73.612,0.0799,2.0
1306.4692,4072.6821,4072682.25,nan,8.9909,8.9909,2.3327,165.2013,0.0,nan,86.2253,1.7026,1.7832,1306.4691,0.5185,nan,0.3746,0.196,0.0677,0.0677,13361.8184,2.2074,1.7037,1.7037,2.9025,85.9556,1.0,1.0,1.0,-1239.7391,76.632,0.0677,2.0
1306.6216,4522.0601,4522060.0,nan,9.1893,9.1893,2.6693,152.4,0.0,nan,86.7586,1.8197,1.9177,1306.6216,0.5304,nan,0.275,0.1784,0.0619,0.0619,14836.1553,2.261,1.8173,1.8173,3.3024,85.9564,1.0,1.0,1.0,-1239.8916,79.313,0.0619,2.0
1306.774,4657.8398,4657840.0,nan,9.4109,9.4109,2.6863,152.4,0.0,nan,86.2474,1.7541,1.8158,1306.7739,0.5377,nan,0.3514,0.1526,0.0662,0.0662,15281.627,2.3289,1.7498,1.7498,3.0619,86.0825,1.0,1.0,1.0,-1240.0439,78.623,0.0662,2.0
1306.9264,4689.5,4689500.0,nan,9.5214,9.5214,2.3525,152.4,0.0,nan,84.5956,1.5827,1.5968,1306.9264,0.5355,nan,0.5596,0.1456,0.0758,0.0758,15385.499,2.3447,1.5821,1.5821,2.503,86.2752,1.0,1.0,1.0,-1240.1964,75.57,0.0758,2.0
1307.0788,5282.4321,5282432.0,nan,9.5101,9.5101,1.9676,134.7213,0.0,nan,83.5725,1.4602,1.4572,1307.0787,0.5229,nan,0.9062,0.1522,0.086,0.086,17330.8145,2.3348,1.4621,1.4621,2.1377,86.4545,1.0,1.0,1.0,-1240.3488,72.278,0.086,2.0
1307.2312,5823.8252,5823825.0,nan,9.3661,9.3661,1.7433,121.92,0.0,nan,85.1,1.4203,1.4248,1307.2312,0.5053,nan,1.2832,0.1567,0.0924,0.0924,19107.0371,2.3295,1.4216,1.4216,2.0208,86.4309,1.0,1.0,1.0,-1240.5012,70.228,0.0924,2.0
1307.3836,5766.4751,5766475.5,nan,9.1054,9.1054,1.7617,121.92,0.0,nan,87.829,1.4352,1.4564,1307.3835,0.4908,nan,0.5383,0.1647,0.0675,0.0675,18918.8828,2.3066,1.4361,1.4361,2.0623,86.3841,1.0,1.0,1.0,-1240.6536,73.271,0.0675,2.0
1307.536,5692.3247,5692324.5,nan,8.9947,8.9947,1.9197,121.92,0.0,nan,89.9619,1.4938,1.534,1307.536,0.4867,nan,0.1242,0.1682,0.0416,0.0416,18675.6055,2.2769,1.4946,1.4946,2.2339,86.3107,1.0,1.0,1.0,-1240.806,76.939,0.0416,2.0
1307.6884,5661.6997,5661700.0,nan,9.3367,9.3367,2.0647,121.92,0.0,nan,90.9421,1.5856,1.6423,1307.6884,0.491,nan,0.0482,0.1662,0.0309,0.0309,18575.1309,2.2647,1.5862,1.5862,2.5159,86.3007,1.0,1.0,1.0,-1240.9584,78.974,0.0309,2.0
1307.8408,5660.7754,5660775.5,nan,9.8283,9.8283,2.1575,121.92,0.0,nan,90.1953,1.6411,1.6885,1307.8408,0.4944,nan,0.071,0.1678,0.0355,0.0355,18572.0977,2.2643,1.6396,1.6396,2.6882,86.1515,1.0,1.0,1.0,-1241.1107,78.626,0.0355,2.0
1307.9932,4944.9248,4944924.5,nan,9.8953,9.8953,2.1447,139.5987,0.0,nan,89.4706,1.5933,1.5957,1307.9932,0.4895,nan,0.1219,0.1702,0.042,0.042,16223.5059,2.2648,1.591,1.591,2.5313,86.1052,1.0,1.0,1.0,-1241.2632,77.024,0.042,2.0
1308.1456,4511.0806,4511080.5,nan,9.5302,9.5302,2.1019,152.4,0.0,nan,89.4865,1.5234,1.4816,1308.1456,0.4792,nan,0.139,0.1725,0.0428,0.0428,14800.1328,2.2555,1.5242,1.5242,2.3233,85.9417,1.0,1.0,1.0,-1241.4155,75.506,0.0428,2.0
1308.298,4519.2603,4519260.0,nan,9.1555,9.1555,2.0646,152.4,0.0,nan,88.6168,1.561,1.5047,1308.298,0.4694,nan,0.1734,0.1721,0.045,0.045,14826.9688,2.2596,1.564,1.564,2.4461,85.7513,1.0,1.0,1.0,-1241.568,73.657,0.045,2.0
1308.4504,4611.6001,4611600.0,nan,9.0041,9.0041,2.0544,152.4,0.0,nan,87.3515,1.7082,1.665,1308.4503,0.466,nan,1.0787,0.1674,0.081,0.081,15129.9219,2.3058,1.7098,1.7098,2.9236,85.5996,1.0,1.0,1.0,-1241.7203,69.048,0.081,2.0
1308.6028,5396.7085,5396708.5,nan,8.9934,8.9934,2.1961,134.7213,0.0,nan,86.9764,1.8747,1.8605,1308.6028,0.4712,nan,1.3104,0.1539,0.0852,0.0852,17705.7363,2.3853,1.8744,1.8744,3.5133,85.4885,1.0,1.0,1.0,-1241.8728,69.91,0.0852,2.0
1308.7552,6080.5,6080500.0,nan,9.0229,9.0229,2.5183,121.92,0.0,nan,86.1528,1.9888,1.9994,1308.7551,0.4798,nan,0.8198,0.1472,0.0733,0.0733,19949.1465,2.4322,1.9875,1.9875,3.95,85.3676,1.0,1.0,1.0,-1242.0251,72.675,0.0733,2.0
1308.9076,6065.3003,6065300.0,nan,9.0874,9.0874,2.7555,121.92,0.0,nan,85.3645,2.0131,2.0279,1308.9076,0.4829,nan,0.8616,0.1485,0.0752,0.0752,19899.2793,2.4261,2.0111,2.0111,4.0446,85.1099,1.0,1.0,1.0,-1242.1776,72.54,0.0752,2.0
1309.06,6025.4746,6025475.0,nan,9.1403,9.1403,2.7478,121.92,0.0,nan,84.8476,1.963,1.9586,1309.0599,0.4765,nan,1.1334,0.1516,0.0816,0.0816,19768.6172,2.4102,1.9619,1.9619,3.8489,84.5512,1.0,1.0,1.0,-1242.33,70.587,0.0816,2.0
1309.2124,6009.1494,6009149.5,nan,9.1421,9.1421,2.5617,121.92,0.0,nan,83.9239,1.9212,1.8978,1309.2124,0.4658,nan,1.5383,0.156,0.0884,0.0884,19715.0586,2.4037,1.9222,1.9222,3.695,83.8433,1.0,1.0,1.0,-1242.4824,68.069,0.0884,2.0
1309.3648,7045.4272,7045427.0,nan,9.1773,9.1773,2.4905,104.2413,0.0,nan,83.0743,1.9655,1.9467,1309.3647,0.4575,nan,1.697,0.1571,0.0897,0.0897,23114.918,2.4095,1.9677,1.9677,3.8717,83.5488,1.0,1.0,1.0,-1242.6348,66.638,0.0897,2.0
1309.5172,8092.8999,8092900.0,nan,9.3868,9.3868,2.6051,91.44,0.0,nan,82.9877,2.0809,2.0854,1309.5172,0.4558,nan,1.3727,0.1528,0.083,0.083,26551.5098,2.4279,2.0818,2.0818,4.334,83.7459,1.0,1.0,1.0,-1242.7871,67.344,0.083,2.0
1309.6696,6788.9209,6788921.0,nan,9.6459,9.6459,2.8106,109.1187,0.0,nan,83.0928,2.1783,2.2031,1309.6696,0.4635,nan,1.1634,0.151,0.0799,0.0799,22273.3613,2.4304,2.1772,2.1772,4.7403,84.1467,1.0,1.0,1.0,-1242.9396,68.773,0.0799,2.0
1309.822,6006.0747,6006074.5,nan,9.827,9.827,2.9495,121.92,0.0,nan,82.8951,2.1857,2.2196,1309.822,0.4819,nan,1.2822,0.1567,0.0868,0.0868,19704.9688,2.4024,2.1836,2.1836,4.7682,84.4233,1.0,1.0,1.0,-1243.0919,70.069,0.0868,2.0
1309.9744,5916.5,5916500.0,nan,9.9583,9.9583,2.9324,121.92,0.0,nan,82.5393,2.0748,2.0997,1309.9744,0.5085,nan,0.9982,0.154,0.0861,0.0861,19411.0898,2.3666,2.0723,2.0723,4.2945,84.851,1.0,1.0,1.0,-1243.2444,72.176,0.0861,2.0
1310.1268,5847.8247,5847825.0,nan,10.0672,10.0672,2.716,121.92,0.0,nan,82.2991,1.8728,1.8731,1310.1267,0.5356,nan,0.6107,0.1474,0.079,0.079,19185.7773,2.3391,1.8713,1.8713,3.5019,85.3862,1.0,1.0,1.0,-1243.3967,74.53,0.079,2.0
1310.2792,5804.3999,5804400.0,nan,10.0737,10.0737,2.3455,121.92,0.0,nan,81.7775,1.6625,1.6445,1310.2792,0.5518,nan,0.4803,0.1455,0.0766,0.0766,19043.3066,2.3218,1.663,1.663,2.7657,86.1801,1.0,1.0,1.0,-1243.5492,75.312,0.0766,2.0
1310.4316,5784.5254,5784525.5,nan,9.9308,9.9308,1.992,121.92,0.0,nan,81.0072,1.5181,1.4964,1310.4315,0.5488,nan,0.6033,0.1492,0.0818,0.0818,18978.1016,2.3138,1.5197,1.5197,2.3095,86.7388,1.0,1.0,1.0,-1243.7015,73.638,0.0818,2.0
1310.584,5782.6001,5782600.0,nan,9.6935,9.6935,1.8001,121.92,0.0,nan,80.489,1.4683,1.4513,1310.584,0.5274,nan,1.081,0.1573,0.0932,0.0932,18971.7852,2.313,1.4702,1.4702,2.1615,87.0248,1.0,1.0,1.0,-1243.854,69.959,0.0932,2.0
1310.7364,5792.3247,5792324.5,nan,9.4092,9.4092,1.7731,121.92,0.0,nan,81.0499,1.4954,1.4855,1310.7363,0.4974,nan,1.9575,0.1656,0.105,0.105,19003.6895,2.3169,1.4965,1.4965,2.2397,87.1521,1.0,1.0,1.0,-1244.0063,66.162,0.105,2.0
1310.8888,5808.875,5808875.0,nan,9.1807,9.1807,1.9086,121.92,0.0,nan,82.3687,1.5882,1.5902,1310.8888,0.4719,nan,2.8829,0.1708,0.1125,0.1125,19057.9883,2.3235,1.5896,1.5896,2.5268,87.1139,1.0,1.0,1.0,-1244.1588,63.745,0.1125,2.0
1311.0412,5842.7002,5842700.0,nan,9.0926,9.0926,2.1541,121.92,0.0,nan,83.5924,1.7407,1.7658,1311.0411,0.4578,nan,3.0225,0.1688,0.1108,0.1108,19168.9629,2.3371,1.7418,1.7418,3.0339,86.9767,1.0,1.0,1.0,-1244.3112,63.408,0.1108,2.0
1311.1936,5931.4004,5931400.0,nan,9.1398,9.1398,2.5125,121.92,0.0,nan,84.2518,1.9016,1.9651,1311.1936,0.4582,nan,2.0186,0.1582,0.0962,0.0962,19459.9746,2.3726,1.9013,1.9013,3.615,86.9705,1.0,1.0,1.0,-1244.4636,65.881,0.0962,2.0
1311.346,6015.6499,6015650.0,nan,9.1491,9.1491,2.8776,121.92,0.0,nan,83.5921,1.982,2.0853,1311.3459,0.4741,nan,1.3556,0.1554,0.0863,0.0863,19736.3848,2.4063,1.9797,1.9797,3.9194,87.1859,1.0,1.0,1.0,-1244.616,69.369,0.0863,2.0
1311.4984,5949.2251,5949225.0,nan,9.3155,9.3155,3.0142,121.92,0.0,nan,82.2676,1.9241,2.0424,1311.4984,0.501,nan,1.111,0.1552,0.0867,0.0867,19518.4551,2.3797,1.9211,1.9211,3.6907,87.5516,1.0,1.0,1.0,-1244.7683,71.251,0.0867,2.0
1311.6508,5758.7998,5758800.0,nan,9.8204,9.8204,2.6932,121.92,0.0,nan,81.7152,1.7457,1.8395,1311.6508,0.5283,nan,0.5878,0.1728,0.0774,0.0774,18893.7012,2.3035,1.7436,1.7436,3.0402,87.9608,1.0,1.0,1.0,-1244.9208,75.018,0.0774,2.0
1311.8032,4866.563,4866562.5,nan,10.3926,10.3926,2.185,139.5987,0.0,nan,81.922,1.5098,1.5552,1311.8032,0.5448,nan,0.3149,0.1962,0.068,0.068,15966.4131,2.2289,1.5091,1.5091,2.2774,88.2563,1.0,1.0,1.0,-1245.0731,78.094,0.068,2.0
1311.9556,4362.6802,4362680.0,nan,10.6576,10.6576,1.7381,152.4,0.0,nan,81.7026,1.3112,1.3193,1311.9556,0.5466,nan,0.3035,0.2131,0.0688,0.0688,14313.2549,2.1813,1.3127,1.3127,1.7231,88.3391,1.0,1.0,1.0,-1245.2256,77.847,0.0688,2.0
1312.108,4334.4399,4334440.0,nan,10.689,10.689,1.5398,152.4,0.0,nan,80.3194,1.2127,1.2099,1312.1079,0.5368,nan,0.4767,0.222,0.0777,0.0777,14220.6035,2.1672,1.2148,1.2148,1.4758,88.2173,1.0,1.0,1.0,-1245.3779,74.957,0.0777,2.0
1312.2604,4351.0801,4351080.0,nan,10.6022,10.6022,1.5084,152.4,0.0,nan,78.4389,1.1955,1.1997,1312.2604,0.5214,nan,0.8722,0.2251,0.0902,0.0902,14275.1973,2.1755,1.1966,1.1966,1.4319,88.361,1.0,1.0,1.0,-1245.5304,70.926,0.0902,2.0
1312.4128,4391.4199,4391420.0,nan,10.3887,10.3887,1.529,152.4,0.0,nan,77.7005,1.211,1.2305,1312.4127,0.5067,nan,1.3642,0.2226,0.0996,0.0996,14407.5459,2.1957,1.2113,1.2113,1.4672,88.6732,1.0,1.0,1.0,-1245.6827,67.916,0.0996,2.0
1312.5652,5033.3359,5033336.0,nan,10.1357,10.1357,1.5983,134.7213,0.0,nan,79.0182,1.2358,1.2702,1312.5652,0.4984,nan,1.5696,0.2137,0.1009,0.1009,16513.5703,2.2247,1.236,1.236,1.5277,88.9734,1.0,1.0,1.0,-1245.8352,67.498,0.1009,2.0
1312.7176,5627.0757,5627075.5,nan,9.9242,9.9242,1.6329,121.92,0.0,nan,81.7671,1.2705,1.3121,1312.7175,0.4991,nan,1.3079,0.2028,0.0942,0.0942,18461.5332,2.2508,1.2708,1.2708,1.6148,88.8456,1.0,1.0,1.0,-1245.9875,69.652,0.0942,2.0
1312.87,5700.5,5700500.0,nan,9.7597,9.7597,1.6867,121.92,0.0,nan,83.975,1.3135,1.3519,1312.87,0.5048,nan,0.9761,0.1908,0.0857,0.0857,18702.4277,2.2802,1.3137,1.3137,1.7257,88.458,1.0,1.0,1.0,-1246.14,72.369,0.0857,2.0
1313.0224,5793.6504,5793650.0,nan,9.6124,9.6124,1.7736,121.92,0.0,nan,84.8543,1.3607,1.3878,1313.0223,0.5073,nan,1.0768,0.1679,0.0879,0.0879,19008.0391,2.3175,1.3608,1.3608,1.8517,88.1392,1.0,1.0,1.0,-1246.2924,71.679,0.0879,2.0
1313.1748,5816.9502,5816950.5,nan,9.4599,9.4599,1.9006,121.92,0.0,nan,85.0973,1.4173,1.4336,1313.1748,0.5038,nan,1.321,0.1578,0.0931,0.0931,19084.4824,2.3268,1.4176,1.4176,2.0095,88.1203,1.0,1.0,1.0,-1246.4448,70.016,0.0931,2.0
1313.3272,5778.5752,5778575.0,nan,9.2475,9.2475,2.0262,121.92,0.0,nan,86.0766,1.4935,1.5087,1313.3271,0.5008,nan,1.3538,0.1577,0.0939,0.0939,18958.5801,2.3114,1.4941,1.4941,2.2322,87.9719,1.0,1.0,1.0,-1246.5972,69.736,0.0939,2.0
1313.4796,5764.0508,5764050.5,nan,9.1485,9.1485,2.2096,121.92,0.0,nan,87.1831,1.5987,1.6261,1313.4796,0.5085,nan,1.038,0.1537,0.0882,0.0882,18910.9277,2.3056,1.5994,1.5994,2.5581,87.6037,1.0,1.0,1.0,-1246.7495,71.591,0.0882,2.0
1313.632,5753.9507,5753950.5,nan,9.3408,9.3408,2.4642,121.92,0.0,nan,87.6143,1.6992,1.745,1313.632,0.5302,nan,0.3838,0.1614,0.0675,0.0675,18877.791,2.3016,1.6987,1.6987,2.8856,87.4394,1.0,1.0,1.0,-1246.902,78.242,0.0675,2.0
1313.7844,5695.7754,5695775.0,nan,9.723,9.723,2.5242,121.92,0.0,nan,86.731,1.6773,1.7214,1313.7844,0.5575,nan,0.1139,0.1726,0.0495,0.0495,18686.9258,2.2783,1.6736,1.6736,2.8009,87.613,1.0,1.0,1.0,-1247.0543,84.054,0.0495,2.0
1313.9368,4904.2705,4904270.5,nan,10.0546,10.0546,2.2702,139.5987,0.0,nan,83.8766,1.5107,1.5289,1313.9368,0.5763,nan,0.0688,0.1846,0.0452,0.0452,16090.126,2.2462,1.5084,1.5084,2.2753,87.7855,1.0,1.0,1.0,-1247.2068,85.449,0.0452,2.0
